s,x,y,kappa,theta,radial_dot
9.134999999999999787e-01,-1.757709437894490745e-01,7.404801747168501258e-01,1.753948129568653869e+00,2.871488442141274966e+00,3.669817439267967218e-01
9.140000000000000346e-01,-1.762528727198484357e-01,7.406133830486165692e-01,1.692266584854593026e+00,2.872349995819881041e+00,3.669071828440422234e-01
9.144999999999999796e-01,-1.767349142347919011e-01,7.407461834050732552e-01,1.633114449916325039e+00,2.873181341078573592e+00,3.668525092475360405e-01
9.150000000000000355e-01,-1.772170640717201096e-01,7.408785899551806331e-01,1.576424970370856382e+00,2.873983725933645594e+00,3.668169175825475858e-01
9.154999999999999805e-01,-1.776993181655120713e-01,7.410106162840577326e-01,1.522129908792261510e+00,2.874758364653436260e+00,3.667996223978912118e-01
9.160000000000000364e-01,-1.781816726409456431e-01,7.411422754085174036e-01,1.470159986272217667e+00,2.875506437127202553e+00,3.667998589477315940e-01
9.164999999999999813e-01,-1.786641238053101599e-01,7.412735797929232984e-01,1.420445286620039216e+00,2.876229088445425575e+00,3.668168836419417600e-01
9.170000000000000373e-01,-1.791466681411890971e-01,7.414045413652691208e-01,1.372915624333665541e+00,2.876927428673163867e+00,3.668499743574273331e-01
9.174999999999999822e-01,-1.796293022994212840e-01,7.415351715333854399e-01,1.327500877673494895e+00,2.877602532798665624e+00,3.668984306224950531e-01
9.180000000000000382e-01,-1.801120230922544641e-01,7.416654812011906905e-01,1.284131288329529053e+00,2.878255440840166379e+00,3.669615736859377919e-01
9.184999999999999831e-01,-1.805948274866954473e-01,7.417954807849083121e-01,1.242737729297356264e+00,2.878887158094573184e+00,3.670387464820270562e-01
9.190000000000000391e-01,-1.810777125980668478e-01,7.419251802291836340e-01,1.203251942668218222e+00,2.879498655512564564e+00,3.671293135020988752e-01
9.194999999999999840e-01,-1.815606756837714053e-01,7.420545890230377806e-01,1.165606749100777773e+00,2.880090870185506802e+00,3.672326605828567514e-01
9.200000000000000400e-01,-1.820437141372708290e-01,7.421837162156056378e-01,1.129736230776392958e+00,2.880664705930476188e+00,3.673481946209454785e-01
9.204999999999999849e-01,-1.825268254822775549e-01,7.423125704316093643e-01,1.095575889652502743e+00,2.881221033960583267e+00,3.674753432227529926e-01
9.210000000000000409e-01,-1.830100073671635241e-01,7.424411598865272577e-01,1.063062782819574226e+00,2.881760693628701464e+00,3.676135542978012372e-01
9.214999999999999858e-01,-1.834932575595825677e-01,7.425694924014213383e-01,1.032135636742538498e+00,2.882284493233592038e+00,3.677622956034882207e-01
9.220000000000000417e-01,-1.839765739413085910e-01,7.426975754173942290e-01,1.002734942126905615e+00,2.882793210878309420e+00,3.679210542483504209e-01
9.224999999999999867e-01,-1.844599545032841736e-01,7.428254160096492420e-01,9.748030310985158486e-01,2.883287595371615719e+00,3.680893361604353209e-01
9.230000000000000426e-01,-1.849433973408804999e-01,7.429530209011326880e-01,9.482841383234336119e-01,2.883768367163971114e+00,3.682666655268108657e-01
9.234999999999999876e-01,-1.854269006493620420e-01,7.430803964757417557e-01,9.231244476259572451e-01,2.884236219310458260e+00,3.684525842096919579e-01
9.240000000000000435e-01,-1.859104627195557191e-01,7.432075487910840828e-01,8.992721255870460562e-01,2.884691818453761769e+00,3.686466511441428562e-01
9.244999999999999885e-01,-1.863940819337169819e-01,7.433344835907793602e-01,8.766773435269634707e-01,2.885135805821040123e+00,3.688484417218187428e-01
9.250000000000000444e-01,-1.868777567615920454e-01,7.434612063162961970e-01,8.552922891937485561e-01,2.885568798229220189e+00,3.690575471647322692e-01
9.254999999999999893e-01,-1.873614857566679726e-01,7.435877221183184727e-01,8.350711693968211335e-01,2.885991389093867987e+00,3.692735738925924105e-01
9.260000000000000453e-01,-1.878452675526091353e-01,7.437140358676405105e-01,8.159702047413563974e-01,2.886404149437402644e+00,3.694961428868430708e-01
9.264999999999999902e-01,-1.883291008598718119e-01,7.438401521655899629e-01,7.979476175373835245e-01,2.886807628892972488e+00,3.697248890541339206e-01
9.270000000000000462e-01,-1.888129844624949205e-01,7.439660753539802940e-01,7.809636138761986146e-01,2.887202356700826034e+00,3.699594605916039503e-01
9.274999999999999911e-01,-1.892969172150585355e-01,7.440918095245959707e-01,7.649803607889005264e-01,2.887588842694492453e+00,3.701995183560112257e-01
9.280000000000000471e-01,-1.897808980398081324e-01,7.442173585282149118e-01,7.499619593253843419e-01,2.887967578274520886e+00,3.704447352384412362e-01
9.284999999999999920e-01,-1.902649259239361235e-01,7.443427259831729703e-01,7.358744143200726118e-01,2.888339037367932072e+00,3.706947955460363486e-01
9.290000000000000480e-01,-1.907489999170187966e-01,7.444679152834781100e-01,7.226856015409728329e-01,2.888703677371897260e+00,3.709493943919338066e-01
