shell_start,zero_count_majorant,G_abs_envelope,axis_mass_majorant
412,7.890399818324854,0.005169714206343352,0.0002108783913774168
413,7.891543803002903,0.005144709579358184,0.0002088736706498359
414,7.892684935906099,0.005119885926401701,0.00020689278053354087
415,7.893823231061646,0.005095241505249214,0.00020493538127453416
416,7.894958702393964,0.005070774594591034,0.00020300113876411252
417,7.89609136372571,0.005046483493731897,0.00020108972443181258
418,7.897221228778745,0.005022366522295426,0.00019920081514063556
419,7.898348311175119,0.004998422019933504,0.00019733409308449908
420,7.899472624438033,0.00497464834604051,0.00019548924568786306
421,7.900594181992792,0.004951043879472278,0.0001936659655074775
422,7.9017129971677385,0.0049276070182697265,0.00019186395013620448
423,7.90282908319519,0.0049043361793870525,0.00019008290210886396
424,7.903942453212352,0.0048812297984244055,0.0001883225288100571
425,7.905053120262227,0.0048582863293649605,0.00018658254238392065
426,7.906161097294513,0.004835504244316306,0.00018486265964576772
427,7.907266397166477,0.00481288203325607,0.0001831626019955711
428,7.908369032643851,0.004790418203781695,0.00018148209533324684
429,7.909469016401676,0.0047681112808642965,0.00017982086997569548
430,7.910566361025172,0.004745959806606522,0.0001781786605755623
431,7.911661079010574,0.004723962340004339,0.000176555206041675
432,7.912753182765968,0.004702117456712673,0.00017495024946112206
433,7.913842684612122,0.004680423748814842,0.00017336353802293347
434,7.914929596783294,0.004658879824595691,0.00017179482294332708
435,7.916013931428038,0.004637484308318383,0.00017024385939248577
436,7.917095700610009,0.004616235840004766,0.00016871040642282967
437,7.9181749163087405,0.004595133075219256,0.00016719422689875056
438,7.919251590420429,0.004574174684856164,0.00016569508742777432
439,7.920325734758698,0.004553359354930423,0.0001642127582931204
440,7.921397361055368,0.004532685786371622,0.0001627470133876258
441,7.922466480961195,0.004512152694821324,0.00016129763014900348
442,7.9235331060466265,0.004491758810433581,0.00015986438949640563
443,7.924597247802526,0.004471502877678592,0.0001584470757682613
444,7.925658917640906,0.00445138365514947,0.0001570454766613621
445,7.926718126895642,0.004431399915372029,0.00015565938317116602
446,7.927774886823185,0.004411550444617557,0.00015428858953329359
447,7.928829208603262,0.0043918340427185265,0.00015293289316618987
448,7.929881103339571,0.004372249522887167,0.00015159209461492612
449,7.930930582060464,0.004352795711536878,0.00015026599749611637
450,7.931977655719632,0.0043334714481064,0.00014895440844392367
451,7.933022335196768,0.004314275584886731,0.00014765713705713331
452,7.934064631298235,0.004295206986850703,0.0001463739958472686
453,7.9351045547577215,0.004276264531485198,0.00014510480018772664
454,7.936142116236889,0.004257447108625949,0.00014384936826391221
455,7.937177326326015,0.004238753620294872,0.00014260752102434755
456,7.938210195544622,0.0042201829805399065,0.0001413790821327373
457,7.939240734342115,0.004201734115277286,0.00014016387792096748
458,7.940268953098389,0.004183405962136239,0.00013896173734301875
459,7.941294862124458,0.004165197470306036,0.00013777249192977373
460,7.942318471663043,0.004147107600385378,0.00013659597574469963
461,7.94333979188919,0.004129135324234057,0.00013543202534038693
462,7.944358832910851,0.004111279624826868,0.00013428047971592618
463,7.945375604769476,0.004093539496109726,0.00013314118027510474
464,7.946390117440597,0.004075913942857954,0.00013201397078540595
465,7.947402380834395,0.004058401980536691,0.00013089869733779364
466,7.948412404796273,0.0040410026351634125,0.00012979520830726563
467,7.949420199107417,0.0040237149431724935,0.00012870335431415923
468,7.95042577348535,0.004006537951281804,0.00012762298818619374
469,7.951429137584485,0.003989470716361292,0.0001265539649212334
470,7.95243030099667,0.003972512305303513,0.0001254961416507561
471,7.953429273251718,0.003955661794896101,0.00012444937760401376
472,7.954426063817952,0.003938918271696109,0.00012341353407286783
473,7.955420682102716,0.003922280831906217,0.00012238847437728826
474,7.9564131374529135,0.003905748581252764,0.00012137406383149999
475,7.957403439155509,0.0038893206348655776,0.00012037016971076488
476,7.958391596438044,0.003872996117159567,0.00011937666121878502
477,7.959377618469144,0.003856774161718049,0.00011839340945571492
478,7.960361514359012,0.0038406539111777893,0.00011742028738676983
479,7.961343293159926,0.0038246345171157117,0.00011645716981141779
480,7.962322963866729,0.0038087151399372656,0.00011550393333314372
481,7.963300535417307,0.0037928949487664124,0.00011456045632977314
482,7.964276016693075,0.00377717312133721,0.00011362661892434472
483,7.965249416519448,0.003761548843886964,0.00011270230295651992
484,7.966220743666305,0.003746021311050927,0.00011178739195451872
485,7.967190006848458,0.003730589725758512,0.00011088177110757132
486,7.968157214726111,0.003715253299131001,0.00010998532723887434
487,7.969122375905314,0.0037000112503807244,0.00010909794877904208
488,7.970085498938406,0.0036848628067116785,0.0001082195257400422
489,7.9710465923244715,0.003669807203221574,0.0001073499496896066
490,7.972005664509771,0.003654843682805273,0.00010648911372610719
491,7.972962723888178,0.0036399714960596062,0.00010563691245388773
492,7.973917778801615,0.003625189901189545,0.00010479324195904266
493,7.974870837540481,0.003610498163915696,0.00010395799978563294
494,7.975821908344065,0.0035958955573831154,0.00010313108491233156
495,7.976770999400972,0.0035813813620714048,0.00010231239772948904
496,7.977718118849533,0.003566954865706076,0.00010150184001661088
497,7.9786632747782225,0.0035526153631711636,0.00010069931492023901
498,7.979606475226048,0.0035383621564230657,9.990472693222879e-05
499,7.980547728182971,0.0035241945544055887,9.911798186841385e-05
