x_lo,x_hi,y_lo,y_hi,depth,block_upper
8.316666666666666,8.333333333333334,-0.12666666666666668,-0.12,0,-7.558830773997141e-05
8.316666666666666,8.333333333333334,-0.13333333333333336,-0.12666666666666668,0,-8.191514857425418e-05
8.316666666666666,8.333333333333334,-0.14,-0.13333333333333336,0,-8.655422555647761e-05
8.316666666666666,8.333333333333334,-0.14666666666666667,-0.14,0,-8.925131166401098e-05
8.316666666666666,8.333333333333334,-0.15333333333333335,-0.14666666666666667,0,-8.976045585035462e-05
8.316666666666666,8.333333333333334,-0.16,-0.15333333333333335,0,-8.784662894766128e-05
8.316666666666666,8.333333333333334,-0.16666666666666669,-0.16,0,-8.328759901124878e-05
8.316666666666666,8.333333333333334,-0.17333333333333334,-0.16666666666666669,0,-7.587509033141619e-05
8.316666666666666,8.333333333333334,-0.18,-0.17333333333333334,0,-6.541539883052047e-05
8.316666666666666,8.333333333333334,-0.18666666666666668,-0.18,0,-5.172968398492034e-05
8.316666666666666,8.333333333333334,-0.19333333333333336,-0.18666666666666668,0,-3.465416005773217e-05
8.316666666666666,8.333333333333334,-0.2,-0.19333333333333336,0,-1.4040413961780883e-05
8.3,8.316666666666666,-0.10666666666666667,-0.1,0,-4.319608736682501e-05
8.3,8.316666666666666,-0.11333333333333334,-0.10666666666666667,0,-5.006933787787688e-05
8.3,8.316666666666666,-0.12,-0.11333333333333334,0,-5.61564339351862e-05
8.3,8.316666666666666,-0.12666666666666668,-0.12,0,-6.124892720513967e-05
8.3,8.316666666666666,-0.13333333333333336,-0.12666666666666668,0,-6.514049850119916e-05
8.3,8.316666666666666,-0.14,-0.13333333333333336,0,-6.763297855765692e-05
8.3,8.316666666666666,-0.14666666666666667,-0.14,0,-6.854242700300901e-05
8.3,8.316666666666666,-0.15333333333333335,-0.14666666666666667,0,-6.770414567629804e-05
8.3,8.316666666666666,-0.16,-0.15333333333333335,0,-6.497578379099602e-05
8.3,8.316666666666666,-0.16666666666666669,-0.16,0,-6.023842235999335e-05
8.3,8.316666666666666,-0.17333333333333334,-0.16666666666666669,0,-5.339619288836501e-05
8.3,8.316666666666666,-0.18,-0.17333333333333334,0,-4.4375184389296306e-05
8.3,8.316666666666666,-0.18666666666666668,-0.18,0,-3.312216256918718e-05
8.3,8.316666666666666,-0.19333333333333336,-0.18666666666666668,0,-1.9603282931659084e-05
8.3,8.316666666666666,-0.2,-0.19333333333333336,0,-3.8027976858085245e-06
8.283333333333333,8.3,-0.10666666666666667,-0.1,0,-3.911076785444428e-05
8.283333333333333,8.3,-0.11333333333333334,-0.10666666666666667,0,-4.4142571780966546e-05
8.283333333333333,8.3,-0.12,-0.11333333333333334,0,-4.8509902460938755e-05
8.283333333333333,8.3,-0.12666666666666668,-0.12,0,-5.2031172366057934e-05
