x,y,block
20.315,-0.14250000000000002,-9.875333740566381e-08
20.3175,-0.14250000000000002,-9.961725528233539e-08
20.32,-0.14250000000000002,-1.0070896912125333e-07
20.3225,-0.14250000000000002,-1.02029536342986e-07
20.325,-0.14250000000000002,-1.0358040216544338e-07
20.3275,-0.14250000000000002,-1.0536335593406497e-07
20.33,-0.14250000000000002,-1.0738048748957839e-07
20.3325,-0.14250000000000002,-1.0963414361468082e-07
20.335,-0.14250000000000002,-1.1212688460827578e-07
20.3375,-0.14250000000000002,-1.148614410311425e-07
20.34,-0.14250000000000002,-1.1784067066758601e-07
20.3425,-0.14250000000000002,-1.2106751575004e-07
20.345,-0.14250000000000002,-1.2454496048464956e-07
20.3475,-0.14250000000000002,-1.2827598892969242e-07
20.35,-0.14250000000000002,-1.322635432572421e-07
20.3525,-0.14250000000000002,-1.365104824496895e-07
20.355,-0.14250000000000002,-1.4101954146715614e-07
20.3575,-0.14250000000000002,-1.4579329092467843e-07
20.36,-0.14250000000000002,-1.508340973242092e-07
20.3625,-0.14250000000000002,-1.5614408387259514e-07
20.365,-0.14250000000000002,-1.6172509192887294e-07
20.3675,-0.14250000000000002,-1.675786431159477e-07
20.37,-0.14250000000000002,-1.7370590213250832e-07
20.3725,-0.14250000000000002,-1.8010764030165438e-07
20.375,-0.14250000000000002,-1.867841998900511e-07
20.3775,-0.14250000000000002,-1.9373545923312362e-07
20.38,-0.14250000000000002,-2.0096079869708684e-07
20.3825,-0.14250000000000002,-2.0845906751148138e-07
20.385,-0.14250000000000002,-2.162285515043243e-07
20.3875,-0.14250000000000002,-2.2426694176906682e-07
20.39,-0.14250000000000002,-2.3257130429204803e-07
20.3925,-0.14250000000000002,-2.411380505739314e-07
20.395,-0.14250000000000002,-2.4996290926794073e-07
20.3975,-0.14250000000000002,-2.59040898864927e-07
20.4,-0.14250000000000002,-2.683663014501517e-07
20.4025,-0.14250000000000002,-2.779326375592371e-07
20.405,-0.14250000000000002,-2.8773264215468515e-07
20.4075,-0.14250000000000002,-2.977582417501452e-07
20.41,-0.14250000000000002,-3.0800053269974363e-07
20.4125,-0.14250000000000002,-3.1844976068349696e-07
20.415,-0.14250000000000002,-3.290953013969248e-07
20.4175,-0.14250000000000002,-3.399256424771369e-07
20.42,-0.14250000000000002,-3.5092836667584926e-07
20.4225,-0.14250000000000002,-3.6209013630170027e-07
20.425,-0.14250000000000002,-3.7339667894848723e-07
20.4275,-0.14250000000000002,-3.848327745211498e-07
20.43,-0.14250000000000002,-3.963822435840295e-07
20.4325,-0.14250000000000002,-4.0802793703533024e-07
20.435,-0.14250000000000002,-4.197517271269615e-07
20.4375,-0.14250000000000002,-4.315344998422126e-07
20.44,-0.14250000000000002,-4.4335614864104774e-07
20.4425,-0.14250000000000002,-4.551955695823776e-07
20.445,-0.14250000000000002,-4.670306578356675e-07
20.4475,-0.14250000000000002,-4.788383055894229e-07
20.45,-0.14250000000000002,-4.905944013627784e-07
20.4525,-0.14250000000000002,-5.022738307276052e-07
20.455,-0.14250000000000002,-5.13850478449836e-07
20.4575,-0.14250000000000002,-5.252972320473818e-07
20.46,-0.14250000000000002,-5.365859867759668e-07
20.4625,-0.14250000000000002,-5.476876520439508e-07
20.465,-0.14250000000000002,-5.585721592492693e-07
20.4675,-0.14250000000000002,-5.692084710594936e-07
20.47,-0.14250000000000002,-5.795645921073748e-07
20.4725,-0.14250000000000002,-5.896075811275099e-07
20.475,-0.14250000000000002,-5.99303564511705e-07
20.4775,-0.14250000000000002,-6.086177512945454e-07
20.48,-0.14250000000000002,-6.175144495558721e-07
20.4825,-0.14250000000000002,-6.259570842375878e-07
20.485,-0.14250000000000002,-6.339082163752034e-07
20.4875,-0.14250000000000002,-6.413295637249695e-07
20.49,-0.14250000000000002,-6.481820227913318e-07
20.4925,-0.14250000000000002,-6.544256922384868e-07
20.495,-0.14250000000000002,-6.600198976854727e-07
20.4975,-0.14250000000000002,-6.649232178491886e-07
20.5,-0.14250000000000002,-6.690935120674827e-07
20.0,-0.14125000000000001,-1.1904178249037643e-05
20.0025,-0.14125000000000001,-1.1603273300452607e-05
20.005,-0.14125000000000001,-1.1305448887773856e-05
20.0075,-0.14125000000000001,-1.1010876497524679e-05
20.01,-0.14125000000000001,-1.0719716439526913e-05
20.0125,-0.14125000000000001,-1.0432118169647178e-05
20.015,-0.14125000000000001,-1.0148220608459511e-05
20.0175,-0.14125000000000001,-9.86815245577309e-06
20.02,-0.14125000000000001,-9.59203250099834e-06
20.0225,-0.14125000000000001,-9.319969929317691e-06
20.025,-0.14125000000000001,-9.052064623658632e-06
20.0275,-0.14125000000000001,-8.78840746241102e-06
20.03,-0.14125000000000001,-8.529080612886025e-06
20.0325,-0.14125000000000001,-8.274157820508854e-06
20.035,-0.14125000000000001,-8.023704693666834e-06
20.0375,-0.14125000000000001,-7.777778984297713e-06
20.04,-0.14125000000000001,-7.536430864087958e-06
20.0425,-0.14125000000000001,-7.299703196343228e-06
20.045,-0.14125000000000001,-7.067631803479692e-06
20.0475,-0.14125000000000001,-6.840245730173488e-06
20.05,-0.14125000000000001,-6.617567502071241e-06
20.0525,-0.14125000000000001,-6.3996133801398015e-06
20.055,-0.14125000000000001,-6.186393610603096e-06
20.0575,-0.14125000000000001,-5.9779126704729506e-06
20.06,-0.14125000000000001,-5.7741695086568966e-06
20.0625,-0.14125000000000001,-5.575157782662504e-06
20.065,-0.14125000000000001,-5.380866090878605e-06
20.0675,-0.14125000000000001,-5.191278200442349e-06
20.07,-0.14125000000000001,-5.0063732706750555e-06
20.0725,-0.14125000000000001,-4.8261260721376284e-06
20.075,-0.14125000000000001,-4.650507201248672e-06
20.0775,-0.14125000000000001,-4.479483290509767e-06
20.08,-0.14125000000000001,-4.3130172143486735e-06
20.0825,-0.14125000000000001,-4.1510682905516996e-06
20.085,-0.14125000000000001,-3.993592477338331e-06
20.0875,-0.14125000000000001,-3.840542566073002e-06
20.09,-0.14125000000000001,-3.6918683696008573e-06
20.0925,-0.14125000000000001,-3.547516906273403e-06
20.095,-0.14125000000000001,-3.407432579635604e-06
20.0975,-0.14125000000000001,-3.271557353803501e-06
20.1,-0.14125000000000001,-3.139830924563592e-06
20.1025,-0.14125000000000001,-3.012190886189004e-06
20.105,-0.14125000000000001,-2.888572894017645e-06
20.1075,-0.14125000000000001,-2.7689108227939866e-06
20.11,-0.14125000000000001,-2.6531369207989115e-06
20.1125,-0.14125000000000001,-2.541181959817352e-06
20.115,-0.14125000000000001,-2.4329753809221977e-06
20.1175,-0.14125000000000001,-2.328445436143323e-06
20.12,-0.14125000000000001,-2.22751932602832e-06
20.1225,-0.14125000000000001,-2.1301233331207433e-06
20.125,-0.14125000000000001,-2.0361829513975348e-06
20.1275,-0.14125000000000001,-1.9456230116894274e-06
20.13,-0.14125000000000001,-1.8583678031016436e-06
20.1325,-0.14125000000000001,-1.7743411905094313e-06
20.135,-0.14125000000000001,-1.69346672810037e-06
20.1375,-0.14125000000000001,-1.6156677690542547e-06
20.14,-0.14125000000000001,-1.5408675713601217e-06
20.1425,-0.14125000000000001,-1.4689893998254709e-06
20.145,-0.14125000000000001,-1.3999566243047823e-06
20.1475,-0.14125000000000001,-1.3336928141880445e-06
20.15,-0.14125000000000001,-1.2701218291891293e-06
20.1525,-0.14125000000000001,-1.2091679064793366e-06
20.155,-0.14125000000000001,-1.150755744186394e-06
20.1575,-0.14125000000000001,-1.094810581330254e-06
20.16,-0.14125000000000001,-1.0412582742130548e-06
20.1625,-0.14125000000000001,-9.90025369318005e-07
20.165,-0.14125000000000001,-9.410391727561117e-07
20.1675,-0.14125000000000001,-8.942278163092967e-07
20.17,-0.14125000000000001,-8.49520320112865e-07
20.1725,-0.14125000000000001,-8.06846652022052e-07
20.175,-0.14125000000000001,-7.661377837088076e-07
20.1775,-0.14125000000000001,-7.273257435420125e-07
20.18,-0.14125000000000001,-6.903436662887593e-07
20.1825,-0.14125000000000001,-6.551258396921189e-07
20.185,-0.14125000000000001,-6.216077479775303e-07
20.1875,-0.14125000000000001,-5.897261123211872e-07
20.19,-0.14125000000000001,-5.594189283540548e-07
20.1925,-0.14125000000000001,-5.306255007310706e-07
20.195,-0.14125000000000001,-5.032864748269378e-07
20.1975,-0.14125000000000001,-4.773438656113327e-07
20.2,-0.14125000000000001,-4.527410837463307e-07
20.2025,-0.14125000000000001,-4.294229589686586e-07
20.205,-0.14125000000000001,-4.07335760803466e-07
20.2075,-0.14125000000000001,-3.8642721666359506e-07
20.21,-0.14125000000000001,-3.6664652739006584e-07
20.2125,-0.14125000000000001,-3.47944380284508e-07
20.215,-0.14125000000000001,-3.3027295968948137e-07
20.2175,-0.14125000000000001,-3.1358595517241343e-07
20.22,-0.14125000000000001,-2.9783856736393005e-07
20.2225,-0.14125000000000001,-2.829875115096066e-07
20.225,-0.14125000000000001,-2.689910187874582e-07
20.2275,-0.14125000000000001,-2.5580883544960744e-07
20.23,-0.14125000000000001,-2.434022198383643e-07
20.2325,-0.14125000000000001,-2.3173393734068818e-07
20.235,-0.14125000000000001,-2.2076825332750314e-07
20.2375,-0.14125000000000001,-2.1047092414327588e-07
20.24,-0.14125000000000001,-2.0080918619053124e-07
20.2425,-0.14125000000000001,-1.917517431815986e-07
20.245,-0.14125000000000001,-1.8326875159544624e-07
20.2475,-0.14125000000000001,-1.7533180441167196e-07
20.25,-0.14125000000000001,-1.6791391316680443e-07
20.2525,-0.14125000000000001,-1.6098948839706473e-07
20.255,-0.14125000000000001,-1.5453431851770875e-07
20.2575,-0.14125000000000001,-1.4852554720141407e-07
20.26,-0.14125000000000001,-1.4294164930422126e-07
20.2625,-0.14125000000000001,-1.3776240540525182e-07
20.265,-0.14125000000000001,-1.329688750044491e-07
20.2675,-0.14125000000000001,-1.2854336844445812e-07
20.27,-0.14125000000000001,-1.2446941760766986e-07
20.2725,-0.14125000000000001,-1.2073174544156214e-07
20.275,-0.14125000000000001,-1.1731623437578939e-07
20.2775,-0.14125000000000001,-1.1420989367646653e-07
20.28,-0.14125000000000001,-1.1140082580049331e-07
20.2825,-0.14125000000000001,-1.0887819180033856e-07
20.285,-0.14125000000000001,-1.0663217583554506e-07
20.2875,-0.14125000000000001,-1.0465394884276373e-07
20.29,-0.14125000000000001,-1.0293563142432166e-07
20.2925,-0.14125000000000001,-1.0147025599953192e-07
20.295,-0.14125000000000001,-1.0025172828169985e-07
20.2975,-0.14125000000000001,-9.927478812618866e-08
20.3,-0.14125000000000001,-9.853496980790104e-08
20.3025,-0.14125000000000001,-9.802856177361276e-08
20.305,-0.14125000000000001,-9.775256593190282e-08
20.3075,-0.14125000000000001,-9.770465651681356e-08
20.31,-0.14125000000000001,-9.788313859099203e-08
20.3125,-0.14125000000000001,-9.828690622994323e-08
20.315,-0.14125000000000001,-9.891540043821761e-08
20.3175,-0.14125000000000001,-9.976856685241538e-08
20.32,-0.14125000000000001,-1.0084681327292888e-07
20.3225,-0.14125000000000001,-1.0215096707676865e-07
20.325,-0.14125000000000001,-1.0368223256189402e-07
20.3275,-0.14125000000000001,-1.0544214826324525e-07
20.33,-0.14125000000000001,-1.0743254429434245e-07
20.3325,-0.14125000000000001,-1.096554997570445e-07
20.335,-0.14125000000000001,-1.1211330026690928e-07
20.3375,-0.14125000000000001,-1.1480839563847465e-07
20.34,-0.14125000000000001,-1.1774335777313958e-07
20.3425,-0.14125000000000001,-1.2092083879867538e-07
20.345,-0.14125000000000001,-1.2434352949537245e-07
20.3475,-0.14125000000000001,-1.2801411806362745e-07
20.35,-0.14125000000000001,-1.319352492587964e-07
20.3525,-0.14125000000000001,-1.361094839492844e-07
20.355,-0.14125000000000001,-1.405392591299188e-07
20.3575,-0.14125000000000001,-1.4522684843212237e-07
20.36,-0.14125000000000001,-1.5017432317198793e-07
20.3625,-0.14125000000000001,-1.5538351397234762e-07
20.365,-0.14125000000000001,-1.6085597299567783e-07
20.3675,-0.14125000000000001,-1.6659293682946156e-07
20.37,-0.14125000000000001,-1.7259529005272307e-07
20.3725,-0.14125000000000001,-1.7886352952565162e-07
20.375,-0.14125000000000001,-1.8539772943277772e-07
20.3775,-0.14125000000000001,-1.921975071153827e-07
20.38,-0.14125000000000001,-1.9926198972470894e-07
20.3825,-0.14125000000000001,-2.0658978172920982e-07
20.385,-0.14125000000000001,-2.1417893330557547e-07
20.3875,-0.14125000000000001,-2.220269096467314e-07
20.39,-0.14125000000000001,-2.3013056121140887e-07
20.3925,-0.14125000000000001,-2.3848609494981635e-07
20.395,-0.14125000000000001,-2.4708904652933223e-07
20.3975,-0.14125000000000001,-2.5593425358839e-07
20.4,-0.14125000000000001,-2.650158300443989e-07
20.4025,-0.14125000000000001,-2.743271414814569e-07
20.405,-0.14125000000000001,-2.8386078164157434e-07
20.4075,-0.14125000000000001,-2.936085500437984e-07
20.41,-0.14125000000000001,-3.035614307507793e-07
20.4125,-0.14125000000000001,-3.1370957231113845e-07
20.415,-0.14125000000000001,-3.240422688885465e-07
20.4175,-0.14125000000000001,-3.345479426068976e-07
20.42,-0.14125000000000001,-3.4521412712375204e-07
20.4225,-0.14125000000000001,-3.5602745245366255e-07
20.425,-0.14125000000000001,-3.6697363105785436e-07
20.4275,-0.14125000000000001,-3.780374452121196e-07
20.43,-0.14125000000000001,-3.892027356777343e-07
20.4325,-0.14125000000000001,-4.0045239167763113e-07
20.435,-0.14125000000000001,-4.117683422000381e-07
20.4375,-0.14125000000000001,-4.231315486385308e-07
20.44,-0.14125000000000001,-4.3452199878045e-07
20.4425,-0.14125000000000001,-4.4591870215272217e-07
20.445,-0.14125000000000001,-4.572996867357957e-07
20.4475,-0.14125000000000001,-4.686419970561541e-07
20.45,-0.14125000000000001,-4.799216936602329e-07
20.4525,-0.14125000000000001,-4.911138539791233e-07
20.455,-0.14125000000000001,-5.021925745942166e-07
20.4575,-0.14125000000000001,-5.131309748962158e-07
20.46,-0.14125000000000001,-5.239012021547133e-07
20.4625,-0.14125000000000001,-5.34474437995104e-07
20.465,-0.14125000000000001,-5.448209062786058e-07
20.4675,-0.14125000000000001,-5.549098824029765e-07
20.47,-0.14125000000000001,-5.647097040029572e-07
20.4725,-0.14125000000000001,-5.741877830677282e-07
20.475,-0.14125000000000001,-5.833106194590186e-07
20.4775,-0.14125000000000001,-5.920438158388674e-07
20.48,-0.14125000000000001,-6.003520939955202e-07
20.4825,-0.14125000000000001,-6.081993125630517e-07
20.485,-0.14125000000000001,-6.155484861345774e-07
20.4875,-0.14125000000000001,-6.223618057553277e-07
20.49,-0.14125000000000001,-6.286006607930021e-07
20.4925,-0.14125000000000001,-6.342256621718827e-07
20.495,-0.14125000000000001,-6.391966669756759e-07
20.4975,-0.14125000000000001,-6.434728043757191e-07
20.5,-0.14125000000000001,-6.470125029203972e-07
20.0,-0.14,-1.1538677311574216e-05
20.0025,-0.14,-1.1251376355070096e-05
20.005,-0.14,-1.0966759182961411e-05
20.0075,-0.14,-1.0685005347631131e-05
20.01,-0.14,-1.0406283148022947e-05
20.0125,-0.14,-1.0130749951391833e-05
20.015,-0.14,-9.858552510993257e-06
20.0175,-0.14,-9.589827279687074e-06
20.02,-0.14,-9.324700719408105e-06
20.0225,-0.14,-9.063289606486388e-06
20.025,-0.14,-8.805701332790885e-06
20.0275,-0.14,-8.552034202673541e-06
20.03,-0.14,-8.302377725677487e-06
20.0325,-0.14,-8.056812905017765e-06
20.035,-0.14,-7.815412521756653e-06
20.0375,-0.14,-7.578241414755139e-06
20.04,-0.14,-7.345356756262489e-06
20.0425,-0.14,-7.1168083232176434e-06
20.045,-0.14,-6.89263876421929e-06
20.0475,-0.14,-6.672883862162787e-06
20.05,-0.14,-6.457572792492652e-06
20.0525,-0.14,-6.246728377128151e-06
20.055,-0.14,-6.040367333997844e-06
20.0575,-0.14,-5.838500522214806e-06
20.06,-0.14,-5.641133182857108e-06
20.0625,-0.14,-5.448265175377436e-06
20.065,-0.14,-5.2598912096235094e-06
20.0675,-0.14,-5.076001073479236e-06
20.07,-0.14,-4.8965798561089645e-06
20.0725,-0.14,-4.721608166845379e-06
20.075,-0.14,-4.551062349683694e-06
20.0775,-0.14,-4.384914693402744e-06
20.08,-0.14,-4.223133637349321e-06
20.0825,-0.14,-4.065683972827512e-06
20.085,-0.14,-3.912527040175948e-06
20.0875,-0.14,-3.7636209215009224e-06
20.09,-0.14,-3.61892062907239e-06
20.0925,-0.14,-3.4783782894327093e-06
20.095,-0.14,-3.341943323204066e-06
20.0975,-0.14,-3.2095626206080914e-06
20.1,-0.14,-3.0811807127388115e-06
20.1025,-0.14,-2.956739938587555e-06
20.105,-0.14,-2.8361806078437428e-06
20.1075,-0.14,-2.7194411595019234e-06
20.11,-0.14,-2.6064583162753077e-06
20.1125,-0.14,-2.497167234875116e-06
20.115,-0.14,-2.3915016521372417e-06
20.1175,-0.14,-2.289394027056903e-06
20.12,-0.14,-2.190775678738698e-06
20.1225,-0.14,-2.095576920294861e-06
20.125,-0.14,-2.0037271887247234e-06
20.1275,-0.14,-1.9151551708009756e-06
20.13,-0.14,-1.8297889249837999e-06
20.1325,-0.14,-1.7475559994304098e-06
20.135,-0.14,-1.6683835460762484e-06
20.1375,-0.14,-1.5921984308749374e-06
20.14,-0.14,-1.518927340201981e-06
20.1425,-0.14,-1.4484968834701768e-06
20.145,-0.14,-1.3808336919826047e-06
20.1475,-0.14,-1.3158645140747276e-06
20.15,-0.14,-1.2535163065701226e-06
20.1525,-0.14,-1.1937163226054041e-06
20.155,-0.14,-1.1363921958385827e-06
20.1575,-0.14,-1.0814720211159512e-06
20.16,-0.14,-1.028884431609755e-06
20.1625,-0.14,-9.785586724844887e-07
20.165,-0.14,-9.304246711294166e-07
20.1675,-0.14,-8.844131040054033e-07
20.17,-0.14,-8.4045546014488e-07
20.1725,-0.14,-7.984841013589475e-07
20.175,-0.14,-7.584323191845321e-07
20.1775,-0.14,-7.202343886348525e-07
20.18,-0.14,-6.838256187847453e-07
20.1825,-0.14,-6.491424002478684e-07
20.185,-0.14,-6.161222495949908e-07
20.1875,-0.14,-5.847038507520728e-07
20.19,-0.14,-5.548270934435113e-07
20.1925,-0.14,-5.264331087147451e-07
20.195,-0.14,-4.994643015962401e-07
20.1975,-0.14,-4.738643809543e-07
20.2,-0.14,-4.495783865800724e-07
20.2025,-0.14,-4.265527135718723e-07
20.205,-0.14,-4.0473513406004425e-07
20.2075,-0.14,-3.8407481632846537e-07
20.21,-0.14,-3.6452234138461517e-07
20.2125,-0.14,-3.4602971703344707e-07
20.215,-0.14,-3.285503895059402e-07
20.2175,-0.14,-3.120392527000394e-07
20.22,-0.14,-2.9645265508370526e-07
20.2225,-0.14,-2.8174840431860083e-07
20.225,-0.14,-2.678857696559245e-07
20.2275,-0.14,-2.5482548216331513e-07
20.23,-0.14,-2.425297328319019e-07
20.2325,-0.14,-2.3096216862622215e-07
20.235,-0.14,-2.2008788652476927e-07
20.2375,-0.14,-2.0987342561505804e-07
20.24,-0.14,-2.002867572873621e-07
20.2425,-0.14,-1.9129727359865814e-07
20.245,-0.14,-1.8287577384644905e-07
20.2475,-0.14,-1.7499444941961014e-07
20.25,-0.14,-1.676268669762095e-07
20.2525,-0.14,-1.6074795000730808e-07
20.255,-0.14,-1.5433395884040334e-07
20.2575,-0.14,-1.4836246914096023e-07
20.26,-0.14,-1.428123489630276e-07
20.2625,-0.14,-1.3766373441253111e-07
20.265,-0.14,-1.3289800396910124e-07
20.2675,-0.14,-1.2849775152902887e-07
20.27,-0.14,-1.2444675822429975e-07
20.2725,-0.14,-1.2072996306632913e-07
20.275,-0.14,-1.173334324795441e-07
20.2775,-0.14,-1.142443287691397e-07
20.28,-0.14,-1.1145087758636928e-07
20.2825,-0.14,-1.08942334439792e-07
20.285,-0.14,-1.0670895030990406e-07
20.2875,-0.14,-1.0474193641699705e-07
20.29,-0.14,-1.0303342820318028e-07
20.2925,-0.14,-1.0157644857220214e-07
20.295,-0.14,-1.0036487044847716e-07
20.2975,-0.14,-9.939337870163806e-08
20.3,-0.14,-9.865743149361356e-08
20.3025,-0.14,-9.815322109402947e-08
20.305,-0.14,-9.787763422558911e-08
20.3075,-0.14,-9.78282119761757e-08
20.31,-0.14,-9.800310934126139e-08
20.3125,-0.14,-9.840105444029874e-08
20.315,-0.14,-9.90213074551891e-08
20.3175,-0.14,-9.98636193477535e-08
20.32,-0.14,-1.0092819039441023e-07
20.3225,-0.14,-1.0221562859424154e-07
20.325,-0.14,-1.0372690799727353e-07
20.3275,-0.14,-1.0546332699374476e-07
20.33,-0.14,-1.0742646661853628e-07
20.3325,-0.14,-1.0961814891277283e-07
20.335,-0.14,-1.1204039538874306e-07
20.3375,-0.14,-1.146953856430969e-07
20.34,-0.14,-1.1758541616152013e-07
20.3425,-0.14,-1.207128593604921e-07
20.345,-0.14,-1.2408012290548045e-07
20.3475,-0.14,-1.2768960935453063e-07
20.35,-0.14,-1.3154367615880035e-07
20.3525,-0.14,-1.3564459607007169e-07
20.355,-0.14,-1.3999451799166822e-07
20.3575,-0.14,-1.4459542830971656e-07
20.36,-0.14,-1.49449112750732e-07
20.3625,-0.14,-1.5455711879550074e-07
20.365,-0.14,-1.5992071869031873e-07
20.3675,-0.14,-1.6554087309593244e-07
20.37,-0.14,-1.7141819540044952e-07
20.3725,-0.14,-1.7755291674128212e-07
20.375,-0.14,-1.8394485176323843e-07
20.3775,-0.14,-1.905933651511819e-07
20.38,-0.14,-1.9749733896553928e-07
20.3825,-0.14,-2.0465514081630064e-07
20.385,-0.14,-2.1206459290331764e-07
20.3875,-0.14,-2.1972294195686793e-07
20.39,-0.14,-2.2762683010208957e-07
20.3925,-0.14,-2.357722666836166e-07
20.395,-0.14,-2.4415460106984526e-07
20.3975,-0.14,-2.527684964707719e-07
20.4,-0.14,-2.6160790478925714e-07
20.4025,-0.14,-2.706660425358433e-07
20.405,-0.14,-2.7993536782786706e-07
20.4075,-0.14,-2.8940755849860296e-07
20.41,-0.14,-2.99073491334454e-07
20.4125,-0.14,-3.089232224706266e-07
20.415,-0.14,-3.189459689531681e-07
20.4175,-0.14,-3.2913009149981413e-07
20.42,-0.14,-3.394630784688504e-07
20.4225,-0.14,-3.4993153105881517e-07
20.425,-0.14,-3.6052114975602136e-07
20.4275,-0.14,-3.7121672204092e-07
20.43,-0.14,-3.820021113768551e-07
20.4325,-0.14,-3.9286024748654857e-07
20.435,-0.14,-4.0377311793464575e-07
20.4375,-0.14,-4.1472176102819104e-07
20.44,-0.14,-4.2568626004603257e-07
20.4425,-0.14,-4.366457388044922e-07
20.445,-0.14,-4.475783585721555e-07
20.4475,-0.14,-4.5846131634519356e-07
20.45,-0.14,-4.6927084448034085e-07
20.4525,-0.14,-4.79982211703875e-07
20.455,-0.14,-4.905697254958098e-07
20.4575,-0.14,-5.010067358535265e-07
20.46,-0.14,-5.112656404412678e-07
20.4625,-0.14,-5.213178911305345e-07
20.465,-0.14,-5.31134001921444e-07
20.4675,-0.14,-5.406835582668581e-07
20.47,-0.14,-5.49935227774197e-07
20.4725,-0.14,-5.588567723067764e-07
20.475,-0.14,-5.674150614646482e-07
20.4775,-0.14,-5.755760874558143e-07
20.48,-0.14,-5.833049813470808e-07
20.4825,-0.14,-5.905660306856861e-07
20.485,-0.14,-5.973226984998693e-07
20.4875,-0.14,-6.035376436552699e-07
20.49,-0.14,-6.09172742572207e-07
20.4925,-0.14,-6.141891122883287e-07
20.495,-0.14,-6.185471348661006e-07
20.4975,-0.14,-6.222064831110924e-07
20.5,-0.14,-6.251261476311783e-07
20.0,-0.13875,-1.117255290079997e-05
20.0025,-0.13875,-1.089880816206073e-05
20.005,-0.13875,-1.0627353350910611e-05
20.0075,-0.13875,-1.0358376004143485e-05
20.01,-0.13875,-1.0092052329385954e-05
20.0125,-0.13875,-9.828547525853352e-06
20.015,-0.13875,-9.568016101089228e-06
20.0175,-0.13875,-9.310602183630892e-06
20.02,-0.13875,-9.056439831608235e-06
20.0225,-0.13875,-8.805653337209574e-06
20.025,-0.13875,-8.558357527013164e-06
20.0275,-0.13875,-8.314658058151114e-06
20.03,-0.13875,-8.074651710282729e-06
20.0325,-0.13875,-7.83842667336131e-06
20.035,-0.13875,-7.6060628311471485e-06
20.0375,-0.13875,-7.377632040515898e-06
20.04,-0.13875,-7.15319840645532e-06
20.0425,-0.13875,-6.932818552801213e-06
20.045,-0.13875,-6.716541888671609e-06
20.0475,-0.13875,-6.504410870614413e-06
20.05,-0.13875,-6.296461260395216e-06
20.0525,-0.13875,-6.092722378499533e-06
20.055,-0.13875,-5.893217353268759e-06
20.0575,-0.13875,-5.697963365720285e-06
20.06,-0.13875,-5.506971890000613e-06
20.0625,-0.13875,-5.320248929500979e-06
20.065,-0.13875,-5.13779524861963e-06
20.0675,-0.13875,-4.959606600175873e-06
20.07,-0.13875,-4.78567394845555e-06
20.0725,-0.13875,-4.615983687939892e-06
20.075,-0.13875,-4.450517857667207e-06
20.0775,-0.13875,-4.289254351254963e-06
20.08,-0.13875,-4.132167122613074e-06
20.0825,-0.13875,-3.9792263873011465e-06
20.085,-0.13875,-3.830398819592427e-06
20.0875,-0.13875,-3.68564774523372e-06
20.09,-0.13875,-3.54493332989497e-06
20.0925,-0.13875,-3.4082127633601513e-06
20.095,-0.13875,-3.2754404394449827e-06
20.0975,-0.13875,-3.146568131659683e-06
20.1,-0.13875,-3.0215451646546766e-06
20.1025,-0.13875,-2.9003185814333374e-06
20.105,-0.13875,-2.7828333063907204e-06
20.1075,-0.13875,-2.6690323041646925e-06
20.11,-0.13875,-2.558856734334083e-06
20.1125,-0.13875,-2.4522461020046876e-06
20.115,-0.13875,-2.349138404268594e-06
20.1175,-0.13875,-2.2494702725973577e-06
20.12,-0.13875,-2.153177111179683e-06
20.1225,-0.13875,-2.060193231227706e-06
20.125,-0.13875,-1.970451981292899e-06
20.1275,-0.13875,-1.88388587360992e-06
20.13,-0.13875,-1.800426706496783e-06
20.1325,-0.13875,-1.720005682868962e-06
20.135,-0.13875,-1.6425535248512003e-06
20.1375,-0.13875,-1.5680005845725516e-06
20.14,-0.13875,-1.496276951142931e-06
20.1425,-0.13875,-1.4273125538648234e-06
20.145,-0.13875,-1.3610372617083952e-06
20.1475,-0.13875,-1.2973809790899634e-06
20.15,-0.13875,-1.236273737989229e-06
20.1525,-0.13875,-1.1776457864546517e-06
20.155,-0.13875,-1.1214276735112901e-06
20.1575,-0.13875,-1.067550330547298e-06
20.16,-0.13875,-1.0159451491900728e-06
20.1625,-0.13875,-9.665440557275776e-07
20.165,-0.13875,-9.192795821183412e-07
20.1675,-0.13875,-8.740849336261167e-07
20.17,-0.13875,-8.308940531319393e-07
20.1725,-0.13875,-7.896416821658766e-07
20.175,-0.13875,-7.502634186940939e-07
20.1775,-0.13875,-7.12695771729359e-07
20.18,-0.13875,-6.76876212785366e-07
20.1825,-0.13875,-6.427432242435868e-07
20.185,-0.13875,-6.102363446714847e-07
20.1875,-0.13875,-5.792962111362197e-07
20.19,-0.13875,-5.498645985748003e-07
20.1925,-0.13875,-5.218844562599839e-07
20.195,-0.13875,-4.952999414158982e-07
20.1975,-0.13875,-4.7005645003452893e-07
20.2,-0.13875,-4.461006449421579e-07
20.2025,-0.13875,-4.2338048116869097e-07
20.205,-0.13875,-4.0184522867075524e-07
20.2075,-0.13875,-3.814454924615742e-07
20.21,-0.13875,-3.621332301989682e-07
20.2125,-0.13875,-3.4386176728452955e-07
20.215,-0.13875,-3.2658580952979053e-07
20.2175,-0.13875,-3.102614534381651e-07
20.22,-0.13875,-2.9484619416100305e-07
20.2225,-0.13875,-2.8029893117778536e-07
20.225,-0.13875,-2.665799717583143e-07
20.2275,-0.13875,-2.5365103226004995e-07
20.23,-0.13875,-2.414752373122317e-07
20.2325,-0.13875,-2.300171169475692e-07
