index,t,value_midpoint,value_lower,value_upper
454,1.5399999999999998,-0.023235256169413427,-0.023235256169413427,-0.023235256169413427
455,1.5499999999999998,-0.10183196129641456,-0.10183196129641456,-0.10183196129641456
456,1.5599999999999998,-0.171750669833223,-0.171750669833223,-0.171750669833223
457,1.5699999999999998,-0.2329938872966783,-0.2329938872966783,-0.2329938872966783
458,1.5799999999999998,-0.2872358496913071,-0.2872358496913071,-0.2872358496913071
459,1.5899999999999999,-0.33584787075145556,-0.33584787075145556,-0.33584787075145556
460,1.5999999999999999,-0.378053290581493,-0.378053290581493,-0.378053290581493
461,1.6099999999999999,-0.4072753331996333,-0.4072753331996333,-0.4072753331996333
462,1.6199999999999999,-0.41700617903073106,-0.41700617903073106,-0.41700617903073106
463,1.63,-0.41865375608413385,-0.41865375608413385,-0.41865375608413385
464,1.64,-0.4146276928896293,-0.4146276928896293,-0.4146276928896293
465,1.65,-0.43126547114236713,-0.43126547114236713,-0.43126547114236713
466,1.66,-0.4867278973626084,-0.4867278973626084,-0.4867278973626084
467,1.67,-0.5423232531810065,-0.5423232531810065,-0.5423232531810065
468,1.68,-0.5802224470612615,-0.5802224470612615,-0.5802224470612615
469,1.69,-0.5959294582776733,-0.5959294582776733,-0.5959294582776733
470,1.7,-0.5887605125587432,-0.5887605125587432,-0.5887605125587432
471,1.71,-0.5594097628745982,-0.5594097628745982,-0.5594097628745982
472,1.72,-0.511730166147889,-0.511730166147889,-0.511730166147889
473,1.73,-0.4608663357933736,-0.4608663357933736,-0.4608663357933736
474,1.74,-0.4427656447588301,-0.4427656447588301,-0.4427656447588301
475,1.75,-0.44738652267773904,-0.44738652267773904,-0.44738652267773904
476,1.7599999999999998,-0.4461675774776862,-0.4461675774776862,-0.4461675774776862
477,1.7699999999999998,-0.4391167308268468,-0.4391167308268468,-0.4391167308268468
478,1.7799999999999998,-0.42938605944827896,-0.42938605944827896,-0.42938605944827896
479,1.7899999999999998,-0.4146334353276111,-0.4146334353276111,-0.4146334353276111
480,1.7999999999999998,-0.39144709603337985,-0.39144709603337985,-0.39144709603337985
481,1.8099999999999998,-0.3578635976685589,-0.3578635976685589,-0.3578635976685589
482,1.8199999999999998,-0.31229563452670894,-0.31229563452670894,-0.31229563452670894
483,1.8299999999999998,-0.25342206342455365,-0.25342206342455365,-0.25342206342455365
484,1.8399999999999999,-0.18152451604099204,-0.18152451604099204,-0.18152451604099204
485,1.8499999999999999,-0.10350903504190385,-0.10350903504190385,-0.10350903504190385
486,1.8599999999999999,-0.04586622213368916,-0.04586622213368916,-0.04586622213368916
487,1.8699999999999999,-0.03717331502700316,-0.03717331502700316,-0.03717331502700316
488,1.88,-0.037342892645775706,-0.037342892645775706,-0.037342892645775706
489,1.89,-0.03692931233241558,-0.03692931233241558,-0.03692931233241558
490,1.9,-0.019976188700689325,-0.019976188700689325,-0.019976188700689325
491,1.91,0.02798850772223493,0.02798850772223493,0.02798850772223493
492,1.92,0.082220188884832,0.082220188884832,0.082220188884832
493,1.93,0.13117916842745728,0.13117916842745728,0.13117916842745728
494,1.94,0.17269977438813588,0.17269977438813588,0.17269977438813588
495,1.95,0.2073762077979315,0.2073762077979315,0.2073762077979315
496,1.96,0.23630865377004676,0.23630865377004676,0.23630865377004676
497,1.97,0.26026057798863855,0.26026057798863855,0.26026057798863855
498,1.98,0.2788013054893199,0.2788013054893199,0.2788013054893199
499,1.99,0.2893616918774772,0.2893616918774772,0.2893616918774772
500,2.0,0.29289174941218055,0.29289174941218055,0.29289174941218055
501,2.01,0.2922710176960384,0.2922710176960384,0.2922710176960384
502,2.0199999999999996,0.29036917934344264,0.29036917934344264,0.29036917934344264
503,2.03,0.31236509824749054,0.31236509824749054,0.31236509824749054
504,2.0399999999999996,0.3469571828875475,0.3469571828875475,0.3469571828875475
505,2.05,0.3745784138079816,0.3745784138079816,0.3745784138079816
506,2.0599999999999996,0.38887586286222353,0.38887586286222353,0.38887586286222353
507,2.07,0.3883733487132968,0.3883733487132968,0.3883733487132968
508,2.0799999999999996,0.3729250981354292,0.3729250981354292,0.3729250981354292
