s,round6_deficit,round7_deficit,round8_seed_deficit,round6_signed_clearance,round7_signed_clearance,round8_seed_signed_clearance
4.929999999999999938e-01,0.000000000000000000e+00,1.005579167388936587e-02,0.000000000000000000e+00,6.142393245145252173e-02,2.994420832611063496e-02,8.620044971797594102e-02
4.939999999999999947e-01,0.000000000000000000e+00,9.755833381595042236e-03,0.000000000000000000e+00,6.093491391752482722e-02,3.024416661840495860e-02,8.715066752856295840e-02
4.949999999999999956e-01,0.000000000000000000e+00,9.454293305041841511e-03,0.000000000000000000e+00,6.044855886522826349e-02,3.054570669495815932e-02,8.810171621350348925e-02
4.959999999999999964e-01,0.000000000000000000e+00,9.151451814860319528e-03,0.000000000000000000e+00,5.996469012808175458e-02,3.084854818513968130e-02,8.905358088431530872e-02
4.969999999999999973e-01,0.000000000000000000e+00,8.847435200888948553e-03,0.000000000000000000e+00,5.948315131603409273e-02,3.115256479911105228e-02,9.000626730336713788e-02
4.979999999999999982e-01,0.000000000000000000e+00,8.542400986859786938e-03,0.000000000000000000e+00,5.900379019898557148e-02,3.145759901314021389e-02,9.095976886294453168e-02
4.989999999999999991e-01,0.000000000000000000e+00,8.236527543296089104e-03,0.000000000000000000e+00,5.852646869587040113e-02,3.176347245670391173e-02,9.191406761115671065e-02
5.000000000000000000e-01,0.000000000000000000e+00,7.929987256361743786e-03,0.000000000000000000e+00,5.805105984467902325e-02,3.207001274363825705e-02,9.286918572274083239e-02
5.010000000000000009e-01,0.000000000000000000e+00,7.622946374968818384e-03,0.000000000000000000e+00,5.757744192849587744e-02,3.237705362503118245e-02,9.382512524046265900e-02
5.020000000000000018e-01,0.000000000000000000e+00,7.315572880902072861e-03,0.000000000000000000e+00,5.710551008332914041e-02,3.268442711909792797e-02,9.478187016253329655e-02
5.030000000000000027e-01,0.000000000000000000e+00,7.008094690346917954e-03,0.000000000000000000e+00,5.663515972014641214e-02,3.299190530965308288e-02,9.573945163742604569e-02
5.040000000000000036e-01,0.000000000000000000e+00,6.700596477650387628e-03,0.000000000000000000e+00,5.616630248864173253e-02,3.329940352234961320e-02,9.669787183976814859e-02
5.050000000000000044e-01,0.000000000000000000e+00,6.393197906913075657e-03,0.000000000000000000e+00,5.569885221317377733e-02,3.360680209308692518e-02,9.765712302165355241e-02
5.060000000000000053e-01,0.000000000000000000e+00,6.086033504659568716e-03,0.000000000000000000e+00,5.523273278436560685e-02,3.391396649534043212e-02,9.861723684928361267e-02
5.070000000000000062e-01,0.000000000000000000e+00,5.779231510838332697e-03,0.000000000000000000e+00,5.476787508554618183e-02,3.422076848916166814e-02,9.957820570310078889e-02
5.080000000000000071e-01,0.000000000000000000e+00,5.472913958769240472e-03,0.000000000000000000e+00,5.430421376225746943e-02,3.452708604123076036e-02,1.005400380928651027e-01
5.090000000000000080e-01,0.000000000000000000e+00,5.167196777932432650e-03,0.000000000000000000e+00,5.384169467881929488e-02,3.483280322206756818e-02,1.015027564704090168e-01
5.100000000000000089e-01,0.000000000000000000e+00,4.862221948151404516e-03,0.000000000000000000e+00,5.338026191736969239e-02,3.513777805184859632e-02,1.024663321107795316e-01
5.110000000000000098e-01,0.000000000000000000e+00,4.558127090315590435e-03,0.000000000000000000e+00,5.291987381785646927e-02,3.544187290968441040e-02,1.034308001677883143e-01
5.120000000000000107e-01,0.000000000000000000e+00,4.254943027271078371e-03,0.000000000000000000e+00,5.246048457841023804e-02,3.574505697272892246e-02,1.043961422267446343e-01
5.130000000000000115e-01,0.000000000000000000e+00,3.952762619396713029e-03,0.000000000000000000e+00,5.200206121479963167e-02,3.604723738060328780e-02,1.053623592314977542e-01
5.140000000000000124e-01,0.000000000000000000e+00,3.651673382941915402e-03,0.000000000000000000e+00,5.154456848533327945e-02,3.634832661705808543e-02,1.063294533121267316e-01
5.150000000000000133e-01,0.000000000000000000e+00,3.351757670420639490e-03,0.000000000000000000e+00,5.108797989709897708e-02,3.664824232957936134e-02,1.072973959798295407e-01
5.160000000000000142e-01,0.000000000000000000e+00,3.053092854996324046e-03,0.000000000000000000e+00,5.063226980507667951e-02,3.694690714500367679e-02,1.082662031998772867e-01
5.170000000000000151e-01,0.000000000000000000e+00,2.755751516711528459e-03,0.000000000000000000e+00,5.017741743380996211e-02,3.724424848328847237e-02,1.092358229534284436e-01
5.180000000000000160e-01,0.000000000000000000e+00,2.459801628605207124e-03,0.000000000000000000e+00,4.972340552673946285e-02,3.754019837139479371e-02,1.102062774773231585e-01
5.190000000000000169e-01,0.000000000000000000e+00,2.165349701338338539e-03,0.000000000000000000e+00,4.927021840345286591e-02,3.783465029866166229e-02,1.111775012118062927e-01
5.200000000000000178e-01,0.000000000000000000e+00,1.872447915382803585e-03,0.000000000000000000e+00,4.881784614853434262e-02,3.812755208461719725e-02,1.121495137388897473e-01
5.210000000000000187e-01,0.000000000000000000e+00,1.581113412182928724e-03,0.000000000000000000e+00,4.836627768870765259e-02,3.841888658781707211e-02,1.131222436363314848e-01
5.220000000000000195e-01,0.000000000000000000e+00,1.291397528671897610e-03,0.000000000000000000e+00,4.791550955301655812e-02,3.870860247132810322e-02,1.138903424588994656e-01
5.230000000000000204e-01,0.000000000000000000e+00,1.003347870747454962e-03,0.000000000000000000e+00,4.746553490431236477e-02,3.899665212925254587e-02,1.133690306788247698e-01
5.240000000000000213e-01,0.000000000000000000e+00,7.170084679104654635e-04,0.000000000000000000e+00,4.701635593496349130e-02,3.928299153208953537e-02,1.128451911119943696e-01
5.250000000000000222e-01,0.000000000000000000e+00,4.324199192041536244e-04,0.000000000000000000e+00,4.656796984384850568e-02,3.956758008079584721e-02,1.123189473283256190e-01
5.260000000000000231e-01,0.000000000000000000e+00,1.496195298693811515e-04,0.000000000000000000e+00,4.612038345393497385e-02,3.985038047013061968e-02,1.117904538830164496e-01
5.270000000000000240e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.567359882743497052e-02,4.013135856174656485e-02,1.112598706036639629e-01
5.280000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.522762599545649548e-02,4.041048326737338436e-02,1.107273673641182565e-01
5.290000000000000258e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.478247182912994950e-02,4.068772644233897839e-02,1.101931841240869625e-01
5.300000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.433814948903974651e-02,4.096305016217961087e-02,1.096574378723520482e-01
5.310000000000000275e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.389467025901089975e-02,4.123641421471999080e-02,1.091202695893087188e-01
5.320000000000000284e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.345205039618539600e-02,4.150781986213737673e-02,1.085818423324158982e-01
5.330000000000000293e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.301030527004072457e-02,4.177726132085657351e-02,1.080423159350244050e-01
5.340000000000000302e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.256945422935239087e-02,4.204472392237253858e-02,1.075018460080605365e-01
5.350000000000000311e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.212951645399846262e-02,4.231019552200440681e-02,1.069605830808892932e-01
5.360000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.169051438973359752e-02,4.257366646500541918e-02,1.064186748689976009e-01
5.370000000000000329e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.125247078441911935e-02,4.283512956225610235e-02,1.058762957982808117e-01
5.380000000000000338e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.081541117867520246e-02,4.309458007515546557e-02,1.053335828914188227e-01
5.390000000000000346e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.037936165853257819e-02,4.335201570924994419e-02,1.047906415538893965e-01
5.400000000000000355e-01,5.564916771925998429e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.994435083228074085e-02,4.360743661606480970e-02,1.042475646291221164e-01
5.410000000000000364e-01,4.895921140952719242e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.951040788590472891e-02,4.386084540250160396e-02,1.037044602071084676e-01
5.420000000000000373e-01,9.224355740957840277e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.907756442590421680e-02,4.411224714707068228e-02,1.031614287848022088e-01
5.430000000000000382e-01,1.354147529440130615e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.864585247055987022e-02,4.436164942210004541e-02,1.026185628300700370e-01
5.440000000000000391e-01,1.784693503269020598e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.821530649673098023e-02,4.460906232093372892e-02,1.020759467004729720e-01
5.450000000000000400e-01,2.214038962197309446e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.778596103780269139e-02,4.485449848897999497e-02,1.015336565828104526e-01
5.460000000000000409e-01,2.642146759420871405e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.735785324057912943e-02,4.509797315730347533e-02,1.009917604440251360e-01
5.470000000000000417e-01,3.068980231087960198e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.693101976891204064e-02,4.533950417727047183e-02,1.004503179856832823e-01
5.480000000000000426e-01,3.494499844469985128e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.650550015553001570e-02,4.557911205456123549e-02,9.990938059590190323e-02
5.490000000000000435e-01,3.918667271678187569e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.608133272832181326e-02,4.581681998065305350e-02,9.936899129425946775e-02
5.500000000000000444e-01,4.341440968222004537e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.565855903177799630e-02,4.605265385965572056e-02,9.882918466690962522e-02
5.510000000000000453e-01,4.762779651520034074e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.523722034847996676e-02,4.628664232816530333e-02,9.828999349133313301e-02
5.520000000000000462e-01,5.170483137852149857e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.482951686214785098e-02,4.651881676557902828e-02,9.775144580175358644e-02
5.530000000000000471e-01,5.552346764432766757e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.444765323556723408e-02,4.674921129211394299e-02,9.721355072089209182e-02
5.540000000000000480e-01,5.907459848468347985e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.409254015153165285e-02,4.697786275158324920e-02,9.667630881409026988e-02
5.550000000000000488e-01,6.234935503628871722e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.376506449637112911e-02,4.720481067584298557e-02,9.613971212007133005e-02
5.560000000000000497e-01,6.533919312409347535e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.346608068759065330e-02,4.743009722771454606e-02,9.560374342610440668e-02
5.570000000000000506e-01,6.803598361473282841e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.319640163852671799e-02,4.765376711915842584e-02,9.506836401520170343e-02
5.580000000000000515e-01,7.043210468179572636e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.295678953182042820e-02,4.787586750151098108e-02,9.453353302368337763e-02
5.590000000000000524e-01,7.252053397442830007e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.274794660255717083e-02,4.809644782473204011e-02,9.399920551473812946e-02
5.600000000000000533e-01,7.429493844539926395e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.257050615546007444e-02,4.831555966285873416e-02,9.346532758640004046e-02
5.610000000000000542e-01,7.574975943809098000e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.242502405619090283e-02,4.853325650321978907e-02,9.293183655095479945e-02
5.620000000000000551e-01,7.688029057531547972e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.231197094246845286e-02,4.874959349746933041e-02,9.239866122337814236e-02
5.630000000000000560e-01,7.768274605235200858e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.223172539476479997e-02,4.896462717312902169e-02,9.186572234003718973e-02
5.640000000000000568e-01,7.815431712085964266e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.218456828791403657e-02,4.917841510510721770e-02,9.133325360390955050e-02
5.650000000000000577e-01,7.829321485840270989e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.217067851415972984e-02,4.939101554756700901e-02,9.080534939281403872e-02
5.660000000000000586e-01,7.809869773900537937e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.219013022609946290e-02,4.960248702754876948e-02,9.028318818759020759e-02
5.670000000000000595e-01,7.757108303203280597e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.224289169679672024e-02,4.981288790287722451e-02,8.976677940138122480e-02
5.680000000000000604e-01,7.671174162966996890e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.232882583703300394e-02,5.002227588808283443e-02,8.925613081498116885e-02
5.690000000000000613e-01,7.552307650136924622e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.244769234986307621e-02,5.023070755329687997e-02,8.875124996611931383e-02
5.700000000000000622e-01,7.400848555825817465e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.259915144417418337e-02,5.043823780229844678e-02,8.825214575136329509e-02
5.710000000000000631e-01,7.222325304013267611e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.277767469598673322e-02,5.064491933704570042e-02,8.775883021963833130e-02
5.720000000000000639e-01,7.041186927812054241e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.295881307218794659e-02,5.085080211705966108e-02,8.727132052295856479e-02
5.730000000000000648e-01,6.860642001450693861e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.313935799854930697e-02,5.105593282290016993e-02,8.678964097628996677e-02
5.740000000000000657e-01,6.680708456411346696e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.331929154358865414e-02,5.126035433360394411e-02,8.631382516556407314e-02
5.750000000000000666e-01,6.501382954322905416e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.349861704567709542e-02,5.146410522833613777e-02,8.584391803191851467e-02
5.760000000000000675e-01,6.322633944043046239e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.367736605595695459e-02,5.166755026632296327e-02,8.537997785245680926e-02
5.769999999999999574e-01,6.144457786408395739e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.385554221359160509e-02,5.188414894596957844e-02,8.492207803427843926e-02
5.779999999999999583e-01,5.966855389701465617e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.403314461029853522e-02,5.212155585805262892e-02,8.447030864005680706e-02
5.789999999999999591e-01,5.789829747535425730e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.421017025246457510e-02,5.237950578371816657e-02,8.402477757045137552e-02
5.799999999999999600e-01,5.613385794122377481e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.438661420587762335e-02,5.265770829087601523e-02,8.358561134105502166e-02
5.809999999999999609e-01,5.437530245084379321e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.456246975491562151e-02,5.295584933183932613e-02,8.315295540878776814e-02
5.819999999999999618e-01,5.262271425938699898e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.473772857406130093e-02,5.327359299029675588e-02,8.272697402351776585e-02
5.829999999999999627e-01,5.087619090425696267e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.491238090957430457e-02,5.361058335525782648e-02,8.230784960368031644e-02
5.839999999999999636e-01,4.913584230837084177e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.508641576916291666e-02,5.396236401575935787e-02,8.189578165798078180e-02
5.849999999999999645e-01,4.740178882453240095e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.525982111754676074e-02,5.431548060614816570e-02,8.149098529705395277e-02
5.859999999999999654e-01,4.567415924104437086e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.543258407589556375e-02,5.466895405417078468e-02,8.109368939750491445e-02
5.869999999999999662e-01,4.395308876753406535e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.560469112324659430e-02,5.502276151251236230e-02,8.070413449472882417e-02
5.879999999999999671e-01,4.223871701846348969e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.577612829815365186e-02,5.537687333302440673e-02,8.032257048940391608e-02
5.889999999999999680e-01,4.053125262129315953e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.594687473787068488e-02,5.573125353400788795e-02,7.994925425526148988e-02
5.899999999999999689e-01,3.883092417761288551e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.611690758223871228e-02,5.608586031455733978e-02,7.958444723288457534e-02
5.909999999999999698e-01,3.713791445657692314e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.628620855434230852e-02,5.644064660645198295e-02,7.922841308657654902e-02
5.919999999999999707e-01,3.545215588007979979e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.645478441199202085e-02,5.679556065399597731e-02,7.888141548986446483e-02
5.929999999999999716e-01,3.377378078012353846e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.662262192198764699e-02,5.668995576431892086e-02,7.854371609122924591e-02
5.939999999999999725e-01,3.210291450595301188e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.678970854940469964e-02,5.641741241312026034e-02,7.821557269652536226e-02
5.949999999999999734e-01,3.043967373165056001e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.695603262683494483e-02,5.614556997245696845e-02,7.789723768951839489e-02
5.959999999999999742e-01,2.878416483713473750e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.712158351628652708e-02,5.587275121688434903e-02,7.758895669806026296e-02
5.969999999999999751e-01,2.713648236473499564e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.728635176352650127e-02,5.560008201770633846e-02,7.729096750141695171e-02
5.979999999999999760e-01,2.549670755249082432e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.745032924475091840e-02,5.532721889222688705e-02,7.700349916463719580e-02
5.989999999999999769e-01,2.386490694439039051e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.761350930556096178e-02,5.505395044871917026e-02,7.672677137878959608e-02
5.999999999999999778e-01,2.224113107714205395e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.777588689228579544e-02,5.478127336910568884e-02,7.646099398135244862e-02
6.009999999999999787e-01,2.062541324266579934e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.793745867573342090e-02,5.450766178689041286e-02,7.620636662876942302e-02
6.019999999999999796e-01,1.901776832531065775e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.809822316746893506e-02,5.423536136792419388e-02,7.596307859283266128e-02
6.029999999999999805e-01,1.741819171284721135e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.825818082871527970e-02,5.396213931120485974e-02,7.573130865369571973e-02
6.039999999999999813e-01,1.582665828061713409e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.841733417193828742e-02,5.368990753977961883e-02,7.551122506452484506e-02
6.049999999999999822e-01,1.424312144871792141e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.857568785512820869e-02,5.341740980595433008e-02,7.530298556566836221e-02
6.059999999999999831e-01,1.266751231283162749e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.873324876871683808e-02,5.314530599326400262e-02,7.510673742941664788e-02
6.069999999999999840e-01,1.109973885030458851e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.889002611496954198e-02,5.287371888991565516e-02,7.492261751966197703e-02
6.079999999999999849e-01,9.539685204196235446e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.904603147958037729e-02,5.260191407329562613e-02,7.475075235384373573e-02
6.089999999999999858e-01,7.987211049431675036e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.920127889505683333e-02,5.233140392792878792e-02,7.458951303902118524e-02
6.099999999999999867e-01,6.442151046643779244e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.935578489533562291e-02,5.206026692805987982e-02,7.442947152726142601e-02
6.109999999999999876e-01,4.904314391079439561e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.950956856089205688e-02,5.179075974262479370e-02,7.426922683604490760e-02
6.119999999999999885e-01,3.373484465741607985e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.966265155342584003e-02,5.152090862012037586e-02,7.410880975103739665e-02
6.129999999999999893e-01,1.849418609925143619e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.981505813900748647e-02,5.125203661608387917e-02,7.394824706357890076e-02
6.139999999999999902e-01,3.318480163710252340e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.996681519836289831e-02,5.098358625861380833e-02,7.378756164725408517e-02
6.149999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.011795222275972572e-02,5.071543930691967822e-02,7.362677247038142136e-02
6.159999999999999920e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.026849450685950765e-02,5.044847794314880757e-02,7.346589454317339896e-02
6.169999999999999929e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.041848226647676984e-02,5.018117166470178331e-02,7.330493879859908968e-02
6.179999999999999938e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.056795426718279307e-02,4.991571965703558988e-02,7.314391190615114613e-02
6.189999999999999947e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.071694480866798471e-02,4.964990210676335086e-02,7.298281601786410500e-02
6.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.086549939501456230e-02,4.938540162452827176e-02,7.282164844610866661e-02
6.209999999999999964e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.101366401720795557e-02,4.912119741556074393e-02,7.266040127297020146e-02
6.219999999999999973e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.116148468471148014e-02,4.885756847158649607e-02,7.249906089150087718e-02
6.229999999999999982e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.130900921610303894e-02,4.859498578289209864e-02,7.233761158037763095e-02
6.239999999999999991e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.145628700563763758e-02,4.833222220965478766e-02,7.217602844477903623e-02
6.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.160336875154181657e-02,4.807124346271205578e-02,7.201427196614383630e-02
6.260000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.175030614380764726e-02,4.780986999107644797e-02,7.185229981625033957e-02
6.270000000000000018e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.189715150962543960e-02,4.754990108794273501e-02,7.169006073971501136e-02
6.280000000000000027e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.204395741509853179e-02,4.729007341307624873e-02,7.152749377035898248e-02
6.290000000000000036e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.219077622252429688e-02,4.703084359073051585e-02,7.136452743307351854e-02
6.300000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.233765960331866557e-02,4.677248961520488052e-02,7.120107895482739868e-02
6.310000000000000053e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.248465800759820138e-02,4.651391031489909844e-02,7.103705351518865840e-02
6.320000000000000062e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.263182009252455829e-02,4.625693516270911604e-02,7.087234357423582987e-02
6.330000000000000071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.277919211273867317e-02,4.599943522849354871e-02,7.070682832368022086e-02
6.340000000000000080e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.292681727755630339e-02,4.574318223091556473e-02,7.054037331488284546e-02
6.350000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.307473508103420307e-02,4.548688141861000067e-02,7.037283032452389120e-02
6.360000000000000098e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.322298061250490209e-02,4.523096076003769311e-02,7.020403752402014363e-02
6.370000000000000107e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.337158385668314631e-02,4.497571125266976166e-02,7.003382002127113426e-02
6.380000000000000115e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.352056899390024242e-02,4.471996388894118601e-02,6.986199201246474921e-02
6.390000000000000124e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.366995371237319262e-02,4.446559905783744465e-02,6.968836267855556266e-02
6.400000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.381974854558137039e-02,4.421628864296832384e-02,6.951271789029504766e-02
6.410000000000000142e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.396995624874664582e-02,4.398614852777826129e-02,6.933484500328640499e-02
6.420000000000000151e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.412057122900698430e-02,4.377594838781467129e-02,6.915452905034062681e-02
6.430000000000000160e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.427157904407928030e-02,4.358593044002553873e-02,6.897155598378391927e-02
6.440000000000000169e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.442295598396547168e-02,4.341631361621503538e-02,6.878571684998707747e-02
6.450000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.457466874951099972e-02,4.326728368293057680e-02,6.859681231508359123e-02
6.460000000000000187e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.472667424036320949e-02,4.312783396435959649e-02,6.840465738907888782e-02
6.470000000000000195e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.487891946308562169e-02,4.298756942988263274e-02,6.820908616151169501e-02
6.480000000000000204e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.503134156787747672e-02,4.284647098563609119e-02,6.800995633727664746e-02
6.490000000000000213e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.518386801958517579e-02,4.270451867523834127e-02,6.780715334990881915e-02
6.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.533641690554335302e-02,4.256169196948671879e-02,6.760059383439602498e-02
6.510000000000000231e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.548889737933915073e-02,4.241797012557053242e-02,6.739022826368536168e-02
6.520000000000000240e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.564121023599595345e-02,4.227333261431089062e-02,6.717604259195722460e-02
6.530000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.579324861044413442e-02,4.212775961001390124e-02,6.695805880088892548e-02
6.540000000000000258e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.594489878764618229e-02,4.198123253325330290e-02,6.673633750474276816e-02
6.550000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.609604110952580242e-02,4.183373463259701386e-02,6.651096864977378009e-02
6.560000000000000275e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.624655096104466484e-02,4.168525158725822771e-02,6.628207192908817935e-02
6.570000000000000284e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.639629981553670263e-02,4.153577210922537732e-02,6.604979696138413292e-02
