s,x,y,kappa,theta,radial_dot
2.340000000000000066e-02,2.294847611559575062e-02,3.865015575465729613e-03,1.766869232153989699e+01,3.590171422149412983e-01,2.284333059970177285e-02
2.359999999999999945e-02,2.313559989265052269e-02,3.935617042776809633e-03,1.766888085530507624e+01,3.625508995326257589e-01,2.302748176802279362e-02
2.380000000000000171e-02,2.332247301657378036e-02,4.006879309700490596e-03,1.766781281192341879e+01,3.660845688993486502e-01,2.321134578753557623e-02
2.400000000000000050e-02,2.350909316927113357e-02,4.078801446509299974e-03,1.766548609012404469e+01,3.696178987895533674e-01,2.339492156345983689e-02
2.420000000000000276e-02,2.369545805449951512e-02,4.151382468488395115e-03,1.766189896868459286e+01,3.731506372954342954e-01,2.357820809004790644e-02
2.440000000000000155e-02,2.388156539858267077e-02,4.224621336145032401e-03,1.765705010962664545e+01,3.766825322032654744e-01,2.376120445182342347e-02
2.460000000000000034e-02,2.406741295111954407e-02,4.298516955438578570e-03,1.765093856117932702e+01,3.802133310703460500e-01,2.394390982476083882e-02
2.480000000000000260e-02,2.425299848568493455e-02,4.373068178030961421e-03,1.764356376050673347e+01,3.837427813025147127e-01,2.412632347740390967e-02
2.500000000000000139e-02,2.443831980052198899e-02,4.448273801557485300e-03,1.763492553619396119e+01,3.872706302321847760e-01,2.430844477192154254e-02
2.520000000000000018e-02,2.462337471922603285e-02,4.524132569917923771e-03,1.762502411048833295e+01,3.907966251968529869e-01,2.449027316509948607e-02
2.540000000000000244e-02,2.480816109141920078e-02,4.600643173587747221e-03,1.761386010129113089e+01,3.943205136180309989e-01,2.467180820926626050e-02
2.560000000000000123e-02,2.499267679341539428e-02,4.677804249949358770e-03,1.760143452389640117e+01,3.978420430805497121e-01,2.485304955315191522e-02
2.580000000000000002e-02,2.517691972887510510e-02,4.755614383643199695e-03,1.758774879247341616e+01,4.013609614121866898e-01,2.503399694267825076e-02
2.600000000000000228e-02,2.536088782944960485e-02,4.834072106938531836e-03,1.757280472128901394e+01,4.048770167635630246e-01,2.521465022167921483e-02
2.620000000000000107e-02,2.554457905541399759e-02,4.913175900123721747e-03,1.755660452566756646e+01,4.083899576882586424e-01,2.539500933255019882e-02
2.639999999999999986e-02,2.572799139628876436e-02,4.992924191915836668e-03,1.753915082268513359e+01,4.118995332230939166e-01,2.557507431682519775e-02
2.660000000000000211e-02,2.591112287144923393e-02,5.073315359889317248e-03,1.752044663159589533e+01,4.154054929685220832e-01,2.575484531568066754e-02
2.680000000000000090e-02,2.609397153072259834e-02,5.154347730923493701e-03,1.750049537398843924e+01,4.189075871690804975e-01,2.593432257036520916e-02
2.699999999999999969e-02,2.627653545497204979e-02,5.236019581668719010e-03,1.747930087367005214e+01,4.224055667938463321e-01,2.611350642255418422e-02
2.720000000000000195e-02,2.645881275666755322e-02,5.318329139030825159e-03,1.745686735627766240e+01,4.258991836168411482e-01,2.629239731462840873e-02
2.740000000000000074e-02,2.664080158044287647e-02,5.401274580673634355e-03,1.743319944861380932e+01,4.293881902973302744e-01,2.647099578987631430e-02
2.760000000000000300e-02,2.682250010363848927e-02,5.484854035539248572e-03,1.740830217770687227e+01,4.328723404599624236e-01,2.664930249261898004e-02
2.780000000000000179e-02,2.700390653682987335e-02,5.569065584385767854e-03,1.738218096959518988e+01,4.363513887746925946e-01,2.682731816825743160e-02
2.800000000000000058e-02,2.718501912434094850e-02,5.653907260342160707e-03,1.735484164783406413e+01,4.398250910364355226e-01,2.700504366324193301e-02
2.820000000000000284e-02,2.736583614474217413e-02,5.739377049479912722e-03,1.732629043172624606e+01,4.432932042443916143e-01,2.718247992496287263e-02
2.840000000000000163e-02,2.754635591133298630e-02,5.825472891401116925e-03,1.729653393427583907e+01,4.467554866809917979e-01,2.735962800156307301e-02
2.860000000000000042e-02,2.772657677260827874e-02,5.912192679842651066e-03,1.726557915986638392e+01,4.502116979904060012e-01,2.753648904167142059e-02
2.880000000000000268e-02,2.790649711270851499e-02,5.999534263296051571e-03,1.723343350166387111e+01,4.536615992565590783e-01,2.771306429405777719e-02
2.900000000000000147e-02,2.808611535185321501e-02,6.087495445642689476e-03,1.720010473874623358e+01,4.571049530806000627e-01,2.788935510720930849e-02
2.920000000000000026e-02,2.826542994675752818e-02,6.176073986803880603e-03,1.716560103296052375e+01,4.605415236577707905e-01,2.806536292882842731e-02
2.940000000000000252e-02,2.844443939103154240e-02,6.265267603405479807e-03,1.712993092550994234e+01,4.639710768536178809e-01,2.824108930525255981e-02
