phase,scale,tx,ty,contact_cluster_count,dual_eq_residual,dual_norm_residual,duality_gap
2.129301687433081902e+00,1.019047288904736837e+00,2.296612267316051337e-01,2.296612267316051059e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.146754979953025444e+00,1.027354869444137453e+00,2.305516004934085039e-01,2.305516004934084484e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.164208272472968542e+00,1.035349507738095420e+00,2.313717460042980512e-01,2.313717460042980234e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.181661564992912083e+00,1.043028768542340723e+00,2.321214134400063078e-01,2.321214134400062523e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.199114857512855181e+00,1.050390312679641225e+00,2.328003744445700796e-01,2.328003744445700518e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.216568150032798723e+00,1.057431897752340255e+00,2.334084221998901643e-01,2.334084221998901643e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.234021442552741821e+00,1.064151378825410887e+00,2.339453714887300417e-01,2.339453714887300140e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.251474735072684918e+00,1.070546709079825298e+00,2.344110587511347155e-01,2.344110587511346877e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.268928027592628460e+00,1.076615940436035590e+00,2.348053421342528868e-01,2.348053421342528591e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.286381320112571558e+00,1.082357224147375785e+00,2.351281015355465298e-01,2.351281015355465021e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.303834612632515100e+00,1.087768811363211130e+00,2.353792386393754044e-01,2.353792386393753766e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.321287905152458197e+00,1.092849053661651970e+00,2.355586769469448227e-01,2.355586769469447950e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.338741197672401739e+00,1.097596403551681199e+00,2.356663617996080651e-01,2.356663617996080373e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.356194490192344837e+00,1.102009414944533416e+00,2.357022603955158391e-01,2.357022603955158113e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.373647782712288379e+00,1.106086743594188349e+00,2.356663617996080373e-01,2.356663617996080096e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.391101075232231477e+00,1.109827147506841971e+00,2.355586769469448227e-01,2.355586769469448227e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.408554367752174574e+00,1.113229487319227662e+00,2.353792386393753766e-01,2.353792386393753766e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.426007660272118116e+00,1.116292726645679911e+00,2.351281015355465298e-01,2.351281015355465021e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.443460952792061214e+00,1.119015932393825574e+00,2.348053421342528868e-01,2.348053421342528591e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.460914245312004756e+00,1.121398275048813176e+00,2.344110587511346877e-01,2.344110587511346877e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.478367537831947853e+00,1.123439028925991900e+00,2.339453714887300417e-01,2.339453714887300140e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
