phase,scale,tx,ty,contact_cluster_count,dual_eq_residual,dual_norm_residual,duality_gap
1.466076571675236861e+00,1.168331029212641203e+00,2.808049794388319254e-01,2.763142537782540820e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.483529864195180181e+00,1.176790542987308674e+00,2.833730901964059412e-01,2.714118374330480865e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.500983156715123501e+00,1.184891594962756090e+00,2.858548827656093860e-01,2.664267464129344010e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.518436449235066599e+00,1.192631717480075348e+00,2.882496011683839399e-01,2.613604992249296544e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.535889741755009918e+00,1.200008552822967589e+00,2.905565159503061268e-01,2.562146390970048704e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.553343034274953238e+00,1.207019853935925591e+00,2.927749244027855746e-01,2.509907335080042157e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.570796326794896558e+00,1.213663485108711138e+00,2.949041507771176240e-01,2.456903737101751584e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.588249619314839878e+00,1.219937422626910184e+00,2.969435464903222854e-01,2.403151742444579186e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.605702911834783198e+00,1.225839755388377972e+00,2.988924903227092589e-01,2.348667724486804276e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.623156204354726517e+00,1.231368685485378034e+00,3.007503886071073440e-01,2.293468279588095626e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.640609496874669837e+00,1.236522528752243000e+00,3.025166754097012856e-01,2.237570222034098166e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.658062789394613157e+00,1.241299715278387561e+00,3.041908127024206543e-01,2.180990578914639988e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.675516081914556477e+00,1.245698789886517721e+00,3.057722905268282498e-01,2.123746584937113713e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.692969374434499574e+00,1.249718412575893334e+00,3.072606271494586760e-01,2.065855677176622052e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.710422666954442894e+00,1.253357358930504040e+00,3.086553692085588496e-01,2.007335489764467962e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.727875959474386214e+00,1.256614520492039588e+00,3.099560918521863662e-01,1.948203848516635861e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.745329251994329534e+00,1.261880983133884859e+00,3.124754869828682557e-01,1.888478765503871226e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.762782544514272853e+00,1.268437990405858473e+00,3.158191193775833350e-01,1.828178433565029459e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.780235837034216173e+00,1.274608619178319913e+00,3.190665502091274419e-01,1.767321220765362133e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.797689129554159493e+00,1.282378325614106807e+00,3.222167902786107763e-01,1.705925664801424269e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.815142422074102813e+00,1.290209265190495058e+00,3.252688799923911245e-01,1.644010467354314609e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
