phase,scale,tx,ty,contact_cluster_count,dual_eq_residual,dual_norm_residual,duality_gap
2.146754979953025444e+00,9.921794724001065102e-01,2.723195175075135976e-01,4.193352839727120807e-01,3.000000000000000000e+00,2.439129596017144955e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.164208272472968542e+00,1.018692536278052785e+00,2.795964517353733969e-01,4.145187862775207566e-01,3.000000000000000000e+00,2.439129596017144955e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.181661564992912083e+00,1.044895296541153096e+00,2.867882181755231352e-01,4.095760221444958438e-01,3.000000000000000000e+00,2.439129596017144955e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.199114857512855181e+00,1.070779771574798644e+00,2.938926261462365686e-01,4.045084971874739477e-01,3.000000000000000000e+00,2.439129596017144955e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.216568150032798723e+00,1.096338076717146226e+00,3.009075115760242447e-01,3.993177550236465256e-01,3.000000000000000000e+00,2.439129596017144955e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.234021442552741821e+00,1.121562426660860146e+00,3.078307376628292014e-01,3.940053768033610071e-01,3.000000000000000000e+00,2.439129596017144955e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.251474735072684918e+00,1.146445137824593452e+00,3.146601955249186955e-01,3.885729807284854509e-01,3.000000000000000000e+00,2.439129596017144955e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.268928027592628460e+00,1.170978630693482625e+00,3.213938048432697370e-01,3.830222215594888402e-01,3.000000000000000000e+00,2.439129596017144955e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.286381320112571558e+00,1.195155432127937400e+00,3.280295144952536379e-01,3.773547901113861180e-01,3.000000000000000000e+00,2.439129596017144955e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.303834612632515100e+00,1.218968177640036066e+00,3.345653031794291743e-01,3.715724127386971776e-01,3.000000000000000000e+00,2.439129596017144955e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.321287905152458197e+00,1.242409613636815013e+00,3.409991800312492383e-01,3.656768508095852299e-01,3.000000000000000000e+00,2.439129596017144955e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.338741197672401739e+00,1.265472599629788419e+00,3.473291852294987381e-01,3.596699001693254849e-01,3.000000000000000000e+00,2.439129596017144955e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.356194490192344837e+00,1.288150110410005933e+00,3.535533905932737864e-01,3.535533905932737864e-01,3.000000000000000000e+00,2.439129596017144955e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.373647782712288379e+00,1.310435238188002671e+00,3.596699001693256514e-01,3.473291852294986826e-01,3.000000000000000000e+00,2.196268309380391961e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.391101075232231477e+00,1.332321194697975830e+00,3.656768508095852854e-01,3.409991800312481280e-01,3.000000000000000000e+00,2.196268309380391961e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.408554367752174574e+00,1.353801313265558415e+00,3.715724127386970665e-01,3.345653031794301735e-01,3.000000000000000000e+00,2.196268309380391961e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.426007660272118116e+00,1.374869050838553042e+00,3.773547901113860625e-01,3.280295144952525277e-01,3.000000000000000000e+00,2.196268309380391961e-16,2.220446049250313081e-16,0.000000000000000000e+00
