s,x,y,kappa,theta,radial_dot
3.191666666666667096e-01,1.219272478162502366e-01,2.759875445487214862e-01,2.433029554184615306e-01,1.383857146389092962e+00,2.938396626409092716e-01
3.200000000000000067e-01,1.220820428926657347e-01,2.768063747642289241e-01,2.363349081698467857e-01,1.384056995498921472e+00,2.946592984194305598e-01
3.208333333333333592e-01,1.222366766620061745e-01,2.776252354576809744e-01,2.295953601342439754e-01,1.384251133110714793e+00,2.954793143924072663e-01
3.216666666666667118e-01,1.223911537129106913e-01,2.784441257305571016e-01,2.231106004060513515e-01,1.384439760594273316e+00,2.962996976799688875e-01
3.225000000000000089e-01,1.225454784613110859e-01,2.792630447196151611e-01,2.169030210855327212e-01,1.384623099603228047e+00,2.971204339398483274e-01
3.233333333333333615e-01,1.226996551350396369e-01,2.800819915995798604e-01,2.109915364922056447e-01,1.384801389002218830e+00,2.979415075761376874e-01
3.241666666666667140e-01,1.228536877608079197e-01,2.809009655853802467e-01,2.053920122937538950e-01,1.384974882147546271e+00,2.987629019249709028e-01
3.250000000000000111e-01,1.230075801532661828e-01,2.817199659339952866e-01,2.001176952979938639e-01,1.385143844525709600e+00,2.995845994165810544e-01
3.258333333333333637e-01,1.231613359058513490e-01,2.825389919459641574e-01,1.951796368690818795e-01,1.385308551747445938e+00,3.004065817136620242e-01
3.266666666666666607e-01,1.233149583831359697e-01,2.833580429666166522e-01,1.905871049368678682e-01,1.385469287889865120e+00,3.012288298263336994e-01
3.275000000000000133e-01,1.234684507143978538e-01,2.841771183870791528e-01,1.863479813419608166e-01,1.385626344175814539e+00,3.020513242042682234e-01
3.283333333333333659e-01,1.236218157881392721e-01,2.849962176451064089e-01,1.824691427890587914e-01,1.385780017977535694e+00,3.028740448067004931e-01
3.291666666666666630e-01,1.237750562472962335e-01,2.858153402257892495e-01,1.789568249717395643e-01,1.385930612130769291e+00,3.036969711511240955e-01
3.300000000000000155e-01,1.239281744848890338e-01,2.866344856621845794e-01,1.758169704975805769e-01,1.386078434545548133e+00,3.045200823414893621e-01
3.308333333333333681e-01,1.240811726398761555e-01,2.874536535359116241e-01,1.730555621035266833e-01,1.386223798100798543e+00,3.053433570766704852e-01
3.316666666666666652e-01,1.242340525929838402e-01,2.882728434777571680e-01,1.706789433316973914e-01,1.386367020811396511e+00,3.061667736398766548e-01
3.325000000000000178e-01,1.243868159622917302e-01,2.890920551683296980e-01,1.686941293597533642e-01,1.386508426258351356e+00,3.069903098695506150e-01
3.333333333333333703e-01,1.245394640983615298e-01,2.899112883388007544e-01,1.671091110710294647e-01,1.386648344275197564e+00,3.078139431121350578e-01
3.341666666666666674e-01,1.246919980787005583e-01,2.907305427717720714e-01,1.659331557287680725e-01,1.386787111886364166e+00,3.086376501569073616e-01
3.350000000000000200e-01,1.248444187013539458e-01,2.915498183023049750e-01,1.651771078032812923e-01,1.386925074496169197e+00,3.094614071528778432e-01
3.358333333333333726e-01,1.249967264774190512e-01,2.923691148191482903e-01,1.648536936035985001e-01,1.387062587330088803e+00,3.102851895075377509e-01
3.366666666666666696e-01,1.251489216222734235e-01,2.931884322662029474e-01,1.649778333939539154e-01,1.387200017133004337e+00,3.111089717670219579e-01
3.375000000000000222e-01,1.253010040453019225e-01,2.940077706442599248e-01,1.655669646326035915e-01,1.387337744132182138e+00,3.119327274770270497e-01
3.383333333333333748e-01,1.254529733379014522e-01,2.948271300130504979e-01,1.666413798521558798e-01,1.387476164275717405e+00,3.127564290236025668e-01
3.391666666666666718e-01,1.256048287595314950e-01,2.956465104936491506e-01,1.682245824966744352e-01,1.387615691760029302e+00,3.135800474527142279e-01
3.400000000000000244e-01,1.257565692215663611e-01,2.964659122712716699e-01,1.703436637241611262e-01,1.387756761862621424e+00,3.144035522672668503e-01
3.408333333333333770e-01,1.259081932686907934e-01,2.972853355985112245e-01,1.730297027492872508e-01,1.387899834098652141e+00,3.152269112000812279e-01
3.416666666666666741e-01,1.260596990575644505e-01,2.981047807990607756e-01,1.763181927083961875e-01,1.388045395721759556e+00,3.160500899611466963e-01
3.425000000000000266e-01,1.262110843324635578e-01,2.989242482719698946e-01,1.802494932369010650e-01,1.388193965590903467e+00,3.168730519573307314e-01
3.433333333333333792e-01,1.263623463975894201e-01,2.997437384964876661e-01,1.848693099104027349e-01,1.388346098425548236e+00,3.176957579826292788e-01
3.441666666666666763e-01,1.265134820857155284e-01,3.005632520375461914e-01,1.902291993597482189e-01,1.388502389471077514e+00,3.185181658770052104e-01
3.450000000000000289e-01,1.266644877228275679e-01,3.013827895519405331e-01,1.963870971647255492e-01,1.388663479594629324e+00,3.193402301518978303e-01
3.458333333333333814e-01,1.268153590883948356e-01,3.022023517952623917e-01,2.034078634942909358e-01,1.388830060828237345e+00,3.201619015806211888e-01
