s,x,y,kappa,theta,radial_dot
1.005555555555555508e-01,7.880496078602877708e-02,5.582694625302268149e-02,3.799383662599595812e+00,9.289047405722556938e-01,9.189685654812140836e-02
1.011111111111111099e-01,7.913710310441676721e-02,5.627228107555400788e-02,3.884110771958468877e+00,9.310390445818551575e-01,9.238882245556817585e-02
1.016666666666666691e-01,7.946828402920247392e-02,5.671833130112495513e-02,3.963219910781086153e+00,9.332188586603938907e-01,9.287899800929294569e-02
1.022222222222222282e-01,7.979848243632367555e-02,5.716510932910975201e-02,4.035876918169482686e+00,9.354408300017690303e-01,9.336745490519429702e-02
1.027777777777777735e-01,8.012767871227627348e-02,5.761262624833132090e-02,4.101291822841878876e+00,9.377011546520499508e-01,9.385428063185528857e-02
1.033333333333333326e-01,8.045585495925920705e-02,5.806089170541324507e-02,4.158735047923709516e+00,9.399956065605959976e-01,9.433957821784696995e-02
1.038888888888888917e-01,8.078299518733911277e-02,5.850991378699703371e-02,4.207552981035257211e+00,9.423195754575290906e-01,9.482346568567368017e-02
1.044444444444444509e-01,8.110908548961963394e-02,5.895969891845292271e-02,4.247182369333104113e+00,9.446681130548536531e-01,9.530607520594336357e-02
1.049999999999999961e-01,8.143411419662054118e-02,5.941025178139876239e-02,4.277163019701344382e+00,9.470359867740298920e-01,9.578755195475317785e-02
1.055555555555555552e-01,8.175807200642698502e-02,5.986157525194091972e-02,4.297148331502405938e+00,9.494177399271420681e-01,9.626805268726701392e-02
1.061111111111111144e-01,8.208095208764974726e-02,6.031367036107578711e-02,4.306913261675817672e+00,9.518077570363583373e-01,9.674774405055727722e-02
1.066666666666666596e-01,8.240275015282977344e-02,6.076653627815970654e-02,4.306359416211723357e+00,9.542003327802159873e-01,9.722680066848495006e-02
1.072222222222222188e-01,8.272346450060315270e-02,6.122017031778882040e-02,4.295517073215743054e+00,9.565897429161680510e-01,9.770540304017429067e-02
1.077777777777777779e-01,8.304309602569111270e-02,6.167456796985206630e-02,4.274544064745730232e+00,9.589703154544907404e-01,9.818373530100781010e-02
1.083333333333333370e-01,8.336164819656380343e-02,6.212972295195440253e-02,4.243721570355526218e+00,9.613365003531300079e-01,9.866198290059105536e-02
1.088888888888888823e-01,8.367912700141529048e-02,6.258562728287449251e-02,4.203446997572974020e+00,9.636829360664433963e-01,9.914033025548167621e-02
1.094444444444444414e-01,8.399554086384869445e-02,6.304227137524398561e-02,4.154224236407060289e+00,9.660045114092156160e-01,9.961895843543584761e-02
1.100000000000000006e-01,8.431090053037526566e-02,6.349964414522978051e-02,4.096651670287237756e+00,9.682964213832974121e-01,1.000980429404350336e-01
1.105555555555555597e-01,8.462521893245159021e-02,6.395773313668111359e-02,4.031408399719849989e+00,9.705542158471882619e-01,1.005777516219030360e-01
1.111111111111111049e-01,8.493851102629458583e-02,6.441652465697673968e-02,3.959239184135819656e+00,9.727738401760369635e-01,1.010582427955416390e-01
1.116666666666666641e-01,8.525079361410710377e-02,6.487600392167863772e-02,3.880938630400061484e+00,9.749516673467414352e-01,1.015396635854536461e-01
1.122222222222222232e-01,8.556208515060900743e-02,6.533615520506588781e-02,3.797335153540281283e+00,9.770845211756137294e-01,1.020221485301432696e-01
1.127777777777777823e-01,8.587240553889662065e-02,6.579696199368038900e-02,3.709275208357443621e+00,9.791696907205853506e-01,1.025058184710917475e-01
1.133333333333333276e-01,8.618177591965060780e-02,6.625840714015485133e-02,3.617608243006388946e+00,9.812049361237419332e-01,1.029907797344388198e-01
1.138888888888888867e-01,8.649021845758837757e-02,6.672047301480205084e-02,3.523172761707243694e+00,9.831884864028290760e-01,1.034771236063715127e-01
1.144444444444444459e-01,8.679775612882600910e-02,6.718314165270768135e-02,3.426783808400764908e+00,9.851190298945258217e-01,1.039649260935955610e-01
1.150000000000000050e-01,8.710441251249481653e-02,6.764639489437317132e-02,3.329222101525613819e+00,9.869956982028387227e-01,1.044542479521282374e-01
1.155555555555555503e-01,8.741021158956761850e-02,6.811021451828343232e-02,3.231224967114693758e+00,9.888180446107943666e-01,1.049451349608877260e-01
1.161111111111111094e-01,8.771517755141287898e-02,6.857458236411435870e-02,3.133479137513437873e+00,9.905860179731911241e-01,1.054376184113468562e-01
1.166666666666666685e-01,8.801933462012975773e-02,6.903948044563214259e-02,3.036615409896533890e+00,9.922999331252494448e-01,1.059317157809404608e-01
1.172222222222222276e-01,8.832270688224534705e-02,6.950489105266054179e-02,2.941205095184252993e+00,9.939604388211051855e-01,1.064274315559388118e-01
1.177777777777777729e-01,8.862531813689247806e-02,6.997079684179306758e-02,2.847758135763831966e+00,9.955684841630352278e-01,1.069247581690181137e-01
1.183333333333333320e-01,8.892719175914926000e-02,7.043718091579859175e-02,2.756722730502981999e+00,9.971252844036648799e-01,1.074236770175980293e-01
1.188888888888888912e-01,8.922835057881972620e-02,7.090402689190583585e-02,2.668486277960758102e+00,9.986322869060159091e-01,1.079241595309554380e-01
1.194444444444444503e-01,8.952881677457892595e-02,7.137131895935201753e-02,2.583377432811351682e+00,1.000091137936786057e+00,1.084261682569235136e-01
1.199999999999999956e-01,8.982861178309932415e-02,7.183904192674281375e-02,2.501669065117287705e+00,1.001503650852877403e+00,1.089296579423950639e-01
1.205555555555555547e-01,9.012775622252219843e-02,7.230718125989545053e-02,2.423581915671561227e+00,1.002871776125318748e+00,1.094345765856318403e-01
