s,x,y,kappa,theta,radial_dot
5.383333333333333304e-01,1.140739597210548989e-01,4.738484892148075445e-01,1.789418286573179806e+00,2.235463748983292920e+00,3.026160320748858545e-01
5.388888888888888618e-01,1.137310783774765494e-01,4.742856096605448935e-01,1.770523769519324775e+00,2.236452621776651828e+00,3.027936322128462199e-01
5.394444444444443931e-01,1.133877672078220378e-01,4.747223926068919742e-01,1.752104696867650135e+00,2.237431129683981279e+00,3.029749024430899995e-01
5.400000000000000355e-01,1.130440310106830826e-01,4.751588411487881469e-01,1.734156475684227594e+00,2.238399535565245735e+00,3.031597511460786265e-01
5.405555555555555669e-01,1.126998744607009967e-01,4.755949583045094853e-01,1.716674595047190888e+00,2.239358099751560083e+00,3.033480872741528556e-01
5.411111111111110983e-01,1.123553021100841681e-01,4.760307470159409471e-01,1.699654632165712442e+00,2.240307080092452718e+00,3.035398203447438048e-01
5.416666666666666297e-01,1.120103183900936356e-01,4.764662101488484347e-01,1.683092258352041348e+00,2.241246732006485498e+00,3.037348604318935719e-01
5.422222222222222721e-01,1.116649276124946633e-01,4.769013504931506331e-01,1.666983244858759150e+00,2.242177308535155511e+00,3.039331181561180095e-01
5.427777777777778034e-01,1.113191339709740241e-01,4.773361707631874618e-01,1.651323468593673516e+00,2.243099060400003175e+00,3.041345046726445789e-01
5.433333333333333348e-01,1.109729415425209365e-01,4.777706735979849184e-01,1.636108917724823808e+00,2.244012236062869370e+00,3.043389316580527026e-01
5.438888888888888662e-01,1.106263542887719470e-01,4.782048615615128173e-01,1.621335697188356351e+00,2.244917081789234103e+00,3.045463112953420981e-01
5.444444444444443976e-01,1.102793760573178850e-01,4.786387371429354776e-01,1.607000034112082254e+00,2.245813841714595416e+00,3.047565562574547915e-01
5.450000000000000400e-01,1.099320105829722088e-01,4.790723027568525305e-01,1.593098283167778240e+00,2.246702757913840109e+00,3.049695796892674671e-01
5.455555555555555713e-01,1.095842614890000927e-01,4.795055607435287359e-01,1.579626931865466988e+00,2.247584070473571671e+00,3.051852951880749121e-01
5.461111111111111027e-01,1.092361322883065172e-01,4.799385133691116412e-01,1.566582605803061190e+00,2.248458017567368294e+00,3.054036167825768811e-01
5.466666666666666341e-01,1.088876263845835607e-01,4.803711628258344191e-01,1.553962073885062578e+00,2.249324835533948352e+00,3.056244589103807585e-01
5.472222222222222765e-01,1.085387470734151261e-01,4.808035112322032179e-01,1.541762253524145310e+00,2.250184758958228670e+00,3.058477363940287352e-01
5.477777777777778079e-01,1.081894975433389389e-01,4.812355606331668589e-01,1.529980215839751745e+00,2.251038020755274260e+00,3.060733644155525512e-01
5.483333333333333393e-01,1.078398808768637751e-01,4.816673130002684378e-01,1.518613190868051799e+00,2.251884852257137304e+00,3.063012584895607460e-01
5.488888888888888706e-01,1.074899000514424746e-01,4.820987702317755530e-01,1.507658572797966334e+00,2.252725483302600029e+00,3.065313344348535307e-01
5.494444444444444020e-01,1.071395579403988108e-01,4.825299341527891084e-01,1.497113925248197530e+00,2.253560142329835259e+00,3.067635083445625632e-01
