s,x,y,kappa,theta,radial_dot
2.000000000000000042e-02,1.998557515040804561e-02,6.442992555449365355e-04,4.294642441826598933e+00,6.968049524594899236e-02,1.998193485305359632e-02
2.020000000000000268e-02,2.018508378117366692e-02,6.583099244932530446e-04,4.310964793875603718e+00,7.054105596951920631e-02,2.018128307886265030e-02
2.040000000000000147e-02,2.038458025778366184e-02,6.724926026025459993e-04,4.327233329701676290e+00,7.140487578187693085e-02,2.038061380559738275e-02
2.060000000000000026e-02,2.058406438523286211e-02,6.868479283656289246e-04,4.343445347757349140e+00,7.227194364962283291e-02,2.057992672207049206e-02
2.080000000000000251e-02,2.078353596700445796e-02,7.013765377705718628e-04,4.359598130797170512e+00,7.314224799747828798e-02,2.077922151488394847e-02
2.100000000000000130e-02,2.098299480507982706e-02,7.160790641895127540e-04,4.375688946531908208e+00,7.401577670521120034e-02,2.097849786848917861e-02
2.120000000000000009e-02,2.118244069994898449e-02,7.309561382669000447e-04,4.391715048298495461e+00,7.489251710469424506e-02,2.117775546524962652e-02
2.140000000000000235e-02,2.138187345062161904e-02,7.460083878071946048e-04,4.407673675745582997e+00,7.577245597709865443e-02,2.137699398550560459e-02
2.160000000000000114e-02,2.158129285463874364e-02,7.612364376620607683e-04,4.423562055534538295e+00,7.665557955022667125e-02,2.157621310764154185e-02
2.179999999999999993e-02,2.178069870808497024e-02,7.766409096170768557e-04,4.439377402055740163e+00,7.754187349598569423e-02,2.177541250815556370e-02
2.200000000000000219e-02,2.198009080560138495e-02,7.922224222779953185e-04,4.455116918159919059e+00,7.843132292800725214e-02,2.197459186173143786e-02
2.220000000000000098e-02,2.217946894039906150e-02,8.079815909565848161e-04,4.470777795904428586e+00,7.932391239941369299e-02,2.217375084131289337e-02
2.239999999999999977e-02,2.237883290427320621e-02,8.239190275560856654e-04,4.486357217314184354e+00,8.021962590073555832e-02,2.237288911818030926e-02
2.260000000000000203e-02,2.257818248761792046e-02,8.400353404563115156e-04,4.501852355157025976e+00,8.111844685798268173e-02,2.257200636202976590e-02
2.280000000000000082e-02,2.277751747944162589e-02,8.563311343984302080e-04,4.517260373733304135e+00,8.202035813087171778e-02,2.277110224105447639e-02
2.299999999999999961e-02,2.297683766738311401e-02,8.728070103694581883e-04,4.532578429679420040e+00,8.292534201121298798e-02,2.297017642202857715e-02
2.320000000000000187e-02,2.317614283772824121e-02,8.894635654865025182e-04,4.547803672785034834e+00,8.383338022145943313e-02,2.316922857039326392e-02
2.340000000000000066e-02,2.337543277542728296e-02,9.063013928807856119e-04,4.562933246823678957e+00,8.474445391342030898e-02,2.336825835034530424e-02
2.359999999999999945e-02,2.357470726411294362e-02,9.233210815814880436e-04,4.577964290396454139e+00,8.565854366714231727e-02,2.356726542492789192e-02
2.380000000000000171e-02,2.377396608611900136e-02,9.405232163994454216e-04,4.592893937788537606e+00,8.657562948996082308e-02,2.376624945612376694e-02
2.400000000000000050e-02,2.397320902249962943e-02,9.579083778107366255e-04,4.607719319838142980e+00,8.749569081572348972e-02,2.396521010495078138e-02
