s,x,y,kappa,theta,radial_dot
2.699999999999999969e-02,2.509863018304546792e-02,8.595465464426896296e-03,2.170270928565044954e+01,6.450125374100824649e-01,2.522378687807184591e-02
2.720000000000000195e-02,2.525818720366657805e-02,8.716053064016935498e-03,2.165578727281411275e+01,6.493483870659290114e-01,2.538790419587068359e-02
2.740000000000000074e-02,2.541722044859090826e-02,8.837330596265234248e-03,2.160861991648342695e+01,6.536748277848587474e-01,2.555162365277104802e-02
2.760000000000000300e-02,2.557572808507467196e-02,8.959294290917385259e-03,2.156120965320234362e+01,6.579918107418273321e-01,2.571494571217186262e-02
2.780000000000000179e-02,2.573370831556736488e-02,9.081940372103020423e-03,2.151355892498080635e+01,6.622992875996456252e-01,2.587787088879572872e-02
2.800000000000000058e-02,2.589115937766751224e-02,9.205265058692549754e-03,2.146567017908251529e+01,6.665972105100519407e-01,2.604039974835800283e-02
2.820000000000000284e-02,2.604807954407411391e-02,9.329264564651990402e-03,2.141754586781323511e+01,6.708855321147415562e-01,2.620253290722781084e-02
2.840000000000000163e-02,2.620446712253382548e-02,9.453935099395859715e-03,2.136918844830937658e+01,6.751642055463538128e-01,2.636427103208099573e-02
2.860000000000000042e-02,2.636032045578398653e-02,9.579272868138101124e-03,2.132060038232702226e+01,6.794331844294174694e-01,2.652561483954544996e-02
2.880000000000000268e-02,2.651563792149144380e-02,9.705274072240943975e-03,2.127178413603112972e+01,6.836924228812533144e-01,2.668656509583861025e-02
2.900000000000000147e-02,2.667041793218728057e-02,9.831934909561685157e-03,2.122274217978552358e+01,6.879418755128349217e-01,2.684712261639762149e-02
2.920000000000000026e-02,2.682465893519749706e-02,9.959251574797354373e-03,2.117347698794304023e+01,6.921814974296077727e-01,2.700728826550202050e-02
2.940000000000000252e-02,2.697835941256964201e-02,1.008722025982717804e-02,2.112399103863615935e+01,6.964112442322657470e-01,2.716706295588933173e-02
2.960000000000000131e-02,2.713151788099547532e-02,1.021583715405282450e-02,2.107428681356832811e+01,7.006310720174862006e-01,2.732644764836352283e-02
2.980000000000000010e-02,2.728413289172972739e-02,1.034509844473639230e-02,2.102436679780569406e+01,7.048409373786235221e-01,2.748544335139666006e-02
3.000000000000000236e-02,2.743620303050494161e-02,1.047500031733607576e-02,2.097423347956924644e+01,7.090407974063611674e-01,2.764405112072375326e-02
3.020000000000000115e-02,2.758772691744250730e-02,1.060553895583946429e-02,2.092388935002774986e+01,7.132306096893208380e-01,2.780227205893107123e-02
3.039999999999999994e-02,2.773870320695991099e-02,1.073671054309447565e-02,2.087333690309113976e+01,7.174103323146326927e-01,2.796010731503800056e-02
3.060000000000000220e-02,2.788913058767423375e-02,1.086851126113782921e-02,2.082257863520463559e+01,7.215799238684623695e-01,2.811755808407264551e-02
3.080000000000000099e-02,2.803900778230197441e-02,1.100093729152104051e-02,2.077161704514336904e+01,7.257393434364971530e-01,2.827462560664128696e-02
3.099999999999999978e-02,2.818833354755525059e-02,1.113398481563392800e-02,2.072045463380768737e+01,7.298885506043922833e-01,2.843131116849192605e-02
3.120000000000000204e-02,2.833710667403437425e-02,1.126765001502553869e-02,2.066909390401925961e+01,7.340275054581750780e-01,2.858761610007198514e-02
3.140000000000000430e-02,2.848532598611693001e-02,1.140192907172249588e-02,2.061753736031776896e+01,7.381561685846088627e-01,2.874354177608036756e-02
3.160000000000000309e-02,2.863299034184334235e-02,1.153681816854473102e-02,2.056578750875844719e+01,7.422745010715164904e-01,2.889908961501402515e-02
3.180000000000000188e-02,2.878009863279902200e-02,1.167231348941855096e-02,2.051384685671009933e+01,7.463824645080633369e-01,2.905426107870921759e-02
3.200000000000000067e-02,2.892664978399312609e-02,1.180841121968700946e-02,2.046171791265440376e+01,7.504800209849997739e-01,2.920905767187753632e-02
3.219999999999999946e-02,2.907264275373397724e-02,1.194510754641755872e-02,2.040940318598538639e+01,7.545671330948636735e-01,2.936348094163697409e-02
3.239999999999999825e-02,2.921807653350121103e-02,1.208239865870694082e-02,2.035690518681019867e+01,7.586437639321431670e-01,2.951753247703806440e-02
3.260000000000000397e-02,2.936295014781469329e-02,1.222028074798330553e-02,2.030422642575049608e+01,7.627098770933993244e-01,2.967121390858533728e-02
3.280000000000000276e-02,2.950726265410025251e-02,1.235875000830547951e-02,2.025136941374468691e+01,7.667654366773488661e-01,2.982452690775425075e-02
3.300000000000000155e-02,2.965101314255231407e-02,1.249780263665943754e-02,2.019833666185121857e+01,7.708104072849084609e-01,2.997747318650368156e-02
3.320000000000000034e-02,2.979420073599343272e-02,1.263743483325186108e-02,2.014513068105256011e+01,7.748447540191988336e-01,3.013005449678417269e-02
3.339999999999999913e-02,2.993682458973082397e-02,1.277764280180081549e-02,2.009175398206019736e+01,7.788684424855101263e-01,3.028227263004215630e-02
3.360000000000000486e-02,3.007888389140992921e-02,1.291842274982350075e-02,2.003820907512051619e+01,7.828814387912282902e-01,3.043412941672013483e-02
3.380000000000000365e-02,3.022037786086504904e-02,1.305977088892103059e-02,1.998449846982182621e+01,7.868837095457225095e-01,3.058562672575317748e-02
3.400000000000000244e-02,3.036130574996716638e-02,1.320168343506028692e-02,1.993062467490209855e+01,7.908752218601948769e-01,3.073676646406178770e-02
3.420000000000000123e-02,3.050166684246890733e-02,1.334415660885272803e-02,1.987659019805783700e+01,7.948559433474909897e-01,3.088755057604120752e-02
3.440000000000000002e-02,3.064146045384677844e-02,1.348718663583020096e-02,1.982239754575399004e+01,7.988258421218721317e-01,3.103798104304753697e-02
3.459999999999999881e-02,3.078068593114071175e-02,1.363076974671770594e-02,1.976804922303483636e+01,8.027848867987510406e-01,3.118805988288055053e-02
3.480000000000000454e-02,3.091934265279094873e-02,1.377490217770311470e-02,1.971354773333602139e+01,8.067330464943882617e-01,3.133778914926362708e-02
3.500000000000000333e-02,3.105743002847232564e-02,1.391958017070378008e-02,1.965889557829739687e+01,8.106702908255515316e-01,3.148717093132069600e-02
3.520000000000000212e-02,3.119494749892606431e-02,1.406479997363009604e-02,1.960409525757741989e+01,8.145965899091389684e-01,3.163620735305056747e-02
3.540000000000000091e-02,3.133189453578902328e-02,1.421055784064589704e-02,1.954914926866806013e+01,8.185119143617635151e-01,3.178490057279861891e-02
3.559999999999999970e-02,3.146827064142054819e-02,1.435685003242574871e-02,1.949406010671151535e+01,8.224162352993014125e-01,3.193325278272611534e-02
3.579999999999999849e-02,3.160407534872694546e-02,1.450367281640909181e-02,1.943883026431735317e+01,8.263095243364042553e-01,3.208126620827723985e-02
3.600000000000000422e-02,3.173930822098362803e-02,1.465102246705122721e-02,1.938346223138142577e+01,8.301917535859741903e-01,3.222894310764400083e-02
3.620000000000000301e-02,3.187396885165497823e-02,1.479889526607110033e-02,1.932795849490547724e+01,8.340628956586028098e-01,3.237628577122911300e-02
3.640000000000000180e-02,3.200805686421201446e-02,1.494728750269595265e-02,1.927232153881842791e+01,8.379229236619751831e-01,3.252329652110715758e-02
3.660000000000000059e-02,3.214157191194789293e-02,1.509619547390272411e-02,1.921655384379829812e+01,8.417718112002368080e-01,3.266997771048393839e-02
3.679999999999999938e-02,3.227451367779126529e-02,1.524561548465626359e-02,1.916065788709586570e+01,8.456095323733262559e-01,3.281633172315430447e-02
3.700000000000000511e-02,3.240688187411763788e-02,1.539554384814433192e-02,1.910463614235928276e+01,8.494360617762718446e-01,3.296236097295864031e-02
3.720000000000000390e-02,3.253867624255866314e-02,1.554597688600934183e-02,1.904849107945996423e+01,8.532513744984537851e-01,3.310806790323798238e-02
3.740000000000000269e-02,3.266989655380953678e-02,1.569691092857691123e-02,1.899222516431985142e+01,8.570554461228316878e-01,3.325345498628806684e-02
3.760000000000000148e-02,3.280054260743444500e-02,1.584834231508113270e-02,1.893584085873991185e+01,8.608482527251376526e-01,3.339852472281237827e-02
3.780000000000000027e-02,3.293061423167020774e-02,1.600026739388659552e-02,1.887934062022987192e+01,8.646297708730346088e-01,3.354327964137431006e-02
3.799999999999999906e-02,3.306011128322810383e-02,1.615268252270716381e-02,1.882272690183932440e+01,8.683999776252414593e-01,3.368772229784862404e-02
3.820000000000000479e-02,3.318903364709395454e-02,1.630558406882149855e-02,1.876600215199010790e+01,8.721588505306244743e-01,3.383185527487231337e-02
3.840000000000000357e-02,3.331738123632652787e-02,1.645896840928527324e-02,1.870916881431017842e+01,8.759063676272546006e-01,3.397568118129503517e-02
