s,x,y,kappa,theta,radial_dot
1.016666666666666691e-01,9.173582814842040634e-02,3.983467674977019674e-02,2.034772537661780678e+00,5.978680638334086250e-01,9.824531162663666106e-02
1.025000000000000078e-01,9.242420410574661571e-02,4.030433882897424547e-02,2.107534710294932889e+00,5.995940251867238890e-01,9.904620259688248773e-02
1.033333333333333465e-01,9.311175369668062141e-02,4.077520977643964845e-02,2.184666872878803012e+00,6.013824425130462892e-01,9.984560831812305803e-02
1.041666666666666713e-01,9.379844444656450231e-02,4.124733228317661871e-02,2.266217894084459950e+00,6.032369778326143184e-01,1.006434224299447011e-01
1.050000000000000100e-01,9.448424190068227535e-02,4.172075139291794160e-02,2.352217403626537973e+00,6.051613258733272716e-01,1.014395334847852936e-01
1.058333333333333348e-01,9.516910958532327769e-02,4.219551449806902693e-02,2.442671889136650787e+00,6.071591964119785745e-01,1.022338249356746914e-01
1.066666666666666735e-01,9.585300897626047867e-02,4.267167132091873039e-02,2.537560519232356704e+00,6.092342932487989637e-01,1.030261751886044214e-01
1.075000000000000122e-01,9.653589947637762625e-02,4.314927387775283757e-02,2.636830723236278207e+00,6.113902895998275522e-01,1.038164577318168580e-01
1.083333333333333370e-01,9.721773840433417524e-02,4.362837642341497318e-02,2.740393571805988415e+00,6.136307997227617994e-01,1.046045413555462822e-01
1.091666666666666757e-01,9.789848099630416023e-02,4.410903537379531197e-02,2.848119018389421608e+00,6.159593466353432412e-01,1.053902904769031257e-01
1.100000000000000006e-01,9.857808042295876372e-02,4.459130920370631135e-02,2.959831078757713119e+00,6.183793258424878925e-01,1.061735655855979565e-01
1.108333333333333393e-01,9.925648782397696046e-02,4.507525831763715962e-02,3.075303044588561630e+00,6.208939650605488358e-01,1.069542238269648449e-01
1.116666666666666780e-01,9.993365236245363437e-02,4.556094489097401584e-02,3.194252846724252137e+00,6.235062800152625373e-01,1.077321197391545582e-01
1.125000000000000028e-01,1.006095213016236778e-01,4.604843267944398744e-02,3.316338703679087008e+00,6.262190264945972640e-01,1.085071061613043092e-01
