s,round9_attack,round10_seed,distributed_holdout,bspline_holdout
5.075000000000000622e-01,5.058501468475327945e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.080000000000000071e-01,5.127928530974802668e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.085000000000000631e-01,5.197114789651180455e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.090000000000000080e-01,5.300436208131920068e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.095000000000000639e-01,5.403198064296670100e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.100000000000000089e-01,5.471389293012593469e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.105000000000000648e-01,5.539322956729798852e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.110000000000000098e-01,5.640732217687426109e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.115000000000000657e-01,5.741540108465163772e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.120000000000000107e-01,5.808404396900813949e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.124999999999999556e-01,5.874990908661913147e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.130000000000000115e-01,5.973047267628782409e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.134999999999999565e-01,6.061355339452803581e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.140000000000000124e-01,6.114041639576420217e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.144999999999999574e-01,6.161746266217828227e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.150000000000000133e-01,6.223905815731428648e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.154999999999999583e-01,6.274718166526443985e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.160000000000000142e-01,6.302254298102667740e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.164999999999999591e-01,6.324698174502769998e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.170000000000000151e-01,6.348782154755511220e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.174999999999999600e-01,6.361329879760894979e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.180000000000000160e-01,6.363269595678323898e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.184999999999999609e-01,6.360060847630820413e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.190000000000000169e-01,6.345585526224592487e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.194999999999999618e-01,6.319512295276746849e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000178e-01,6.295689974900542385e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.204999999999999627e-01,6.266721162384032706e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.210000000000000187e-01,6.213635323092187024e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.214999999999999636e-01,6.149022557643088471e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.220000000000000195e-01,6.099566298518183105e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.224999999999999645e-01,6.045024477837258881e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.230000000000000204e-01,5.953718729984618097e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.234999999999999654e-01,5.851087883169479864e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.240000000000000213e-01,5.776417096550114094e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.244999999999999662e-01,5.696778283748558935e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.250000000000000222e-01,5.568070937734717618e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.254999999999999671e-01,5.428362511574393034e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.260000000000000231e-01,5.329227627573852877e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.264999999999999680e-01,5.228666437790151222e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.270000000000000240e-01,5.077648204316879965e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.274999999999999689e-01,4.926570357751063056e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.280000000000000249e-01,4.825887126126020277e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.284999999999999698e-01,4.725143492303691961e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.290000000000000258e-01,4.573897925966893818e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.294999999999999707e-01,4.422542904305784561e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.300000000000000266e-01,4.321644794580359328e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.304999999999999716e-01,4.220656842369878425e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.310000000000000275e-01,4.069102153228601471e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.314999999999999725e-01,3.917422893657984684e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.320000000000000284e-01,3.816255071628950335e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.324999999999999734e-01,3.714994791990604284e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.330000000000000293e-01,3.563099476163400503e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.334999999999999742e-01,3.411080051093168253e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.340000000000000302e-01,3.309642144018194732e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.344999999999999751e-01,3.208126226209889742e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.350000000000000311e-01,3.055900487022998602e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.354999999999999760e-01,2.903576493192436270e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.360000000000000320e-01,2.801902136702172363e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.364999999999999769e-01,2.700276137408197386e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.370000000000000329e-01,2.547700474665903769e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.374999999999999778e-01,2.395139357489174670e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.380000000000000338e-01,2.293362835947304612e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.384999999999999787e-01,2.191639159604616416e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.390000000000000346e-01,2.038914873145031281e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.394999999999999796e-01,1.886159959199662506e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.400000000000000355e-01,1.784407582140726256e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.404999999999999805e-01,1.682622672059111424e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.410000000000000364e-01,1.529908053664714995e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.414999999999999813e-01,1.377204756772901217e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.420000000000000373e-01,1.275488279881893672e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.424999999999999822e-01,1.173755837765390331e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.430000000000000382e-01,1.021224076960640381e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.434999999999999831e-01,8.687586557011850452e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.440000000000000391e-01,7.671940301754442970e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.444999999999999840e-01,6.656393875772020907e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.450000000000000400e-01,5.134784841486217388e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.454999999999999849e-01,3.614414606867774604e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.460000000000000409e-01,2.601585965595273886e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.464999999999999858e-01,1.589122120008237826e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.470000000000000417e-01,7.315469204037527984e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.474999999999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.480000000000000426e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.484999999999999876e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.490000000000000435e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.494999999999999885e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.504999999999999893e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.510000000000000453e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.514999999999999902e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.520000000000000462e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.524999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.530000000000000471e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.534999999999999920e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.540000000000000480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.544999999999999929e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.550000000000000488e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.554999999999999938e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.560000000000000497e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.564999999999999947e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.570000000000000506e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.574999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.580000000000000515e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.584999999999999964e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.590000000000000524e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.594999999999999973e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.600000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.604999999999999982e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.610000000000000542e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.614999999999999991e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.620000000000000551e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.625000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.630000000000000560e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.635000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.640000000000000568e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.645000000000000018e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.650000000000000577e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.655000000000000027e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.660000000000000586e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.665000000000000036e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.670000000000000595e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.675000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.680000000000000604e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.685000000000000053e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.690000000000000613e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.695000000000000062e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.700000000000000622e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.705000000000000071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.710000000000000631e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.715000000000000080e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.720000000000000639e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.725000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.730000000000000648e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.735000000000000098e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.740000000000000657e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.745000000000000107e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.750000000000000666e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.755000000000000115e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.760000000000000675e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.765000000000000124e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.769999999999999574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.775000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.779999999999999583e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.785000000000000142e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.789999999999999591e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.795000000000000151e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.799999999999999600e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.805000000000000160e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.809999999999999609e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.815000000000000169e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.819999999999999618e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.825000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.829999999999999627e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.835000000000000187e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.839999999999999636e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.845000000000000195e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.849999999999999645e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.855000000000000204e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.859999999999999654e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.865000000000000213e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.869999999999999662e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.875000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.879999999999999671e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.504206602476608940e-05,0.000000000000000000e+00
5.885000000000000231e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.499567716064001649e-04,0.000000000000000000e+00
5.889999999999999680e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.246167563017201902e-04,0.000000000000000000e+00
5.895000000000000240e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.994699390569208349e-04,0.000000000000000000e+00
5.899999999999999689e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.744197208420369069e-04,0.000000000000000000e+00
5.905000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.488616095949735096e-04,0.000000000000000000e+00
5.909999999999999698e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.233747770145008712e-04,0.000000000000000000e+00
5.915000000000000258e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.980305017672596238e-04,0.000000000000000000e+00
5.919999999999999707e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.723497461231982015e-04,0.000000000000000000e+00
5.925000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.465007502807513573e-04,0.000000000000000000e+00
5.929999999999999716e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.207904530265900441e-04,0.000000000000000000e+00
5.935000000000000275e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.949121168416515745e-04,0.000000000000000000e+00
5.939999999999999725e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.686977027951093524e-04,0.000000000000000000e+00
5.945000000000000284e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.042526943874708427e-03,0.000000000000000000e+00
5.949999999999999734e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.116378012517353809e-03,0.000000000000000000e+00
5.955000000000000293e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.189723904314890501e-03,0.000000000000000000e+00
5.959999999999999742e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.263068175851675022e-03,0.000000000000000000e+00
5.965000000000000302e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.336409206867003987e-03,0.000000000000000000e+00
5.969999999999999751e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.409412137881265294e-03,0.000000000000000000e+00
5.975000000000000311e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.482246018895017059e-03,0.000000000000000000e+00
5.979999999999999760e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.555008347086289698e-03,0.000000000000000000e+00
5.985000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.627600858199248525e-03,0.000000000000000000e+00
5.989999999999999769e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.699853735155531804e-03,0.000000000000000000e+00
5.995000000000000329e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.772017283609227545e-03,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.844136167811605883e-03,0.000000000000000000e+00
6.005000000000000338e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.915743394687943702e-03,0.000000000000000000e+00
6.009999999999999787e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.987286704848698939e-03,0.000000000000000000e+00
6.015000000000000346e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.058702181578337363e-03,0.000000000000000000e+00
6.019999999999999796e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.129775330679010200e-03,0.000000000000000000e+00
6.025000000000000355e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.200677315965224312e-03,0.000000000000000000e+00
6.029999999999999805e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.271334754524887301e-03,0.000000000000000000e+00
6.035000000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.341820592823667425e-03,0.000000000000000000e+00
6.039999999999999813e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.411963230600636283e-03,0.000000000000000000e+00
6.045000000000000373e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.481911046571177309e-03,0.000000000000000000e+00
6.049999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.551761451638481434e-03,0.000000000000000000e+00
6.055000000000000382e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.621096325447873354e-03,0.000000000000000000e+00
6.059999999999999831e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.690319612167148180e-03,0.000000000000000000e+00
6.065000000000000391e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.759319724706234354e-03,0.000000000000000000e+00
6.069999999999999840e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.827976035678487349e-03,0.000000000000000000e+00
6.075000000000000400e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.896460445867346523e-03,0.000000000000000000e+00
6.079999999999999849e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.964572692178608221e-03,0.000000000000000000e+00
6.085000000000000409e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.032513143752882129e-03,0.000000000000000000e+00
6.089999999999999858e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.100110005853135356e-03,0.000000000000000000e+00
6.095000000000000417e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.167437182453380906e-03,0.000000000000000000e+00
6.099999999999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.234629516303599850e-03,0.000000000000000000e+00
6.105000000000000426e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.301307171949427639e-03,0.000000000000000000e+00
6.109999999999999876e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.367840834318025240e-03,0.000000000000000000e+00
6.115000000000000435e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.434086510132206265e-03,0.000000000000000000e+00
6.119999999999999885e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.499556651908666393e-03,0.000000000000000000e+00
6.125000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.564639026666288624e-03,0.000000000000000000e+00
6.129999999999999893e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.620446233670567959e-03,0.000000000000000000e+00
6.135000000000000453e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.672579039385309285e-03,0.000000000000000000e+00
6.139999999999999902e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.717363042520936862e-03,0.000000000000000000e+00
6.145000000000000462e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.754750200355656820e-03,0.000000000000000000e+00
6.149999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.788438935539907571e-03,0.000000000000000000e+00
6.155000000000000471e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.810977387544354361e-03,0.000000000000000000e+00
6.159999999999999920e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.829786555198217649e-03,0.000000000000000000e+00
6.165000000000000480e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.841137154150927376e-03,0.000000000000000000e+00
6.169999999999999929e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.845015945915004982e-03,0.000000000000000000e+00
6.175000000000000488e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.845158834084767829e-03,0.000000000000000000e+00
6.179999999999999938e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.834091998126133802e-03,0.000000000000000000e+00
6.185000000000000497e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.819293862889457884e-03,0.000000000000000000e+00
6.189999999999999947e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.797033129096706421e-03,0.000000000000000000e+00
6.195000000000000506e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.767342812642153569e-03,0.000000000000000000e+00
6.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.733937704856707396e-03,0.000000000000000000e+00
6.205000000000000515e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.695589459881585496e-03,0.000000000000000000e+00
6.209999999999999964e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.657227549717770743e-03,0.000000000000000000e+00
6.215000000000000524e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.618838309176544265e-03,0.000000000000000000e+00
6.219999999999999973e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.580458162934362521e-03,0.000000000000000000e+00
6.225000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.542082563841690568e-03,0.000000000000000000e+00
6.229999999999999982e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.503734821108142085e-03,0.000000000000000000e+00
