true_branch,active_measurement,active_score,active_is_odd,active_correct,random_measurement,random_score,random_is_odd,random_correct,state_norm
1,odd_vsum,34.359145182350794,True,True,odd_mixed,14.670688409237966,True,True,1.8457799716715548
1,odd_x,34.27060721106562,True,True,even_yvy,0.0,False,True,1.5863962137159813
1,odd_vsum,38.32533620893104,True,True,even_v2,0.0,False,True,2.3623832432957674
-1,odd_vsum,40.54430283237199,True,True,even_yvy,0.0,False,False,1.302698764705911
-1,odd_vsum,56.86823819343717,True,True,even_xy,0.0,False,False,2.0277948910221935
-1,odd_y,26.865292692712238,True,True,even_xvx,0.0,False,False,1.4567554832210272
-1,odd_vsum,26.366906224952924,True,True,even_mix,0.0,False,False,1.131686734520478
-1,odd_x,27.96019601445031,True,True,odd_mixed,23.860519025545464,True,True,1.7777252995298207
1,odd_vsum,59.63243167111494,True,True,odd_mixed,5.79886578366856,True,True,2.0248823238968527
1,odd_vsum,47.641597942817924,True,True,even_yvy,0.0,False,True,1.8525843338413257
-1,odd_y,24.708658657860514,True,True,even_mix,0.0,False,False,1.5928195188332137
1,odd_vsum,46.003051501797344,True,True,even_yvy,0.0,False,True,1.7646698009882822
-1,odd_mixed,35.58857245703742,True,True,even_xy,0.0,False,False,1.7857520773501347
-1,odd_vsum,22.213018670744926,True,True,odd_x,10.945696835718598,True,True,1.6797856653920893
-1,odd_y,30.144313902888836,True,True,even_yvy,0.0,False,False,1.312614231305715
-1,odd_mixed,36.188238821478336,True,True,odd_x,32.701539200323715,True,True,2.140783665297425
1,odd_y,32.38281669195751,True,True,odd_vsum,30.43287328443356,True,True,1.8387685079638492
1,odd_x,34.53212571653658,True,True,even_mix,0.0,False,True,2.199805909061308
-1,odd_x,27.363472249769206,True,True,odd_vsum,16.89085686726872,True,True,1.225763730371463
1,odd_vsum,45.295527638470666,True,True,even_r2,0.0,False,True,1.8002939092568964
1,odd_x,25.763282811346144,True,True,even_yvy,0.0,False,True,1.550300187886635
-1,odd_vsum,53.987981034529795,True,True,odd_y,9.92070843303689,True,True,1.693439909928765
-1,odd_y,36.49201624058645,True,True,odd_x,9.653004156316081,True,True,1.7529218375558249
-1,odd_vsum,44.18400975892428,True,True,even_xy,0.0,False,False,1.9805112485193477
1,odd_vsum,54.98639552328292,True,True,even_r2,0.0,False,True,2.0268841450943107
1,odd_y,24.59530103092554,True,True,even_xy,0.0,False,True,2.079386339400034
-1,odd_vsum,44.58549839685889,True,True,odd_y,1.5073588004176075,True,True,1.3378275465646412
-1,odd_mixed,41.12707375120558,True,True,even_xvx,0.0,False,False,1.925327620253376
-1,odd_y,31.807971428228377,True,True,even_v2,0.0,False,False,1.2894568486825986
1,odd_y,25.376336406443045,True,True,even_v2,0.0,False,True,2.3193764121021836
-1,odd_vsum,21.135735570550583,True,True,even_xy,0.0,False,False,1.1763243460383872
-1,odd_y,26.215203321459256,True,True,odd_y,26.215203321459256,True,True,1.5918811804484856
-1,odd_y,33.26565595580052,True,True,even_xy,0.0,False,False,2.007840952909825
1,odd_y,27.862523684231338,True,True,odd_x,17.18986580298806,True,True,1.4480565650818749
1,odd_mixed,33.41324798127792,True,True,odd_mixed,33.41324798127792,True,True,2.1393082572937243
1,odd_vsum,14.441277260217866,True,True,odd_y,13.013560681559275,True,True,1.380568694722846
-1,odd_vsum,39.08759012617367,True,True,even_yvy,0.0,False,False,2.225859292551171
-1,odd_vsum,44.61329972532114,True,True,even_xvx,0.0,False,False,1.9348956988461825
-1,odd_mixed,33.37731974926129,True,True,odd_vsum,23.202287111168516,True,True,1.6568749692959166
-1,odd_vsum,21.177885991433264,True,True,odd_vsum,21.177885991433264,True,True,1.3020025317830424
-1,odd_mixed,36.712964540261275,True,True,odd_y,19.755731918058572,True,True,1.8391945892526533
-1,odd_vsum,15.346600177218884,True,True,odd_mixed,3.782353009788756,True,True,0.5097782182472882
1,odd_y,29.273289559673408,True,True,even_yvy,0.0,False,True,1.711160261131657
-1,odd_x,25.371875845181656,True,True,even_yvy,0.0,False,False,1.8619161494294494
-1,odd_vsum,23.31110319622681,True,True,odd_y,22.25672876208755,True,True,1.517332174727973
-1,odd_y,30.212978637611776,True,True,odd_vsum,5.110204018592801,True,True,1.4523555246019553
-1,odd_y,16.07309818627054,True,True,even_yvy,0.0,False,False,1.3502879402388683
-1,odd_vsum,60.573533350841245,True,True,odd_vsum,60.573533350841245,True,True,1.9289306878642256
1,odd_vsum,50.260922329762636,True,True,even_yvy,0.0,False,True,1.9677148916832108
-1,odd_mixed,28.515564500355733,True,True,even_v2,0.0,False,False,1.3997497214322001
1,odd_vsum,22.099139578037207,True,True,even_yvy,0.0,False,True,0.9500693198899478
1,odd_vsum,18.166813976178986,True,True,even_xy,0.0,False,True,1.6817463601029177
-1,odd_vsum,33.80831355293735,True,True,odd_x,19.57551130592346,True,True,1.8527995265308665
1,odd_y,34.66155741169419,True,True,odd_vsum,26.981825547164306,True,True,2.2553911861518
1,odd_vsum,58.679849596140365,True,True,odd_mixed,10.786493257300991,True,True,2.289803564196927
1,odd_mixed,47.10613372932154,True,True,odd_y,30.6736503326815,True,True,2.4908046846137775
-1,odd_x,22.76687647433603,True,True,even_xvx,0.0,False,False,1.2922702631700596
-1,odd_vsum,38.75688939720971,True,True,even_yvy,0.0,False,False,2.0373597138597144
1,odd_x,18.073705174441745,True,True,odd_x,18.073705174441745,True,True,1.2232835096855779
1,odd_vsum,33.60478981197225,True,True,even_xvx,0.0,False,True,1.3869295054916146
1,odd_x,9.291739077291094,True,True,odd_vsum,5.621564828095426,True,True,0.5681296517466778
-1,odd_vsum,19.129919854578638,True,True,even_v2,0.0,False,False,0.8013562516401491
1,odd_y,29.531402326596734,True,True,odd_x,9.888075498684668,True,True,1.556232245853842
-1,odd_vsum,35.927307431680674,True,True,even_yvy,0.0,False,False,1.8330757991826452
1,odd_y,32.10010253132969,True,True,odd_x,27.561596105728526,True,True,1.71498866639971
1,odd_y,26.482399197482508,True,True,even_mix,0.0,False,True,1.370368963137494
-1,odd_vsum,53.09733927795954,True,True,odd_vsum,53.09733927795954,True,True,2.1391824646819835
-1,odd_vsum,23.161806409811348,True,True,even_xy,0.0,False,False,1.5398461634524103
-1,odd_x,36.20934093080955,True,True,odd_vsum,16.723367167813084,True,True,1.6866155642193366
1,odd_vsum,26.8776258508972,True,True,even_v2,0.0,False,True,1.5511332662589292
-1,odd_vsum,62.448289456759866,True,True,odd_y,4.124086956253237,True,True,2.293133193031173
1,odd_vsum,38.891379523509286,True,True,odd_y,13.002240822665655,True,True,1.5596837320569754
1,odd_x,26.4760097348411,True,True,odd_x,26.4760097348411,True,True,1.8584437743222941
-1,odd_mixed,21.379518849818744,True,True,even_yvy,0.0,False,False,0.8510823276115309
-1,odd_vsum,31.190179787420124,True,True,even_mix,0.0,False,False,1.5410128313177613
-1,odd_y,35.23566097223754,True,True,even_yvy,0.0,False,False,1.5439958310681792
1,odd_mixed,46.68852749904285,True,True,even_mix,0.0,False,True,2.186132255234381
1,odd_mixed,29.995972563810657,True,True,even_mix,0.0,False,True,1.3894624976626302
-1,odd_x,30.578285720291188,True,True,odd_x,30.578285720291188,True,True,2.2463787999402185
-1,odd_vsum,37.247233771111496,True,True,even_r2,0.0,False,False,1.6655429393245234
-1,odd_y,36.04710733249716,True,True,even_v2,0.0,False,False,1.8246510300935932
1,odd_mixed,27.082776584249018,True,True,even_xy,0.0,False,True,2.1425931588362443
1,odd_x,3.2003536616565906,True,True,odd_y,0.10442161698119845,True,True,0.7434976723780711
-1,odd_vsum,54.866552910596035,True,True,odd_y,27.745564624604413,True,True,2.0735936846823955
1,odd_vsum,56.047739097799294,True,True,even_mix,0.0,False,True,1.8050489764615736
-1,odd_mixed,39.69086957793631,True,True,odd_x,31.038606453445993,True,True,1.9433319025642837
1,odd_y,15.075724842557214,True,True,odd_mixed,12.83704383581937,True,True,1.5479013362005818
1,odd_vsum,47.939204704249924,True,True,even_xvx,0.0,False,True,2.038715131983432
-1,odd_x,28.75260316085738,True,True,odd_mixed,20.044345185805316,True,True,2.0016529847628184
1,odd_y,24.7389396564485,True,True,even_r2,0.0,False,True,1.8058123704087097
-1,odd_mixed,6.397530668282021,True,True,even_yvy,0.0,False,False,0.3401470966667584
-1,odd_y,16.301936976206534,True,True,even_v2,0.0,False,False,0.8026904937933503
1,odd_vsum,25.875007971917164,True,True,even_v2,0.0,False,True,1.9241241778387745
1,odd_vsum,38.18857548816851,True,True,odd_mixed,9.30713220684969,True,True,1.4497766218904298
1,odd_x,27.85689350245337,True,True,odd_x,27.85689350245337,True,True,1.6180771539858194
1,odd_vsum,29.699049139028897,True,True,even_r2,0.0,False,True,1.5774634600122963
-1,odd_y,30.23681682287028,True,True,even_yvy,0.0,False,False,1.710436712746168
-1,odd_vsum,59.52045076030578,True,True,odd_vsum,59.52045076030578,True,True,2.2307808609193587
1,odd_vsum,20.60387281143016,True,True,even_v2,0.0,False,True,0.9343907883852139
1,odd_y,29.845847750665566,True,True,even_xvx,0.0,False,True,1.2484618711791118
-1,odd_x,19.0387078045202,True,True,even_r2,0.0,False,False,2.132783157425384
-1,odd_vsum,55.974800411445,True,True,even_mix,0.0,False,False,1.6934105065124572
1,odd_x,23.555791632907972,True,True,odd_vsum,19.088711831761263,True,True,1.4691821296048426
1,odd_mixed,36.203768104921075,True,True,odd_vsum,7.588042177349785,True,True,1.8318420809248301
-1,odd_vsum,26.031102634832713,True,True,even_mix,0.0,False,False,1.3671438588349165
-1,odd_vsum,28.246473049508886,True,True,odd_mixed,23.41104642422989,True,True,1.1895531037588813
-1,odd_y,23.36188700656386,True,True,even_xy,0.0,False,False,1.6557599127714007
-1,odd_x,34.52305479264828,True,True,even_xvx,0.0,False,False,2.07699463260309
1,odd_y,15.975177974006705,True,True,odd_y,15.975177974006705,True,True,2.070802991026016
-1,odd_x,20.06012271105389,True,True,even_xy,0.0,False,False,1.3231283064655368
1,odd_x,12.848455497073664,True,True,even_yvy,0.0,False,True,1.8875003736841314
1,odd_y,37.19675344730362,True,True,odd_mixed,3.355198422351717,True,True,1.6883418862781496
-1,odd_vsum,44.04367528289207,True,True,even_mix,0.0,False,False,1.5504827861378194
-1,odd_vsum,36.038532349672494,True,True,odd_y,30.761270432612143,True,True,1.8696374748694318
-1,odd_mixed,41.345298216818534,True,True,even_mix,0.0,False,False,2.053303633575976
-1,odd_x,17.79543514917164,True,True,odd_mixed,10.72154714086947,True,True,1.830022025671669
1,odd_mixed,27.28275175483316,True,True,even_r2,0.0,False,True,1.6920762931885949
1,odd_vsum,50.426172466379306,True,True,even_xvx,0.0,False,True,2.1229356447405126
1,odd_x,31.126543978471766,True,True,even_mix,0.0,False,True,1.9041251557806824
-1,odd_vsum,51.364722139899754,True,True,even_r2,0.0,False,False,1.9505016030402025
1,odd_vsum,40.481401879102116,True,True,even_v2,0.0,False,True,1.375501632530981
1,odd_vsum,41.40739521505367,True,True,odd_y,11.202168949987556,True,True,1.7701869609122511
1,odd_vsum,29.62983839339369,True,True,odd_vsum,29.62983839339369,True,True,1.4995285755306598
-1,odd_mixed,28.665929212520442,True,True,even_yvy,0.0,False,False,1.2115327488772065
1,odd_mixed,35.69408856552974,True,True,odd_mixed,35.69408856552974,True,True,2.0123781992565775
1,odd_vsum,26.66079089154869,True,True,even_r2,0.0,False,True,1.3884588924729866
-1,odd_vsum,39.28190561025882,True,True,even_xy,0.0,False,False,2.070058539403887
-1,odd_mixed,10.30183633741864,True,True,odd_x,9.094145299043154,True,True,0.5365012811818429
1,odd_mixed,41.98641101934367,True,True,even_r2,0.0,False,True,1.9258772930906771
1,odd_vsum,27.200283575724786,True,True,even_xy,0.0,False,True,1.1000663699194377
-1,odd_mixed,27.80895125114616,True,True,even_xvx,0.0,False,False,1.52992979408473
1,odd_x,16.427260637110564,True,True,odd_mixed,10.371014521255969,True,True,1.809061551525046
1,odd_vsum,30.518043700293518,True,True,odd_x,19.231231700373186,True,True,1.509255025967381
-1,odd_x,33.9435260114743,True,True,even_yvy,0.0,False,False,1.630521151118366
1,odd_vsum,38.31249128895692,True,True,even_mix,0.0,False,True,2.075913306407291
1,odd_vsum,28.654564298876988,True,True,even_v2,0.0,False,True,1.6744497293574871
1,odd_vsum,34.475269636356096,True,True,even_xy,0.0,False,True,2.1386848950631387
-1,odd_vsum,55.41736464867256,True,True,even_v2,0.0,False,False,1.817082603301511
-1,odd_vsum,37.18131590563423,True,True,even_mix,0.0,False,False,1.881665394583895
1,odd_vsum,38.62269424891884,True,True,odd_y,26.97969337649626,True,True,2.02626637997755
1,odd_x,35.461798606394865,True,True,odd_mixed,35.131469895854224,True,True,1.5153436626002748
-1,odd_mixed,40.26957382431006,True,True,even_r2,0.0,False,False,2.0163824400428365
-1,odd_vsum,54.657412555270035,True,True,odd_y,20.952900780969127,True,True,2.279387163516336
1,odd_y,36.093842540422834,True,True,odd_y,36.093842540422834,True,True,2.118269505824553
-1,odd_mixed,35.64161660421619,True,True,even_v2,0.0,False,False,1.8471213668005588
-1,odd_x,12.237806728062194,True,True,even_xy,0.0,False,False,1.6203201277325623
1,odd_vsum,32.29174534699197,True,True,even_v2,0.0,False,True,1.4075964857798469
-1,odd_x,36.70754102661463,True,True,even_yvy,0.0,False,False,1.788555071516431
-1,odd_y,34.67770159803171,True,True,even_r2,0.0,False,False,1.6471646028931544
1,odd_vsum,44.92320467861062,True,True,even_xy,0.0,False,True,1.8888907533164954
1,odd_y,32.96083794131216,True,True,odd_vsum,0.8117106852189027,True,True,1.7731013754928684
1,odd_y,32.26243819458308,True,True,odd_y,32.26243819458308,True,True,1.9334636091350026
-1,odd_x,24.752402221385875,True,True,even_xy,0.0,False,False,2.022612693132296
1,odd_vsum,15.336862303892017,True,True,even_xvx,0.0,False,True,1.3995146842796762
1,odd_vsum,53.44636594895067,True,True,even_xvx,0.0,False,True,2.1701721235844826
1,odd_vsum,55.22521810400796,True,True,odd_vsum,55.22521810400796,True,True,2.1211442523228774
-1,odd_vsum,46.30902930305671,True,True,even_r2,0.0,False,False,1.7934746849885839
-1,odd_vsum,27.46844002954448,True,True,even_xy,0.0,False,False,1.4662700002357822
1,odd_vsum,18.960592397077193,True,True,even_r2,0.0,False,True,1.0618216941452359
-1,odd_vsum,48.09081194984181,True,True,odd_y,36.549846598418576,True,True,2.2304170183229455
1,odd_mixed,40.250739999212584,True,True,even_xvx,0.0,False,True,1.6551725299234725
1,odd_vsum,18.662514343967107,True,True,even_xy,0.0,False,True,0.6057015542914909
1,odd_x,19.58930051616243,True,True,even_r2,0.0,False,True,1.1638682095927542
-1,odd_y,21.029538651069846,True,True,even_xvx,0.0,False,False,1.4259705429290723
-1,odd_x,34.20677930147492,True,True,odd_y,12.178786054850704,True,True,1.780369106849108
-1,odd_vsum,43.9406489162091,True,True,odd_x,14.791896409940561,True,True,1.7669730638338588
1,odd_vsum,38.736401983834014,True,True,even_yvy,0.0,False,True,2.2689658601791605
-1,odd_vsum,59.77954305686276,True,True,odd_x,33.662255872499955,True,True,2.281282634604359
-1,odd_vsum,65.63334088185682,True,True,odd_y,24.557093413308404,True,True,2.1059245724642546
1,odd_x,26.22061070799404,True,True,even_xvx,0.0,False,True,1.7859369023664318
-1,odd_vsum,55.9814362245002,True,True,odd_x,26.84452273525638,True,True,2.1675114897074343
-1,odd_vsum,52.74554029183675,True,True,even_xvx,0.0,False,False,1.8524050543521804
1,odd_vsum,33.59861293049711,True,True,odd_mixed,17.109891262412,True,True,1.6343363392649226
1,odd_vsum,52.265201941120374,True,True,even_r2,0.0,False,True,2.152660395874609
1,odd_y,35.290079153100166,True,True,even_xvx,0.0,False,True,2.1401905692251555
1,odd_mixed,39.787490812235134,True,True,even_v2,0.0,False,True,2.3484079617646216
1,odd_x,29.15352616885114,True,True,odd_x,29.15352616885114,True,True,1.5010415891864106
1,odd_vsum,32.42913082823438,True,True,even_v2,0.0,False,True,1.8337018317511091
-1,odd_x,36.78790290185825,True,True,even_xvx,0.0,False,False,2.2310247012426188
-1,odd_vsum,22.255863575436752,True,True,even_xvx,0.0,False,False,1.2750354182901704
-1,odd_vsum,34.430123684754044,True,True,odd_vsum,34.430123684754044,True,True,1.6470206493880626
1,odd_vsum,61.4124279710984,True,True,odd_y,24.910051155884027,True,True,2.4664785218299143
1,odd_vsum,45.06611477009829,True,True,odd_vsum,45.06611477009829,True,True,1.3024563398836813
-1,odd_vsum,32.688826559454284,True,True,even_xy,0.0,False,False,1.7516804770627168
1,odd_mixed,35.629352028483964,True,True,even_xvx,0.0,False,True,1.505707148689145
1,odd_vsum,46.99275664361463,True,True,odd_y,3.1915112226213735,True,True,1.54679159526563
-1,odd_mixed,37.47380181333897,True,True,even_r2,0.0,False,False,1.9517993453265141
1,odd_y,36.27333543622744,True,True,even_xy,0.0,False,True,1.9229504802427935
1,odd_vsum,73.55287408990287,True,True,odd_x,29.03516683941445,True,True,2.7446128436579555
1,odd_y,26.261308755182387,True,True,even_yvy,0.0,False,True,1.2016665646604263
1,odd_mixed,36.354012446533396,True,True,odd_x,31.732369255578174,True,True,2.1414571965861824
-1,odd_vsum,46.39362544212055,True,True,even_xy,0.0,False,False,2.2302437721421002
1,odd_y,37.137520397020815,True,True,odd_vsum,29.45318992943161,True,True,1.9660819419948354
1,odd_vsum,39.98768140065402,True,True,odd_x,24.450064435230555,True,True,1.7234740940472144
1,odd_vsum,42.84503438401969,True,True,odd_mixed,2.0387866620441644,True,True,1.439341690950712
1,odd_y,19.11935331154651,True,True,even_mix,0.0,False,True,1.0210490968200046
1,odd_vsum,55.498288217144186,True,True,odd_mixed,36.6783794095831,True,True,2.384393553280011
1,odd_vsum,40.523834640410854,True,True,odd_vsum,40.523834640410854,True,True,1.70672330855918
1,odd_x,24.442813542881293,True,True,even_r2,0.0,False,True,1.7523895879771405
-1,odd_vsum,60.20306873686286,True,True,odd_mixed,16.036946869945158,True,True,2.403111789755833
-1,odd_x,13.364818323455744,True,True,odd_y,10.92619524797871,True,True,1.9070525494867092
-1,odd_vsum,44.573172168898346,True,True,odd_x,4.944308182359968,True,True,2.0749437739931076
-1,odd_vsum,62.81917958980281,True,True,odd_y,34.05957204565573,True,True,2.399368339170852
-1,odd_vsum,41.3823099119633,True,True,even_v2,0.0,False,False,2.0100915349385553
1,odd_x,35.24703529258112,True,True,odd_mixed,35.23639884683975,True,True,1.8204682808864483
-1,odd_x,32.851253127713754,True,True,even_yvy,0.0,False,False,1.575695892372243
1,odd_x,29.874131047002184,True,True,even_v2,0.0,False,True,1.4355735608773106
1,odd_mixed,20.144705786589714,True,True,odd_x,19.253482504993524,True,True,1.1125031430950092
-1,odd_vsum,45.65787114761262,True,True,even_v2,0.0,False,False,1.9980547783579754
-1,odd_x,32.956327836256996,True,True,even_mix,0.0,False,False,1.5127349322544472
-1,odd_mixed,13.866722832731023,True,True,even_xvx,0.0,False,False,1.947565258366969
1,odd_vsum,26.638783530862707,True,True,even_r2,0.0,False,True,1.3287144563941435
-1,odd_vsum,35.61167465074514,True,True,even_mix,0.0,False,False,1.2791775548069975
-1,odd_vsum,17.906365145839697,True,True,even_v2,0.0,False,False,0.8466477068377961
-1,odd_vsum,54.54936606265493,True,True,even_r2,0.0,False,False,1.559083254711694
-1,odd_vsum,31.12336436482367,True,True,even_r2,0.0,False,False,1.5039483844033397
1,odd_vsum,38.97333205487264,True,True,even_r2,0.0,False,True,1.5015007806397582
1,odd_y,34.97030109296135,True,True,odd_x,5.376910255087236,True,True,1.8474358132250157
1,odd_y,25.22420510902844,True,True,even_yvy,0.0,False,True,1.30481679715675
-1,odd_vsum,32.5033778588725,True,True,odd_mixed,5.37098387626186,True,True,1.2273308304906339
1,odd_y,32.93135315946679,True,True,odd_x,23.43834665070763,True,True,1.629780189644236
1,odd_vsum,46.63117559325233,True,True,odd_x,1.1678780532860977,True,True,1.5469470788947586
1,odd_mixed,35.47518727763288,True,True,even_xvx,0.0,False,True,1.538924709520005
1,odd_vsum,62.50275038609152,True,True,even_xy,0.0,False,True,2.181931265498464
1,odd_vsum,31.53870917503859,True,True,even_xvx,0.0,False,True,1.4356809918682965
1,odd_x,37.401616724343334,True,True,even_mix,0.0,False,True,2.1852385971385186
-1,odd_vsum,53.20029647636153,True,True,even_v2,0.0,False,False,2.0491738776762656
-1,odd_mixed,46.384611685364725,True,True,even_yvy,0.0,False,False,2.3898698442264776
-1,odd_vsum,14.597066830568982,True,True,even_xy,0.0,False,False,0.9801542680042706
1,odd_vsum,37.501396491943616,True,True,odd_y,16.775813407651828,True,True,1.5646717410216866
-1,odd_y,30.764005497814196,True,True,even_yvy,0.0,False,False,1.3688012728913337
1,odd_mixed,22.20207692209875,True,True,odd_x,14.41569543726403,True,True,1.768471234493644
1,odd_vsum,40.77939163159737,True,True,odd_vsum,40.77939163159737,True,True,1.4657682842759896
-1,odd_mixed,39.929119560744574,True,True,even_r2,0.0,False,False,1.9155160057024867
1,odd_mixed,31.97206693837794,True,True,odd_mixed,31.97206693837794,True,True,2.243320764363503
-1,odd_y,18.674693354248262,True,True,odd_mixed,7.057566589440822,True,True,0.8521999709379334
1,odd_mixed,17.708695708588,True,True,even_xy,0.0,False,True,1.2063044852677407
1,odd_y,24.559794963489704,True,True,odd_vsum,15.776280611918844,True,True,2.00714088814469
-1,odd_y,22.690697487988064,True,True,odd_mixed,10.95007923486187,True,True,1.7313462348475916
-1,odd_vsum,42.27040853019416,True,True,odd_vsum,42.27040853019416,True,True,1.7971324620694358
-1,odd_y,16.307304811632733,True,True,even_r2,0.0,False,False,1.2138266398718223
1,odd_y,34.31441426389045,True,True,odd_x,2.36232948318994,True,True,1.4139916184523562
-1,odd_vsum,53.5821435439632,True,True,odd_x,4.762297993874198,True,True,1.6106110589853713
1,odd_y,29.67554849879761,True,True,even_r2,0.0,False,True,1.4948488864746148
1,odd_mixed,22.28060239171019,True,True,even_v2,0.0,False,True,1.4794746385744753
-1,odd_y,25.493104452418656,True,True,odd_mixed,3.9036495868601984,True,True,1.1664450921959437
1,odd_x,33.06513215795065,True,True,odd_x,33.06513215795065,True,True,2.295260767987846
-1,odd_x,31.77331381975125,True,True,odd_y,30.058200068315486,True,True,2.0319825770372826
-1,odd_vsum,35.62060762138842,True,True,even_xy,0.0,False,False,1.5511239663659788
-1,odd_y,25.63992992345434,True,True,odd_vsum,19.995754532488963,True,True,1.2667369407771112
1,odd_mixed,35.715024325469095,True,True,even_mix,0.0,False,True,2.09663432970946
1,odd_vsum,31.178655660453703,True,True,even_xvx,0.0,False,True,1.6320855754089236
-1,odd_vsum,46.84799468941746,True,True,even_r2,0.0,False,False,1.9210902444499447
1,odd_x,13.512772876707002,True,True,odd_x,13.512772876707002,True,True,0.8776209223047999
1,odd_y,23.893630875037573,True,True,even_xvx,0.0,False,True,1.6076727771926347
1,odd_vsum,41.78698319684771,True,True,odd_mixed,21.39219987787857,True,True,2.080295603558948
-1,odd_vsum,36.184829895257344,True,True,even_xvx,0.0,False,False,1.5717145695788468
1,odd_vsum,41.04729288576851,True,True,even_xvx,0.0,False,True,1.9133642387240253
1,odd_vsum,47.43860430977145,True,True,odd_vsum,47.43860430977145,True,True,1.81048662503477
1,odd_vsum,54.38899957767094,True,True,even_v2,0.0,False,True,1.7562223555205536
1,odd_mixed,27.864882006852014,True,True,odd_x,27.799332157932465,True,True,1.1536935363753602
-1,odd_mixed,23.421916428343035,True,True,odd_y,10.16143800479723,True,True,1.167076068681808
-1,odd_mixed,31.08422684480679,True,True,even_r2,0.0,False,False,1.3407887867704278
-1,odd_y,32.75468276006943,True,True,even_mix,0.0,False,False,1.4815329178593222
-1,odd_mixed,28.089084563523215,True,True,even_xvx,0.0,False,False,1.7843790645969635
1,odd_vsum,46.91933167049954,True,True,even_mix,0.0,False,True,1.8562953215475322
1,odd_mixed,31.587001085876505,True,True,odd_y,4.4345128098631115,True,True,1.7855911972922045
1,odd_y,23.065789750455632,True,True,even_mix,0.0,False,True,1.7441894996881357
1,odd_vsum,63.880733368115415,True,True,even_r2,0.0,False,True,1.9119239948165732
-1,odd_x,33.71829568682205,True,True,odd_mixed,30.011074874846027,True,True,2.1143339164482753
-1,odd_mixed,23.07922067655077,True,True,even_xvx,0.0,False,False,1.432154233355487
1,odd_y,10.092770167759424,True,True,even_r2,0.0,False,True,0.95086715578999
-1,odd_vsum,43.305268784608174,True,True,even_yvy,0.0,False,False,2.5192151284951163
-1,odd_vsum,57.21843492883518,True,True,odd_y,18.342942106096952,True,True,1.8733873077412433
-1,odd_mixed,41.37555714358424,True,True,odd_x,29.636676702539678,True,True,2.4355396403682126
1,odd_vsum,24.774386392228557,True,True,odd_mixed,3.301962617808779,True,True,1.2360646833959854
1,odd_mixed,30.480553601223896,True,True,even_mix,0.0,False,True,1.4748534598798222
-1,odd_vsum,47.078080655423456,True,True,even_r2,0.0,False,False,1.7637753481320602
-1,odd_vsum,43.1859116319777,True,True,even_xvx,0.0,False,False,1.7090105137707146
1,odd_vsum,37.25811148247616,True,True,even_xvx,0.0,False,True,1.8162123870034634
-1,odd_y,16.436074977659864,True,True,odd_vsum,2.5454578336066653,True,False,1.6536795473351262
-1,odd_y,31.806524144082392,True,True,even_yvy,0.0,False,False,1.3713338477804196
-1,odd_vsum,23.044047360294577,True,True,even_r2,0.0,False,False,1.805204120912131
1,odd_x,24.319309736915685,True,True,odd_y,17.289613466198418,True,True,2.078852822721043
-1,odd_y,31.7390073375686,True,True,odd_x,2.517491221338475,True,True,2.2119971157783676
1,odd_y,34.958631676138396,True,True,even_xy,0.0,False,True,2.5090171639695504
1,odd_x,14.145507458438933,True,True,odd_y,10.852194808684635,True,True,1.9599407289667488
-1,odd_vsum,68.84330047055501,True,True,even_v2,0.0,False,False,2.4961943229008194
1,odd_y,30.525295551434144,True,True,even_mix,0.0,False,True,1.3728110158995819
1,odd_vsum,40.886491330081874,True,True,odd_vsum,40.886491330081874,True,True,1.369260786570774
1,odd_mixed,21.256725378189774,True,True,odd_x,18.943591433854202,True,True,1.1322968393086867
1,odd_mixed,31.722696102718906,True,True,odd_x,26.601793474277002,True,True,1.4319019476902455
1,odd_x,35.23588347993781,True,True,odd_vsum,10.665070449087821,True,True,2.079253603576454
1,odd_vsum,24.956409345599756,True,True,even_v2,0.0,False,True,0.8516817998913362
-1,odd_vsum,44.29405648285919,True,True,even_r2,0.0,False,False,2.218477419940765
-1,odd_vsum,25.709859863414806,True,True,even_v2,0.0,False,False,1.1746074624605305
1,odd_vsum,36.35363760259906,True,True,even_r2,0.0,False,True,1.301847266690086
-1,odd_y,27.566308420755885,True,True,even_yvy,0.0,False,False,1.542492335471606
1,odd_vsum,70.63465814644336,True,True,odd_mixed,27.272146630210546,True,True,2.471701584988819
-1,odd_vsum,55.22066178994047,True,True,odd_mixed,11.398123635434159,True,True,1.6850930026287947
-1,odd_x,27.704528365427116,True,True,even_xy,0.0,False,False,1.3087086865574415
1,odd_mixed,19.96046697518379,True,True,odd_y,6.483352760198191,True,True,1.1968937683459646
1,odd_x,36.16994970472289,True,True,odd_x,36.16994970472289,True,True,2.024771547039552
-1,odd_mixed,44.79594819922405,True,True,odd_vsum,4.533373458158884,True,True,2.2661712244140757
1,odd_vsum,46.554124002531296,True,True,even_xy,0.0,False,True,1.6090934203595881
-1,odd_vsum,32.119710214543026,True,True,even_mix,0.0,False,False,1.7666107115010867
-1,odd_y,20.586168018694213,True,True,even_mix,0.0,False,False,1.8497495431046767
1,odd_y,32.74568154291016,True,True,odd_y,32.74568154291016,True,True,1.741072873845049
-1,odd_mixed,35.103765788436874,True,True,even_xy,0.0,False,False,1.9085387965789993
1,odd_mixed,42.03323093805791,True,True,even_v2,0.0,False,True,2.141019209283234
-1,odd_vsum,48.39068179935063,True,True,odd_x,30.437431507154898,True,True,1.979173078843083
