scenario,culprit,ff_class,gf_class,ff_correct,gf_correct,ff_culprit_correct,gf_culprit_correct,state_rmse_frontier_first,state_rmse_global_first,nested_drift_max,sigma
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004629844775527571,0.16210917334613953,8.886119947416683e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.0044334558587214475,0.09907005501047987,3.94345658856519e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004151135258927231,0.14828710947745838,5.776915683787074e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.004048287595772343,0.2641467262255397,5.227428801710763e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.0035299274047411893,0.11847825885407572,7.144028522217822e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004055721352335902,0.07929344510843646,5.238750013840908e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.004081996636436544,0.14992048936221838,1.1237106965236627e-16,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004773136824998279,0.17090716432027594,8.554842949272357e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.004131521995941401,0.28213167882993184,4.277421474636178e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.005449147700289912,0.17323260934583798,6.098731183695384e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.004004914077359379,0.29722968484061996,1.0477500027681816e-16,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.0034745822997483402,0.0653726562560216,1.003781516962743e-16,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004665317765458408,0.20807846890334936,6.594373951830406e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.0038899135182071786,0.09525421041151,9.910722837601153e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.005618397648708501,0.04160976482520214,7.911556306605241e-17,0.005
global_model_error,,global_model_error,sensor_anomaly,True,False,True,True,0.004600596600840649,0.14509569219177262,1.1453855766712415e-16,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.003856029770923781,0.1563431788926505,6.221469117811024e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.003768546342535377,0.13462696566694946,1.228235979835177e-16,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.0038332009877747454,0.2427595288634739,6.675868679006192e-17,0.005
global_model_error,,global_model_error,sensor_anomaly,True,False,True,True,0.003992222903781162,0.1977710195324129,7.601177430610147e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004636556362253181,0.15572208256516742,6.69334825750755e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004774779089279213,0.19141855747593303,1.0150732464908737e-16,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.003569487808872143,0.22196222710574068,1.195827321860277e-16,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004414326855583345,0.2582394995174946,6.0894724396535e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.0038872128397536804,0.08552439308020654,1.2738115944464653e-16,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.0038995551477085198,0.1426200915357821,8.831770080096235e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.0051209414826648095,0.2130793035695104,8.114816888727921e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004128420460816469,0.267630261834785,2.0267331988975268e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004436119458179167,0.1372457402563662,5.5293885617803503e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004827760548236623,0.13982895585099578,7.729867272472225e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.003838868053066468,0.14178903131426157,6.219995198712252e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004373216932849126,0.14860250683330148,6.407332136201325e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.004556087247850461,0.25232437272986946,9.336938611713342e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.004691658389315256,0.21947226665760497,1.0227515343646851e-16,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004571091950693452,0.1660033551982431,9.00720816387144e-17,0.005
global_model_error,,global_model_error,sensor_anomaly,True,False,True,True,0.0047060768393675356,0.13679894121911756,8.590441428763754e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.003497390421740025,0.13246104948450937,6.406745034707793e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004626437065022823,0.27318550962256394,1.193812447098184e-16,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.0034052812464890384,0.25573096469882795,1.0223100906202021e-16,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.003996048224845713,0.298608816420652,1.2276156489239667e-16,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.0037702130996604827,0.12695785604241433,7.672109443477307e-17,0.005
global_model_error,,global_model_error,sensor_anomaly,True,False,True,True,0.00494641918647873,0.24090291815355333,7.758404083698296e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004024968525589196,0.2906711175940385,6.088854689467823e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.0035658166756201218,0.22394793545362138,6.772090282971799e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.004390413475913088,0.23002183666262274,5.374844106186573e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004740552815925933,0.10905374734451631,8.886119947416683e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.0037361294351759876,0.28322654157441174,7.160857823564867e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004603822801574143,0.28154868985269965,7.144028522217822e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004432180939438881,0.15501099599457616,5.639852545747136e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004659396331049071,0.09362596474713417,7.244417918960238e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.0034455422588381824,0.06399818045892522,1.0013427371767394e-16,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004816709624106049,0.17071881814668782,1.1204756054896642e-16,0.005
global_model_error,,global_model_error,sensor_anomaly,True,False,True,True,0.004439648178715286,0.15594402985246456,1.2178944879307e-16,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.0034578198154232,0.16989194715424152,6.555326985295257e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.003188706546914993,0.1652880126696751,8.941086053199697e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.0038090356328183126,0.1922359093603385,5.931130932667741e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.0041469151175841604,0.17363919083332238,1.0569008315563939e-16,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.005680760376646775,0.12184109019568659,6.591949208711867e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.0037512519546996606,0.11239534718670653,4.833158774501464e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.004418923825149049,0.2774500219482878,5.65450672847475e-17,0.005
global_model_error,,sensor_anomaly,sensor_anomaly,False,False,True,True,0.004401363157805839,0.1543502979283904,3.867305227724097e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.004374241121270097,0.20690809422747936,1.1125245686377491e-16,0.005
global_model_error,,sensor_anomaly,sensor_anomaly,False,False,True,True,0.0037188065971195433,0.225149261073003,6.938893903907228e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.004960898589360298,0.17886050711503396,5.969219778339978e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004475873031867854,0.15264599416126035,1.0007415106216802e-16,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.0039901088736163165,0.21072611378110537,1.3092278833360675e-16,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004093738540620073,0.11421963405732286,6.254634441385502e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004171828810670661,0.2213590551788647,7.510070528825546e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.0044178533707219724,0.1932844012414654,8.355534721610419e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.00424057816071395,0.08562394072358905,8.990906267854597e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004473405931428508,0.053333933083529,7.637217378883571e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.003992469314550661,0.2681559608907563,1.1236938283130691e-16,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.00393605334419618,0.10835246568665483,8.398641807648575e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.003543696336611876,0.1392321831198641,7.664258822861523e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004199522650232901,0.18156386993734608,9.539796278545059e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004678806607750378,0.2598432497287171,3.6273976298945165e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.003928237641740015,0.13138881667451074,5.07573389650225e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.004189222926399836,0.15965246625251128,8.092071311423672e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.003959701974184078,0.17867713960855172,7.63327609755858e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.00451658369623292,0.1866696738236974,7.378184978998592e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004284122550737333,0.21004469586271923,7.734610455448194e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.003965794811738595,0.1801859784521943,4.962188556024914e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004715803407984837,0.17225769446247266,8.610940881164415e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.0046248113442306366,0.17847153365918295,9.813077866773594e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004086861634628486,0.192649846103357,8.499370566881596e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.0040653233214161125,0.15656679218105837,9.418765739911841e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004077201906908412,0.2515772240699813,3.309641454705087e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004164475522383206,0.19687948417255383,1.0838898772828417e-16,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.00491669686878036,0.1150541521293531,6.628369094757308e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.00519436090065587,0.11685529806677458,5.846815929450271e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.004323587745454247,0.18477397395271628,7.252720979472214e-17,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.004137397374895404,0.24861187476348134,1.1210126175528405e-16,0.005
global_model_error,,sensor_anomaly,global_model_error,False,True,True,True,0.004624674438263619,0.07749022455345594,4.298475358073493e-17,0.005
global_model_error,,global_model_error,global_model_error,True,True,True,True,0.004003097473402815,0.15982994554388164,8.259998360331973e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003579220041348787,0.11877682369035415,9.205483015737869e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004387247166466537,0.07633102417275722,5.477442598047688e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.00394364331724834,0.0941687754900985,8.362734666696147e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003774605863664938,0.081437105607178,1.0126982252310917e-16,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0035499388619978575,0.09095790799737748,2.4486652659508862e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004067189039166758,0.07349651768466238,1.0109137335799118e-16,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.0046082017898357265,0.06746070126857925,8.783938091597279e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004709573808884168,0.057431053636232056,9.495135360890201e-17,0.005
physical_anomaly,,physical_anomaly,sensor_anomaly,True,False,True,True,0.004128666983883031,0.10361210416166737,7.609091204154493e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.0036963648429220648,0.1032772329410514,7.727920509079797e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.00461234205085985,0.08329765562111811,6.992893892674703e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.00407192588266091,0.0758824735765018,9.837579971998124e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0034436444931283446,0.06503680316142857,4.674106097067407e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004193863679745223,0.08385530943198262,8.666675708199898e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004326699822478445,0.059331977703045345,6.401017973124403e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004821003762887701,0.0754917136450006,7.481466367548145e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.003422882564496454,0.07170482586671843,5.898059818321144e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004613878112625574,0.07950000499831636,8.610940881164415e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004786188340026606,0.07156540265504556,6.546139416680338e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004139071299175023,0.09376795950824417,4.810975344739447e-17,0.005
physical_anomaly,,physical_anomaly,global_model_error,True,False,True,True,0.004886625594520988,0.06137842406740725,1.3969641017081036e-16,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004674615531643749,0.07182508613454613,8.129174079621313e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.005899411587697258,0.09178167833959014,6.700615033601575e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0036606724237618245,0.10302683621846243,6.555326985295257e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.004026378475006204,0.08640439762009042,2.8609792490763984e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004851112764729785,0.11442531017991286,5.551115123125783e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.003850067073777941,0.06555273790553492,9.843695968841318e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004042327910192728,0.09671637629794812,1.004081265089458e-16,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003490235344967701,0.07129525502893361,5.890401654755922e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004584993099913185,0.11326929345292408,8.136574330657297e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0035240512336250003,0.09370062176637273,8.153200337090993e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0041615656222364055,0.08996820163955593,8.777110456934547e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0044578549824611366,0.08783690144229508,1.2494826774185e-16,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0042369329119726585,0.08214505015003462,8.940139411221186e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0030671960788458802,0.07512314029095736,9.569421670900398e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0038149930467607346,0.10917892499594745,8.441528768080324e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.0036815075687465235,0.0778231771606026,7.28583859910259e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.004361500985706155,0.05088360090131937,9.085484824773139e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.005776467430307057,0.07374098880753019,1.2131364800878304e-16,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.005219776823057358,0.09353665346349864,8.993834424997155e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004892457170181635,0.07190316862700259,8.2558987662204e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004114441384536835,0.08189668366745353,7.112366251504909e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004261884266406206,0.08872515557699236,6.279243721422309e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003972644694605636,0.06609228365154994,8.598700731578069e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.00478967825230179,0.08912233903151986,7.025663540656392e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003473727495416344,0.08347387748919148,8.210209988395745e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004623838612738394,0.08184793180874968,8.582937747229195e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004681809322984433,0.07134223690733445,8.886119947416683e-17,0.005
physical_anomaly,,sensor_anomaly,sensor_anomaly,False,False,True,True,0.004282799626213333,0.09613836937088435,4.45996022480856e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.004887918754646151,0.08576581027806848,7.351626287044711e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.003828133345007783,0.08676750807353413,7.515578098205879e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004823222504606025,0.07293867886309952,4.4056645662388655e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004111514506925152,0.12244891144366381,8.589947089146474e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.003206472635359419,0.11245787152841585,8.269669893314891e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003203424826233831,0.06855897753913984,9.416593909685626e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004116776475322917,0.09794454643022286,9.996884940843768e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004031245156624384,0.08598141487579239,7.609091204154493e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004517456207408154,0.08957024740491035,5.637350873712821e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.005017149115855893,0.0970707901282214,8.28001160155458e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003949491912635718,0.10085595615571741,6.656118379712886e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.005247935920942024,0.07867289926855825,7.389201716185197e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003650787758864524,0.09085422676099313,8.9134937105656e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.004235938410139029,0.104990028284611,5.561946577567963e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.005324171086943506,0.10588679290296495,1.1775693440128312e-16,0.005
physical_anomaly,,physical_anomaly,global_model_error,True,False,True,True,0.003931709254905772,0.06873815375539899,7.757919228897728e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003628716963176339,0.10668177384516135,7.515108860430896e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.00441749633484503,0.09735756829349515,5.797714727427823e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004713107408805138,0.06854751373141459,9.413972068005826e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.00473289254236771,0.09547663945949962,1.4488835837920476e-16,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0030126778513068888,0.08016105041848536,1.153297605929378e-16,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003331665966222675,0.08036691975543317,8.106932795590107e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004807907214257968,0.09059669604603991,7.512605763974352e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.004095361173736258,0.08890947295514808,8.441528768080324e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004037864701292792,0.08442045242933569,7.152448122690996e-17,0.005
physical_anomaly,,physical_anomaly,sensor_anomaly,True,False,True,True,0.004050098299351301,0.09139538179052034,9.317580736131609e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004160817341276788,0.09015486158140315,5.650513902230012e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004401282020044361,0.11364206586381687,8.701328688121327e-17,0.005
physical_anomaly,,physical_anomaly,sensor_anomaly,True,False,True,True,0.004663917961852149,0.0891847829593797,2.819926272873568e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.005801981408217274,0.10154597685680641,1.018032932337349e-16,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003661505978861268,0.09988944560305993,7.609091204154493e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004060446906797393,0.07461408609859105,5.018720210764824e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.005235150971659373,0.09554598319251566,9.00720816387144e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004218347666509445,0.0811482003548368,7.513700971279876e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.005146618720605461,0.09696895114697922,9.74537943758967e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.004407048699398422,0.09338467001411951,7.127159482094767e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003388680075143677,0.1261660277641128,8.56187529156079e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003924302767476901,0.09637727396993298,6.75262142179886e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.003885903907803449,0.06791872893258208,5.979136609301385e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003946074470017114,0.07573364687947602,6.582812753581314e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.00361155633224431,0.10646342118311844,9.276692859827676e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004387986162762899,0.08823165387332284,8.554842949272357e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004493520928526269,0.07604390182775447,8.610940881164415e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0038409567994001697,0.09195599458255228,1.0408340855860843e-16,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004308606090488056,0.08130294520104417,1.1329041238219895e-16,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004885726442309606,0.06427120084548238,7.64066433232334e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.0048339629391730326,0.08782045823258348,5.204170427930421e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003676184610989952,0.10661668603787863,6.147875662259241e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0044628012448343374,0.10098251812715409,7.97218214573518e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0038206366994727224,0.08463268998307079,3.1031676915590914e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003947475280802962,0.09401695886977306,8.886119947416683e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0036657995969231996,0.0971763765317249,6.546139416680338e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0042336467439310745,0.08016984381347636,5.61997532142036e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004302898539250599,0.0563667936441115,8.9640901953991e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003191585112272598,0.07933939641218327,1.077764583621373e-16,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0037058019517415847,0.07594892793587646,7.622056940490502e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0036375642954914254,0.06540190234646791,1.0950763977617565e-16,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004888362719987973,0.07047476280641214,8.275921921288956e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004486392346909266,0.09486291569657708,6.700615033601575e-17,0.005
physical_anomaly,,physical_anomaly,sensor_anomaly,True,False,True,True,0.004721492110617677,0.07651376306179074,9.936498493193006e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0056479134119228865,0.09580783214303065,7.862073196278395e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.00464046945587102,0.06058456632400609,1.0844450065777683e-16,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003767545569900614,0.09987824040368193,7.244417918960238e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004567539130515599,0.0779122261078157,7.731205387946415e-17,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.004872243716551392,0.08908341083311896,5.063491126155459e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.0050239272022902836,0.08955138889158305,6.520806856012869e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.00489361061969832,0.10236694486360108,7.076311083754595e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004920932549285269,0.07555744391828831,5.003707553108401e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004713276509102152,0.07917705409139532,1.0749688212373146e-16,0.005
physical_anomaly,,sensor_anomaly,physical_anomaly,False,True,True,True,0.003995768605161666,0.09094508007708936,7.252720979472214e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.00411719847979592,0.103638550489262,5.661155180775285e-17,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.003960727903150112,0.09925090105478167,1.0689331713528632e-16,0.005
physical_anomaly,,physical_anomaly,physical_anomaly,True,True,True,True,0.004505332770864226,0.09747908616494338,6.359601310784502e-17,0.005
