scenario,sigma,culprit,ff_class,gf_class,ff_correct,gf_correct,ff_culprit_correct,gf_culprit_correct,ff_rmse,gf_rmse
global_model_error,0.015,,clean,global_model_error,False,True,True,True,0.011161146330632352,0.05647904418231181
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.010647470134483639,0.1441393766226867
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013888666092288449,0.2108748857477708
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014725671884943836,0.10763065640611968
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01083908419358274,0.09824725750243042
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014639401009681164,0.10580984389994681
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014650541678407696,0.17070032695221193
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011825635941027398,0.2544085425806241
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.016131880979174767,0.23045205887057518
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01438225773762318,0.1329576571350355
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013697099942248095,0.22035353229650065
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014968035702767769,0.1279207188354579
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01543889575999754,0.24824376405733278
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014435203909538738,0.15438447679512762
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011523577518806337,0.1720594174321103
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012633479410992413,0.22830685543219004
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.010520032046618076,0.18888901153617402
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014061588388941582,0.36540097651335707
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014415658967053506,0.13341338033786262
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013132995273494638,0.1451258184799172
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.010390014433008169,0.13552443500977723
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01315321756715253,0.18454940489319044
global_model_error,0.015,,global_model_error,sensor_anomaly,True,False,True,True,0.011069846340356094,0.28185096866644127
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.016020647702437794,0.17262000920488538
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01261124344930767,0.26619303786323417
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01551267869068392,0.08381656926487369
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012752111615558212,0.22079164310828633
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011848063104981998,0.1527838748210157
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.009105599091299446,0.1431289280213857
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01097076227375242,0.18494485571491526
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011724880835897313,0.11202157112133194
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011964757937413424,0.3182131178556125
global_model_error,0.015,,global_model_error,sensor_anomaly,True,False,True,True,0.013673349850578604,0.32551774595330735
global_model_error,0.015,,global_model_error,sensor_anomaly,True,False,True,True,0.015489106310172899,0.171299125991533
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.010465437251605893,0.14339315585718906
global_model_error,0.015,,global_model_error,sensor_anomaly,True,False,True,True,0.014722712069976275,0.1728407581456299
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013170402291447189,0.12514808416412296
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011351352629574245,0.12347010137117544
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013744365731488082,0.13923065147316765
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.015507068647531298,0.20074810091264253
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01609484590813243,0.15944495344904253
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013085927480297608,0.21994450840274055
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011830370465308231,0.32503914708942927
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012826331384785401,0.29807668691280254
global_model_error,0.015,,clean,global_model_error,False,True,True,True,0.015256270462287428,0.05680318155342993
global_model_error,0.015,,clean,clean,False,False,True,True,0.015895132866457547,0.041810811667045644
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011718308532750186,0.13700075095014924
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014219460599014397,0.2671693752162797
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.015131503703016394,0.09507799417017099
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013957235864011179,0.18994179247681478
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.015325268466479518,0.17199251944531457
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012582556100777891,0.2100590201263169
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011781066986735976,0.28246951359637085
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.015062553420885678,0.15081454628583715
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.016705267562728075,0.24182743624685074
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012166990769811281,0.18502647585856677
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013310587470953641,0.12559193161436447
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013349584475258702,0.16645399187920246
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.010731722718789184,0.29003149195330635
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014072831252813866,0.10368038477426475
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.015871479320366963,0.13755345704484906
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014949887185994886,0.15047342658391238
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014072319739729108,0.20561466619799534
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014766586763969544,0.1302094426913287
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012903689192971636,0.06737813380469386
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011031094921646178,0.18844623091775237
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011307296504866664,0.12067428854999206
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013296322836352265,0.13433865054117308
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.010780478893717636,0.17638592065195988
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012965022590763722,0.25386237606152284
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.016187141235290636,0.19264473983534358
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01206011737741319,0.1834281603708227
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.015255356964137174,0.14114212222194242
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013014550569606672,0.15851414278163428
global_model_error,0.015,,global_model_error,sensor_anomaly,True,False,True,True,0.010673982907001478,0.11175248976060626
global_model_error,0.015,,global_model_error,sensor_anomaly,True,False,True,True,0.014237900649049357,0.1505498872119732
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014606470441295448,0.13209252699762714
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.015092439507688748,0.15310903542840304
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013859269073961292,0.11304085211710016
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.015393890026311759,0.26521543082600796
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011490659375028167,0.12647478529524644
global_model_error,0.015,,global_model_error,sensor_anomaly,True,False,True,True,0.01195292729086884,0.279447003781556
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01293948567144986,0.27253693015039193
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013917633505437517,0.284743731322788
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012354344398805712,0.08794852311013256
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01266127373908623,0.12099272713923465
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01384268732120849,0.08620693828169013
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.010055406032243105,0.2623621518199233
global_model_error,0.015,,global_model_error,sensor_anomaly,True,False,True,True,0.011649485037231852,0.16709603341798937
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01364366302348474,0.24413171494384928
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01299027451872929,0.2771295140125005
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012663225360931245,0.18094017893762138
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011376352496478708,0.16554567460460867
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.015779960708892014,0.23872723987675828
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.010347623017744877,0.1319123478042665
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011586811804609135,0.10223825483034517
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01254421404049826,0.1634109160661955
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01409905117292668,0.22771367475368434
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012061017404394352,0.06855922289532285
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014443432174942632,0.30623049910493444
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.010514340953581787,0.18340826123583595
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01068654531070858,0.15268266502858002
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011034580601739181,0.2094901666885966
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011800836806272034,0.07584085508558286
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.009461498523744187,0.08993611375942936
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013237629165670525,0.14340397119679352
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013096177779524664,0.12460535486765807
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01254369857979125,0.2471502087144959
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013145630388998018,0.2764217334965431
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012895091245843095,0.1886887817359297
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013340394544051802,0.2414937541153804
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01416104797051999,0.10328629386310889
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012435722299365503,0.16851044034598853
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013306366962816686,0.13861542898872625
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012504785530551664,0.11868221666014535
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01335844474645435,0.06550197031657955
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.010215897955387564,0.11047892827979143
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014657882874773832,0.0780349077558022
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01214236213125428,0.08802027022932644
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011646083480801166,0.14302525892088558
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012781732216594814,0.29002179951593904
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013806097708436596,0.2364564619698454
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.010030225438378806,0.15134196698846378
global_model_error,0.015,,clean,global_model_error,False,True,True,True,0.013861198983304778,0.0582670619891734
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011745091450739606,0.21227879294379146
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01129684209351436,0.2012062792140114
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.00941330987939375,0.16879201312840614
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01215862287154675,0.1306587711002227
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013288886307477743,0.1568977547970527
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01428639836694339,0.1036020877163148
global_model_error,0.015,,global_model_error,sensor_anomaly,True,False,True,True,0.011171069090261266,0.2562079676077029
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013655297078302917,0.1088099116620544
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012683863402726654,0.3336543521848579
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012055963801428603,0.15626850887382684
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014252179973397993,0.10025937188519708
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013941266811334509,0.1828933259489455
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014063871276639666,0.2775131595616348
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011477065160351326,0.3216338241706102
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012451431062867429,0.19339805765191107
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013969947156774803,0.24245095696846572
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.015866351439032905,0.26824035963161397
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013040589263027844,0.1708487317709377
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.0112282108170328,0.09223265309159794
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01266409727514321,0.258049556547599
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013211733404533266,0.22270101694174207
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012468192924986082,0.13006928411543187
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011085725978411154,0.17103495460786708
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013182775312304083,0.12206428082138268
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.009365723737223369,0.12516410767200553
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012287211450654737,0.25141227882518397
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013531300814793106,0.24204845290680366
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013495834669048024,0.11767634081317399
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012251603938057434,0.1940094835390412
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012205027699077511,0.09813480656079294
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01521934176150794,0.09734279363440525
global_model_error,0.015,,global_model_error,sensor_anomaly,True,False,True,True,0.012374413620574117,0.14811640310586943
global_model_error,0.015,,global_model_error,sensor_anomaly,True,False,True,True,0.012261270067599712,0.10919211737144935
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014636148901875614,0.17951899679073996
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01397609006327096,0.10339575699578073
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011802269609197953,0.1267131204101475
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011873711387915454,0.087826261138669
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013868970355165286,0.1998217146593194
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014218026408354283,0.19782352362277117
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012378032911664465,0.3292210401286382
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.015100877161217047,0.3438996150495058
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011335803435364163,0.2399875883764584
global_model_error,0.015,,global_model_error,sensor_anomaly,True,False,True,True,0.00979352155129263,0.1839314412830652
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011609121312305635,0.19203340139950184
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.011518558709467898,0.15098223764573687
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.016834450014978634,0.10953436573587039
global_model_error,0.015,,global_model_error,sensor_anomaly,True,False,True,True,0.014400992537794147,0.18847213433399151
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01653482485808279,0.23113871091070023
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013055670824493167,0.1565154453312675
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012655907455250744,0.17655125813134928
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.010168742446000096,0.22802447975909312
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.013827853654390891,0.16105697732150318
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014920714481724719,0.16429325991302005
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012952509758073017,0.20271379752332655
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.012257423601285778,0.25742721356841164
global_model_error,0.015,,clean,global_model_error,False,True,True,True,0.011917655397439818,0.04102346636822852
global_model_error,0.015,,global_model_error,sensor_anomaly,True,False,True,True,0.01297148653488535,0.3262124590230871
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.01212479075594252,0.21126242883638932
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.016281550092302186,0.09714971616354072
global_model_error,0.015,,global_model_error,sensor_anomaly,True,False,True,True,0.011225450771215735,0.19315144177252183
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.014035533793936896,0.11989262126049918
global_model_error,0.015,,global_model_error,global_model_error,True,True,True,True,0.010045190803223069,0.34024980910309066
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.013824449887612113,0.06205881599897931
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.012833358999900164,0.0885918515199808
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.013476165469531145,0.060196142086624264
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.014001521288250714,0.09338249854505903
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.01140021402682229,0.09640135155327596
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.012377318298284746,0.09145625550726003
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.01243391974225212,0.09738600915899022
physical_anomaly,0.015,,physical_anomaly,global_model_error,True,False,True,True,0.013305041503110479,0.0521913324455198
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.012990191101669216,0.07983474527845258
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.016198209332411284,0.0875675492107655
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.01378787203999253,0.09128973339853072
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.012574327965712227,0.0954295076062284
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.014826786922476238,0.0952210776982796
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.01232247245241172,0.0960455024892309
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.015381650936958946,0.07614132796201281
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.010989454179291567,0.10168399506835372
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.015685115226303014,0.07025972918052839
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.011438133354094875,0.0937614805562909
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.011248141559646986,0.06773589629696453
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.00944054902424461,0.10371110861114576
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.011264240597384729,0.10572838147365637
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.013839980334441638,0.10371717453456292
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.015219143535098997,0.07821229824071972
physical_anomaly,0.015,,physical_anomaly,global_model_error,True,False,True,True,0.011661853486339092,0.07190332825101328
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.01093871567135062,0.0903089223930791
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.010301353314748685,0.08740229689059345
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.011089397826988142,0.07576242951415328
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.014297277909854458,0.09335495010021064
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.012210920589217064,0.09918013064458052
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.013163133984279651,0.06802283938319521
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.012324044880348044,0.060545819595003325
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.012772480113457897,0.10590432159130754
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.011892570750444536,0.11773341428485125
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.013379058429458482,0.06988019464107341
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.010449224570593888,0.0730445870499162
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.01417483993741633,0.08731853156379904
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.013712778634178685,0.058246073843653164
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.012817556351254636,0.09681987413347036
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.01075839592813776,0.07745734935607665
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.014692497064868776,0.08512823126169307
physical_anomaly,0.015,,physical_anomaly,sensor_anomaly,True,False,True,True,0.014179063283593288,0.08871224123907472
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.012302240305897652,0.1035525567255023
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.010837625159594924,0.09294631596904505
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.014260777339422959,0.07922311374116943
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.01454460468296729,0.07308629479554679
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.012451601515566475,0.09390964952913167
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.013066240615903333,0.08223209128690029
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.01099098950287327,0.07374766728768659
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.014701651416029148,0.09830139286535161
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.014380750925438229,0.09395677682779834
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.009353099432191732,0.09331413030154342
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.014622377539794566,0.07966967527394075
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.014313255839401533,0.09595342303132308
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.015053571954694086,0.11266321674880657
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.011231437212292167,0.09526410411975081
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.013039830731944506,0.09676837593624332
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.011943292566903187,0.08265634027125596
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.013678834340594031,0.09354016219585784
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.012820805412854153,0.06015728005339901
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.010358956556897829,0.07705346940666481
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.012492966783906679,0.07878063996288528
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.01162315359077132,0.10697773918429637
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.011411221489287034,0.08511442353721684
physical_anomaly,0.015,,physical_anomaly,sensor_anomaly,True,False,True,True,0.01266070289599894,0.1007039744421179
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.015080512941806117,0.07875615522306983
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.01103697573797261,0.08127173847199715
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.013461781738835468,0.07010234980786323
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.01217488543088033,0.09914101282780564
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.01147740155259594,0.09427351409892488
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.010214082379182992,0.07288368409991014
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.014418096159596527,0.09248967687499904
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.010869727847946757,0.09298532021515002
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.014260311960472215,0.08361551899072199
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.011768704646875057,0.07844749067044612
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.013802284000890844,0.08994282380439804
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.013797601681121265,0.10776511891547168
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.011449792097569652,0.07748594492145432
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.011422674251815652,0.09393347248306497
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.012603049278563176,0.10004759120531943
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.013352326918638044,0.08777548487144717
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.011601024499657967,0.07693315361710461
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.011345106143084052,0.09569181215346666
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.011855057898160253,0.07795921191712152
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.012977875377316964,0.07136538914408014
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.016530124085859185,0.09187140333547122
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.012999139102131265,0.107053521549813
physical_anomaly,0.015,,physical_anomaly,physical_anomaly,True,True,True,True,0.009607505397693759,0.10953030875443948
