t,x,y,vx,vy,E_global,Lz_global,x_rot,y_rot,vx_rot,vy_rot,E_rot_naive,E_rot_covariant
3.020762166913262,-1.038903040051005,-0.25292665634749495,0.8555992052357213,-1.1561195872400056,3.4007012500000005,2.4097500000000003,-0.3732834438804071,1.001973497974436,-0.5655917381796933,-0.8060065334430435,2.4664475893125,3.40070125
3.044928264248568,-1.0177173114201916,-0.28073615524938333,0.8975995717023599,-1.1452211082666492,3.4007012500000005,2.40975,-0.3870191209214311,0.9822308867418861,-0.5711843419913031,-0.827765574159594,2.4607976173060413,3.4007012500000005
3.069094361583874,-0.9955272186735067,-0.30826860145972707,0.9387141157602377,-1.1331924343236537,3.400701250000001,2.4097500000000003,-0.40089011425866966,0.9619724996357302,-0.5767865606659408,-0.8486893714695996,2.455201286253254,3.40070125
3.0932604589191803,-0.9723546607534482,-0.33549682377814966,0.978902262318189,-1.1200454362599612,3.40070125,2.40975,-0.4148963622827032,0.9412187384549673,-0.5823739971799442,-0.8687601620586258,2.449680682316084,3.40070125
3.1174265562544865,-0.9482225061770275,-0.3623939512365252,1.0181243505275341,-1.1057930885754046,3.40070125,2.40975,-0.4290372090447774,0.9199904186286573,-0.5879218692170027,-0.8879614809044927,2.444257592796148,3.40070125
3.1415926535897927,-0.9231545704672999,-0.388933439617383,1.0563416729225523,-1.090449456616441,3.400701250000001,2.40975,-0.44331139556705074,0.8983087375661374,-0.5934050607222964,-0.9062781836608843,2.4389534201502068,3.400701250000001
3.165758750925099,-0.8971755926503237,-0.4150890976498408,1.0935165136200704,-1.0740296826953561,3.40070125,2.40975,-0.4577170524082943,0.8761952424944347,-0.5987981742341921,-0.9236964667083609,2.4337890975244463,3.4007012500000005
3.1899248482604046,-0.8703112108407242,-0.4408351128572318,1.129612185540493,-1.0565499711466262,3.40070125,2.40975,-0.47225169350264945,0.8536717978396472,-0.6040755838943022,-0.9402038848387793,2.4287850061409184,3.40070125
3.2140909455957107,-0.8425879369399695,-0.4661460770309023,1.1645930666135214,-1.0380275723351975,3.400701250000001,2.4097500000000007,-0.48691221128661083,0.8307605522098631,-0.6092114890353859,-0.9557893665434413,2.4239608948621605,3.40070125
3.238257042931017,-0.8140331304723301,-0.49099701130504037,1.198424634932826,-1.0184807656324617,3.40070125,2.40975,-0.5016948731269791,0.8074839050378452,-0.6141799682454376,-0.9704432268796988,2.4193358022514637,3.40070125
3.262423140266323,-0.7846749715843254,-0.5153633908078079,1.2310735028250115,-0.9979288413767202,3.400701250000001,2.4097500000000003,-0.516595319060061,0.7838644729422408,-0.6189550338053715,-0.9841571778951883,2.4149279814363576,3.4007012500000005
3.2865892376016292,-0.7545424332343235,-0.5392211688644251,1.2625074497992146,-0.976392081835948,3.400701249999999,2.40975,-0.5316085608498815,0.7599250558665691,-0.6235106863969564,-0.9969243365933166,2.410754828071859,3.40070125
3.3107553349369354,-0.7236652525997322,-0.5625468007283331,1.292695454344837,-0.953891741191649,3.4007012500000005,2.40975,-0.5467289823706959,0.7356886030555458,-0.6278209699771036,-1.0087392304281417,2.4068328116877646,3.4007012500000005
3.334921432272241,-0.6920739017299895,-0.5853172668170206,1.3216077245460343,-0.9304500245635395,3.40070125,2.40975,-0.5619503413165626,0.711178178928542,-0.631860026714233,-1.0195978003213182,2.403177410690943,3.40070125
3.3590875296075473,-0.6597995574743343,-0.6075100954295696,1.349215727482739,-0.9060900660957786,3.40070125,2.40975,-0.5772657722382071,0.6864169289101184,-0.6356021518822854,-1.0294974011983005,2.3998030512791346,3.40070125
3.3832536269428535,-0.6268740707140179,-0.6291033849235123,1.375492217389207,-0.8808359061263605,3.40070125,2.40975,-0.5926677909049007,0.6614280452775563,-0.639021848607965,-1.0384368000455506,2.3967230505073402,3.400701249999999
3.4074197242781596,-0.5933299349293293,-0.6500758253291083,1.4004112625423006,-0.8547124674622029,3.40070125,2.40975,-0.6081482999865421,0.6362347330852366,-0.6420938823670175,-1.0464161714950266,2.393949563731489,3.40070125
3.431585821613466,-0.5592002541324577,-0.6704067193797093,1.4239482708529652,-0.8277455307833472,3.40070125,2.40975,-0.6236985960486193,0.6108601762255015,-0.644793335125756,-1.0534370909467525,2.3914935366367978,3.40070125
3.455751918948772,-0.5245187101978223,-0.6900760029374667,1.4460800141356558,-0.7999617092005376,3.400701250000001,2.40975,-0.6393093778502443,0.5853275036853054,-0.6470956590246655,-1.0595025252447803,2.389364662040158,3.4007012500000005
3.4799180162840777,-0.4893195296221329,-0.7090642647942105,1.4667846510317504,-0.7713884219912946,3.400701250000001,2.4097500000000007,-0.6549707559329372,0.5596597560575678,-0.6489767295016946,-1.0646168209263192,2.3875713416370115,3.4007012500000005
3.504084113619384,-0.4536374497469692,-0.7273527658279683,1.4860417485643334,-0.742053867540399,3.400701249999999,2.40975,-0.6706722634854039,0.5338798523655808,-0.6504128977538546,-1.068785690068243,2.3861206528436996,3.40070125
