sigma,corrupt,wx_true,wy_true,wx_hat_all,wy_hat_all,wx_hat_repaired,wy_hat_repaired,state_err_nominal,law_err_nominal,Eerr_nominal,Aerr_nominal,state_err_joint,law_err_joint,Eerr_joint,Aerr_joint,state_err_repaired,law_err_repaired,Eerr_repaired,Aerr_repaired,suspect,suspect_correct,max_residual_id,residual_contrast,mean_rms_nominal,mean_rms_joint
0.02,False,1.0361550175699192,2.0312525471383225,1.0295735055033122,2.0153232281763716,1.0295735055033122,2.0153232281763716,0.28257918615345695,0.38296303998550574,0.009079886058155403,0.1384243494206888,0.015283931159049004,0.017235414229848495,0.0029551825701548237,0.00998744671324321,0.015283931159049004,0.017235414229848495,0.0029551825701548237,0.00998744671324321,,True,O5,1.0974319796854457,0.1232295540114971,0.02056021520696839
0.02,False,1.1720782495675692,1.5386091310038708,1.0278882992363825,1.666141804379048,1.0278882992363825,1.666141804379048,0.0968545874454252,0.20498499864612396,0.03750733385730036,0.013685475020925842,1.232913662084545,0.19249759623104315,0.010632138783918393,0.04957872392530453,1.232913662084545,0.19249759623104315,0.010632138783918393,0.04957872392530453,,True,O4,7.593989763721293,0.030693393777071257,0.1958918658349571
0.02,False,0.9260053472350012,1.9583210324257765,0.9370303065844968,1.9737869027995822,0.9370303065844968,1.9737869027995822,0.14137863382235175,0.3170758074560554,0.002161533317504225,0.05848380474134801,0.01273380158282939,0.018993232349376298,0.0003092550978495692,0.010691071059049508,0.01273380158282939,0.018993232349376298,0.0003092550978495692,0.010691071059049508,,True,O1,1.5632775776866417,0.04277816299036555,0.017493985676753133
0.02,False,1.2170377650488982,1.690828995284951,1.2172360619877036,1.695654457041516,1.2172360619877036,1.695654457041516,0.18513385230352955,0.22084473802515484,0.06496114051000311,0.0449449621116069,0.015437697305799114,0.004829534433049588,0.004443188305098338,0.0064033155231645374,0.015437697305799114,0.004829534433049588,0.004443188305098338,0.0064033155231645374,,True,O6,1.582597191874158,0.0582348927510269,0.019569592695793055
0.02,False,1.3352190546543703,1.6453674878418467,1.3343802665441673,1.6480150815404109,1.3343802665441673,1.6480150815404109,0.24982615507158948,0.33525106229848867,0.05198528359223885,0.04875894965388231,0.012335481943222147,0.002777286064937231,0.0031598481859804115,0.00667748521639039,0.012335481943222147,0.002777286064937231,0.0031598481859804115,0.00667748521639039,,True,O3,1.1996885117109344,0.05347622792210149,0.017647897034515077
0.02,False,1.2001283044283224,1.850253794164487,1.1909408502057852,1.8549814965320197,1.1909408502057852,1.8549814965320197,0.19093955890882713,0.28311291088650137,0.04938028759444568,0.10054148750830026,0.009208037104946902,0.010332496540874868,0.005698273589097083,0.008994477939683611,0.009208037104946902,0.010332496540874868,0.005698273589097083,0.008994477939683611,,True,O3,1.2058385648270116,0.08003552806335557,0.017757609512299488
0.02,False,1.0759477051670217,1.7192678408181545,1.0769550445813763,1.721456140902496,1.0769550445813763,1.721456140902496,0.10102776975541315,0.10279147674659633,0.019080739539054085,0.03434089541855286,0.007699193317997377,0.0024090226140161264,0.0034252287850692537,0.005315676566437668,0.007699193317997377,0.0024090226140161264,0.0034252287850692537,0.005315676566437668,,True,O4,1.250955688235376,0.03938490949541908,0.01787125123039818
0.02,False,1.0390011647582682,1.8863116260598376,1.0551513377205046,1.8290880345402816,1.0551513377205046,1.8290880345402816,0.06416371281773843,0.2395084037430548,0.017000714807124995,0.025000690686927184,0.014671121832149386,0.05945895654236758,0.009333271587705413,0.009629456897022718,0.014671121832149386,0.05945895654236758,0.009333271587705413,0.009629456897022718,,True,O2,1.1043639950817108,0.024679819352953436,0.018279038964359215
0.02,False,1.0504524506800486,1.8613950299531599,1.049234444743902,1.8593178384430777,1.049234444743902,1.8593178384430777,0.25115619637556896,0.217332253631439,0.09055029087552427,0.032143057663691584,0.003558475953060975,0.002407958269996734,0.0026297855392231648,0.0030284544311517123,0.003558475953060975,0.002407958269996734,0.0026297855392231648,0.0030284544311517123,,True,O4,1.127696015131966,0.08670252675439784,0.019558888361908496
0.02,False,1.0631613027303237,1.6350785736246365,1.0625989979542565,1.607039695093151,1.0625989979542565,1.607039695093151,0.12230180694353257,0.06489991623775018,0.0777041528801121,0.045476528694587924,0.018068839104333986,0.028044516326094667,0.0006503140457404822,0.003811261234788294,0.018068839104333986,0.028044516326094667,0.0006503140457404822,0.003811261234788294,,True,O6,1.5402946770917822,0.05952582973877995,0.019383801288789398
0.02,True,1.221855610094395,1.6949735657286373,1.240450963994321,1.68457229535373,1.2323728814354946,1.6882239345355652,0.09610561415461036,0.22636813676996206,0.10853008837005478,0.06129726878111702,0.017750959600773795,0.02130665652033238,0.0007489115927889601,0.019067665301235544,0.01366008430242334,0.01249682030377366,0.0018355826481833372,0.01857819483577146,O5,True,O5,12.964894057884376,0.08157379815177,0.0547190876628029
0.02,True,0.9927992709898691,1.9656395280945267,1.0080284368963428,1.9800462381685693,1.0214610660424643,1.9732767179763986,0.11221631028053394,0.3157216530331946,0.0315688841909925,0.09446884779834068,0.011930589313966445,0.020963797112270043,0.009686061651983786,0.00591043587446061,0.010022181495758137,0.0296618469574762,0.010553455795383854,0.009740039923426931,O5,True,O5,13.273911695502129,0.07584109091823621,0.05898821254028045
0.02,True,1.3028668146442832,1.6847426985198775,1.302497119371392,1.6933189458822437,1.3059929462556994,1.6962969661543104,0.47188594595129735,0.3048530178843859,0.17724763260663137,0.1435092517535306,0.004026042306878925,0.00858421186919876,0.006140314720548722,0.004951005084629617,0.01593836146382067,0.011969703397327737,0.00878229700272314,0.004574579314958973,O5,True,O5,11.340747752152376,0.1582216459871456,0.058640457405810614
0.02,True,1.000851910142405,1.7819831053825355,1.158390555386982,1.792548176190137,0.9932683161839728,1.7905117227421428,0.15514160189313525,0.13198585476219873,0.044470923829341695,0.02392165415409285,1.2588399043283465,0.15789251238316002,0.0002954095277131099,0.07238014069800337,0.01711549932112962,0.011412633849947307,0.002535239770332504,0.0038870062449960865,O5,True,O3,3.0666867620832576,0.10109917083367544,0.29172914005681466
0.02,True,1.2612735909300081,1.8026493968980455,1.2521274737406578,1.8069476005694916,1.2660033271477906,1.8076016939313886,0.3994982180423704,0.30259829426286966,0.10578018261742429,0.019503424743206817,0.013203453406091165,0.010105741657224466,0.002138251143705134,0.003675149111245039,0.007121005130361538,0.006848039909073425,0.0010202375973962993,0.005099908231433785,O5,True,O5,13.89365787389068,0.16716536425886896,0.0585110930813672
0.02,True,1.2947599020481948,1.7607296717701924,1.300609339673988,1.7571166624748025,1.3150403208195758,1.7560415503036755,0.22799806732921735,0.3148721328822161,0.09534680729880755,0.0411717459184667,0.008343912247845095,0.00687530048118759,0.0009151898457569897,0.0032882716977826218,0.011233316976791675,0.020815231644817175,0.002224188615893036,0.0029024407069106824,O3,False,O5,13.162660614718428,0.1849851984365496,0.05786376211668289
0.02,True,1.2822547541084055,2.021820706847893,1.4338701358292925,2.0327337177774556,1.4182268463029795,2.0324039292980305,0.22930103661695944,0.4668172921579313,0.1516337560249334,0.042319359246360634,0.017684446431269055,0.15200762409142185,0.0021127904831032226,0.004324559899710744,0.012576774639307056,0.13638333642054226,0.0008900125771839531,0.006006397807628621,O5,True,O5,13.305780368224399,0.13606343675086816,0.061229645905585266
0.02,True,0.9448648350780601,1.873807106105202,0.9472715434691495,1.8763539177908326,0.9464246065888815,1.8871321862337587,0.10086671125277404,0.23049838861509353,0.012875586608851249,0.04700310197151166,0.013311555494967696,0.003504068355755249,0.00743906617276572,0.006806671885825121,0.019341983156975627,0.013416059317043401,0.009242109796644303,0.00623383837694388,O4,False,O5,12.223209832468688,0.13582406282679335,0.0584021406636032
0.02,True,1.007583443247852,2.044681812325359,1.1489802373924134,2.045705382658938,1.005371112306954,2.044095091849326,0.5946482847448877,0.3947546600002633,0.11388070224291517,0.026138091107030956,1.7205286564435833,0.1414004989050153,0.001490314850820135,0.06275424553447209,0.011352955673037493,0.002288809539706582,0.0040683826176115085,0.007775798495819724,O5,True,O4,6.699434396677224,0.16206870563331544,0.3160833408394467
0.02,True,1.0304404360175923,1.7043981030719788,0.8655868863166514,1.741511550441528,1.014343593691219,1.7041792406296359,0.08076482642510238,0.0623359748682153,0.026818077497183766,0.01259612019938729,1.4143602376723465,0.16897958700580637,0.02100476744560154,0.12948811359052737,0.021811245553307657,0.016098330150943863,0.00335985072010356,0.016131838862121346,O5,True,O4,8.002175020770187,0.06148369828603348,0.2471271093008162
0.02,True,0.9907069524931542,1.9608177678228405,1.0355049663061011,1.9783406973533337,0.9860358392221875,1.965541105125344,0.14076159239987182,0.3109566618137288,0.0019268818774274893,0.12575294218836222,2.0949113645117734,0.04810317142263715,0.0007540279190817366,0.02716973089976019,0.01781716550604227,0.00664298234706539,0.002666506400465581,0.0027221765716131784,O5,True,O4,9.715057872744065,0.10283528811152343,0.24429272982331288
0.02,True,1.1086644420878908,1.619793771666767,1.1132949290894354,1.6218078683302501,1.1078530840305063,1.6243382823147319,0.11935814363621772,0.11278464968421893,0.01830415866707841,0.022570892883149417,0.005413799681733555,0.00504955396459204,0.0010341238421807748,0.004123781155539668,0.010102050129022733,0.004616370752739558,0.001157751027143001,0.007156152808842511,O5,True,O5,14.479030395839946,0.08124373358286006,0.05833047791637891
0.02,True,0.9974958438431952,1.9061286474260715,1.0148896997644818,1.8976469795417765,0.988375693148777,1.8962971193007723,0.3539343720212678,0.2561408886342954,0.12336910719571095,0.02027087469709883,0.012973464445902272,0.019351612695327428,0.01050354795911251,0.014305339984404027,0.005570810058315667,0.013410298056622215,0.00968292043190775,0.003919209257833864,O5,True,O5,12.847577970009008,0.11279419811184054,0.058266401543385075
0.02,True,1.1496673527680286,2.0037855359314274,1.174195857830692,2.0027216664039953,1.1704600705548807,2.0039603266655983,0.4043396949248585,0.3841412785927553,0.14782846005580377,0.04056947068312119,0.022460528700511295,0.02455156571342244,0.002589840254708482,0.0017647463534135358,0.021635692621522044,0.020793452449375204,0.0032605606281431473,0.0018047091913545568,O4,False,O5,13.464976779887687,0.39317095167749133,0.05564080838119002
0.05,False,0.9668259851251876,1.6047376148759804,0.9649577468365892,1.5966777281138964,0.9649577468365892,1.5966777281138964,0.07326839458283865,0.05611772242375251,0.07211355072165283,0.028078772536823823,0.025362154563624107,0.00827357775817707,0.033084374772752945,0.027167182438515788,0.025362154563624107,0.00827357775817707,0.033084374772752945,0.027167182438515788,,True,O5,1.1100517126922738,0.04934871896417995,0.04271466839903407
0.05,False,1.0766797172570766,1.6827989617875365,1.0810022883462094,1.6364631778707415,1.0810022883462094,1.6364631778707415,0.06290685199568331,0.08339994564126221,0.029203963073192528,0.03385160764396674,0.027843760367227115,0.04653696908915029,0.006567831534586812,0.014407008550485852,0.027843760367227115,0.04653696908915029,0.006567831534586812,0.014407008550485852,,True,O5,1.2645204426799297,0.05502951212994095,0.04611922039413451
0.05,False,1.2987178621239615,1.752513396389265,1.2873921644071995,1.76273444384706,1.2873921644071995,1.76273444384706,0.40456425837201854,0.3158185516893722,0.15436440340791568,0.12438033917936489,0.024007480006325653,0.015255859199204934,0.01066845131883388,0.013485476865457507,0.024007480006325653,0.015255859199204934,0.01066845131883388,0.013485476865457507,,True,O5,1.296269384450542,0.20657234544281008,0.05568879097564472
0.05,False,1.029835163739595,1.78223408209688,1.019484954497653,1.7668312055510762,1.019484954497653,1.7668312055510762,0.06967460433712663,0.13555806675876167,0.016653793140728224,0.03184062133187113,0.011332216306453211,0.018557355340598984,0.01330284241714209,0.004151110861098879,0.011332216306453211,0.018557355340598984,0.01330284241714209,0.004151110861098879,,True,O4,1.1563288722173273,0.06222818876021722,0.05186036804845267
0.05,False,1.0332525780061548,1.7599108583884515,1.0183935291105095,1.7683970455707365,1.0183935291105095,1.7683970455707365,0.08363216818461222,0.1148308788425033,0.020911595393490218,0.038532224098544565,0.01634988864458725,0.01711159568760187,0.011365077183198683,0.015920964380287714,0.01634988864458725,0.01711159568760187,0.011365077183198683,0.015920964380287714,,True,O3,1.452940892740209,0.07422029128370748,0.04343857987859918
0.05,False,1.2320311738252512,1.8853704301796115,1.3490040242824197,1.88444805365867,1.3490040242824197,1.88444805365867,0.33657575734579637,0.33051127821854936,0.1226489676946151,0.010265498883035594,0.03125699285437028,0.11697648704984048,0.006712882063622556,0.007892424723560729,0.03125699285437028,0.11697648704984048,0.006712882063622556,0.007892424723560729,,True,O5,1.492693689273343,0.10909555670321978,0.0461889142917891
0.05,False,1.228300881532911,1.8975990785570156,1.2097024594864252,2.2242998564731975,1.2097024594864252,2.2242998564731975,0.26889001397905854,0.33678865214105347,0.24392184409169643,0.19433752444823024,0.08149906979311161,0.32722973519174203,0.03006590491006075,0.04709851695996254,0.08149906979311161,0.32722973519174203,0.03006590491006075,0.04709851695996254,,True,O2,1.2776116322613242,0.09761192867090857,0.05329004478629618
0.05,False,1.203240690521641,1.9272793579319476,1.1703091837733008,1.916115463724431,1.1703091837733008,1.916115463724431,0.23922642062767902,0.34378862782073905,0.09316223216759584,0.08002176147682236,0.040958675977607925,0.03477235497622499,0.025876045470782753,0.0052286690238754355,0.040958675977607925,0.03477235497622499,0.025876045470782753,0.0052286690238754355,,True,O4,1.3533298447637867,0.07463598407197786,0.044762552740394174
0.05,False,1.0379308424031384,1.6989973469745507,1.0046136331413233,1.6874088466310315,1.0046136331413233,1.6874088466310315,0.05230330200446852,0.06196360880352471,0.009617061880094481,0.040187076329857026,0.03670435015458256,0.035275058798070316,0.019061314788736714,0.035580609841917424,0.03670435015458256,0.035275058798070316,0.019061314788736714,0.035580609841917424,,True,O3,1.2606987527633056,0.051044958545914544,0.05080877963858666
0.05,False,1.292790699763391,1.5473422060124395,1.326304457775602,1.5788192560554828,1.326304457775602,1.5788192560554828,0.2127335656207095,0.3102660415423004,0.04010041397408653,0.0664759253327331,0.02945255558733472,0.04597800186516693,0.006800785099996518,0.014385522324416157,0.02945255558733472,0.04597800186516693,0.006800785099996518,0.014385522324416157,,True,O3,1.255563996424841,0.10498315654429373,0.05364662229957876
0.05,False,1.2680103129151692,1.9597721800723273,1.2678595594640738,1.967924182281059,1.2678595594640738,1.967924182281059,0.46025758141339235,0.40961973997312356,0.17203010970946375,0.03623009370776153,0.026345187024853053,0.00815339601725451,0.0014296098854727803,0.012275514369341642,0.026345187024853053,0.00815339601725451,0.0014296098854727803,0.012275514369341642,,True,O1,1.2249646916821195,0.16894478121968093,0.041880073403011586
0.05,False,0.9548576239419984,1.8757412872017412,0.9460730400552193,1.8735538861756944,0.9460730400552193,1.8735538861756944,1.813211053229242,0.23021069233131,0.08552572002038661,0.034052051013899444,0.017630997760848387,0.009052824825026083,0.0023349254944014545,0.011938341433073896,0.017630997760848387,0.009052824825026083,0.0023349254944014545,0.011938341433073896,,True,O4,1.1176172268162834,0.3696992453540779,0.043202550867565
0.05,False,1.2112814089502253,1.4620851561741017,1.2240916586931982,1.3435427867274976,1.2240916586931982,1.3435427867274976,0.16699109970582435,0.2827575326991379,0.14564376872107396,0.03578490800947937,0.040603981948444674,0.11923252849995475,0.0018899283999193985,0.027218931611158927,0.040603981948444674,0.11923252849995475,0.0018899283999193985,0.027218931611158927,,True,O6,1.1227257437385072,0.08236954523217045,0.05285376692524527
0.05,False,1.2309389401023154,1.9683526432303804,1.2288665393448417,1.9596010534157844,1.2288665393448417,1.9596010534157844,0.27620094740047035,0.3932953082701988,0.14639748067981687,0.032356983329010956,0.021811130549928913,0.008993618247541878,0.011444510404545643,0.018851226297377812,0.021811130549928913,0.008993618247541878,0.011444510404545643,0.018851226297377812,,True,O6,1.1737994521714268,0.10452763667944015,0.05316678967211481
0.05,True,0.9667571139733422,1.4634336025370793,0.9625977452955753,1.4828908440890047,0.9703237550391108,1.4754780737406197,0.1823984505662346,0.18950490794086,0.04720895095056702,0.042808514850297456,0.022271060677624074,0.01989684891151262,0.0066225890826349856,0.005014470624987147,0.024471987345379198,0.012561457521519551,0.003655378172726163,0.0037227642952086383,O4,False,O5,4.837995104165216,0.11864539661741462,0.08628440197265459
0.05,True,1.3306537432803323,1.703517140581777,1.3224300511937819,1.6965884079247893,1.326798203225724,1.7149824809285559,0.39899077348807094,0.334956687172156,0.13699616414593963,0.05851132530053731,0.022672920169230767,0.010753438880953408,0.026433495100596414,0.02170947158726703,0.029794946039575613,0.012096248111714775,0.015537630862156203,0.020168676206401753,O4,False,O5,4.344474059273433,0.13313151928188807,0.08072048804681839
0.05,True,1.3432480362231103,1.584687483347106,1.3211017917869399,1.5968524462724147,1.337275129858046,1.5973210827943278,0.6129411435691029,0.3494065528901199,0.19588654722945,0.11925979800619546,0.04066890831170294,0.025267419053016542,0.012641412930144794,0.01866936010309008,0.026046006888305967,0.013974385333125257,0.018678269232846174,0.017166783691899785,O5,True,O5,4.487777129042275,0.2047032687278069,0.0875877208372788
0.05,True,1.3462663412717069,1.6014885412399296,1.3968861073332786,1.627581702041174,1.403617739218468,1.6746458977396401,0.14541479615868094,0.3496480240595164,0.09968360895435503,0.05959189569153856,0.019002589311926565,0.05694922086146435,0.02223264710533927,0.008527052453277869,1.5617601086058128,0.09295795639144351,0.034868933625823585,0.030753215834870822,O4,False,O5,5.457400626251242,0.12065674191118708,0.0837253465948883
0.05,True,1.1961755877783031,1.6612736921023408,1.1573099226202308,1.655298875377476,1.1408377592598051,1.6544565398653106,0.1871995608790402,0.1964992554026124,0.02098152013236071,0.04602752947430772,0.04456239679093114,0.039322237513589195,0.0036326019570851182,0.013009246757217182,0.07504171676081058,0.05575615508412982,0.005182567121711427,0.016005329280586404,O3,False,O5,4.2925429238186705,0.09826951756802599,0.08489548121418646
0.05,True,1.1714990529295075,1.7094092877947362,1.1568136328840999,1.7311583591440773,1.1630544396283697,1.7087068432772894,0.13417828521130076,0.1814976270698761,0.018077265384622752,0.053813202421072945,0.049914448198308876,0.02624278313115419,0.04597865215035725,0.04761271142130309,0.040452732515905566,0.008473778502288344,0.03641006503172073,0.048981367793479155,O5,True,O5,6.562308813264554,0.09574360391736109,0.08876041604520729
0.05,True,0.9393500139500195,1.6045985322128482,0.9388633634688641,1.714951725844886,0.9316088030458755,1.8585957351540423,0.10530185996103321,0.07576090076741832,0.061301344646386306,0.05661558383130309,0.10015282823271786,0.11035426667547048,0.010890130760501729,0.043130650009824294,1.603105164751519,0.25411514210729863,0.00010208148209101418,0.11464620990497357,O4,False,O5,4.422231440864469,0.10109196757524842,0.08002432619857393
0.05,True,1.0193932744853123,1.5272938894092882,1.0115482732014938,1.615497230520529,1.0064622257611147,1.5068956602710954,0.07817841581043056,0.12422917802015204,0.01324112376683506,0.022510489103647453,0.06837932599212031,0.08855152979101502,0.007906947110622835,0.019568126763922805,0.031675000648749334,0.02415159980377675,0.0076321308744482135,0.006781129547853664,O5,True,O5,4.7295602888395685,0.07883085501575827,0.07789228316057524
0.05,True,1.2348243734035578,1.8945550726846518,1.2291791550943325,1.9008180499849112,1.2283376865489635,1.9592627461180372,0.46378278934906875,0.33904228338095077,0.17437957778901772,0.09547306949584222,0.0475252812396051,0.008431688705258062,0.0187482169324041,0.017901967880614926,0.08878096639499157,0.06503199295355487,0.0326459543671128,0.010973569171915217,O4,False,O5,5.820640391473633,0.1720919800899372,0.0717133645197154
0.05,True,1.2311722110188106,1.5044291244606462,1.2777682075739212,1.5379262448599478,1.269226338873273,1.5134972933290363,0.21551422930398323,0.2731876112722162,0.0670265911864725,0.10309537987978508,0.03800457726858676,0.057386792644381,0.0014578023979044453,0.030200495237696273,0.037060342894783375,0.03911966683638049,0.0009339303884899693,0.024965208605974773,O5,True,O5,5.655658933889417,0.12191652967411004,0.08800008990499782
0.05,True,1.06578002425302,1.4820155402824065,1.064450111353045,1.477264593740814,1.05010986280087,1.4832691351244223,0.2614840232085958,0.18040451850588354,0.08279195715211546,0.021100209327306177,0.04064081097397573,0.004933574906960428,0.00495747070465379,0.01195196020975214,0.06086565700089159,0.015720224551970457,0.005641274842781121,0.017579051060980903,O5,True,O5,4.77789334499837,0.12887431026762922,0.08896357614863559
0.05,True,1.0414259196194025,1.825381141752275,1.0325033091099356,1.726439259011459,1.074053037674851,1.738133113694663,0.12867526264571283,0.18020724652090098,0.01775580662098428,0.04363498256730408,0.07359488659308097,0.0993433900096077,0.009260219784059219,0.033103073746958346,0.07020415774769811,0.09314905921449784,0.01023079776825665,0.010828636756476304,O5,True,O5,4.508651000918222,0.08407569210079156,0.08145203796704491
0.05,True,1.184172283369658,1.6973863324900242,1.2010737325493452,1.7154924512498622,1.1629632470957918,1.7112376811545633,0.03527361258308315,0.19017069823831623,0.032318887983371236,0.01837503925341145,0.026307676162278183,0.024768740802045355,0.006433031058157791,0.023991862782540473,0.031029757431335295,0.02533146421928269,0.0031892562095910803,0.02949593533505248,O5,True,O5,5.166974897940056,0.10204330643383118,0.0863690751048971
0.05,True,0.9446276305778497,1.5781997040739921,0.8706888463918074,1.5875362497014696,0.91950903307943,1.5461807781840031,0.07304995378691403,0.09067183570704508,0.0028332853621723876,0.043139406870013275,0.05515754713426117,0.07452593435284192,0.03175204183572734,0.00925873237666853,0.02921659546156806,0.04069589113702052,0.011814217892739669,0.04592454718345296,O5,True,O5,4.4589614931893635,0.09221263882560776,0.0873842198167213
