n_obs,sigma,n_history,n_bad,joint_rank_all,joint_rank_repaired,history_rank,state_err_all,state_err_repaired,state_err_history_only,state_err_hybrid,Eerr_all,Eerr_repaired,Eerr_history,Eerr_hybrid,Lerr_all,Lerr_repaired,Lerr_history,Lerr_hybrid,bad_detection_rate,all_bad_identified
12,0.005,4,1,4,4,4,0.016298923814265422,0.003360170404222783,0.02698593212103459,0.014552115379820096,0.007541621771368754,0.0019258096917016349,0.003836875901073738,0.0009835343498913267,0.038796076855222544,0.0013823164103263085,0.06346662021069972,0.03243616048841082,1.0,True
12,0.005,4,1,4,4,4,0.020526098428636518,0.005411780493825039,0.039845779310313606,0.018577845551607443,0.00616516555519211,0.003845591925903683,0.011149949371321648,0.0035830106953040797,0.005692046553517053,0.00436903994284809,0.01230066908206756,0.003947891210135078,1.0,True
12,0.005,4,1,4,4,4,0.029121485615143793,0.0025181728228647186,0.014059434087716658,0.007074302638574921,0.012641435993623424,0.001359291064431498,0.001140906520057609,0.00011581514133280877,0.03861240877545619,0.0004981064407919915,0.004870940173080453,0.002690325479186762,1.0,True
12,0.005,4,1,4,4,4,0.016466738419564746,0.0028756164838150064,0.006890625306472724,0.003946877222589219,0.011584218095431184,0.00248076742402461,0.001214878488670639,0.0018528782279180255,0.01576654106042553,0.0036492124470706637,0.001728229847262764,0.0026939737487331997,1.0,True
12,0.005,4,1,4,4,4,0.03088070625761807,0.003590131887667178,0.008151189479139852,0.00474844090663151,0.010886002835406344,0.004139541287134404,0.007156058605447525,0.005641447875262131,0.08963242238396865,0.0034706739297463754,0.014130696249647967,0.008800871481067311,1.0,True
12,0.005,4,1,4,4,4,0.10492260924643854,0.006655101093059271,0.0037273905506273667,0.0027434807856245853,0.0004919306587152693,0.0012240638701420535,0.0010724725879021734,0.0011413277637806793,0.0048398897288020335,0.0010944949835835502,0.00254323563526186,0.0018263311684398095,1.0,True
12,0.005,4,1,4,4,4,0.021324742276345912,0.0030285833733493433,0.00813736344222927,0.004802797399288996,2.13281249820338e-05,0.0027310138134932337,0.0007220010391403264,0.0010117725461327618,0.10693696186804424,0.024347619965468126,0.06477092794518717,0.04454949069752166,1.0,True
12,0.005,4,1,4,4,4,0.030363773186362776,0.00288721657183407,0.01976911571599527,0.00910097224899314,0.0009971394368522397,0.0006748202033103817,0.007659852103982036,0.004180039539207116,7.458180663589664e-05,0.0004941827392444942,0.010867275657856298,0.005681466955466084,1.0,True
12,0.005,4,1,4,4,4,0.05825317332423819,0.002343933148997226,0.011146981133785434,0.005406109986369322,0.010602316704351026,0.0005293850140637446,0.0006645024532547297,0.0005910573342204622,0.028850026821079632,0.0010235756907556325,0.009747594537640797,0.004356594931975984,1.0,True
12,0.005,4,1,4,4,4,0.04210731261188227,0.0018149558575899843,0.009406659539862871,0.004720044803284484,0.033954715435288545,0.0010017025769880296,0.0017283877865755953,0.0003521474699709952,0.15897358644179127,0.011086630678689256,0.07634934975127866,0.043567095420404135,1.0,True
12,0.005,4,1,4,4,4,0.023795509515858123,0.0037799106553795063,0.005372826019682513,0.002791305834134511,0.029940767195072902,0.005019280456825109,0.0038473024426403297,0.0005921278071415625,0.023294566320432288,0.00507888373048776,0.0039025543561913493,0.0005930112404016883,1.0,True
12,0.005,4,1,4,4,4,0.04437385011688035,0.003453269599648279,0.011281870477856958,0.00543890179864431,0.031601852353665645,0.0009396989892205624,0.006647601615731097,0.0028156311699101275,0.025835371965045036,0.00016816943122830385,0.01096556659567317,0.005370607326304151,1.0,True
12,0.005,4,1,4,4,4,0.01700601592526859,0.004864417000361987,0.018911476960393886,0.009835270083463944,0.019678809167653757,0.0035097520780111567,0.006347055620730493,0.001444775453320505,0.006059278810512002,0.00018311159885381313,0.01918250971584278,0.00949698416138309,1.0,True
12,0.005,4,1,4,4,4,0.06692535357777275,0.0024461252575822324,0.010312280648315427,0.004678382551412663,0.015670061402725376,0.00018007703721752252,1.97205773361398e-05,0.00011634212238661867,0.03321578286397322,0.021319984564112653,0.011072479088352743,0.005220469392931554,1.0,True
12,0.005,4,1,4,4,4,0.02576925344789556,0.004345705233497242,0.007864494222822526,0.004794109757755841,0.0069375325662247595,0.0022332362011732703,0.005678026412165515,0.0017279733147674663,0.04084679083625467,0.002621254498781766,0.000608268508646452,0.0010089843631189673,1.0,True
12,0.005,4,1,4,4,4,0.041403021050530724,0.0035367360345653067,0.013570462436739057,0.006443314119791201,0.013666128538725158,0.002821827950506422,0.0005292148611644962,0.0011356349110419176,0.08572843890235932,0.002224245035106667,0.010335726448693182,0.004055935398562694,1.0,True
12,0.005,4,1,4,4,4,0.013411081434542253,0.005270678070680814,0.003154132363734919,0.002756123955221351,0.005288330545669769,0.0018066022501851975,0.0016910335735141415,5.660022768892482e-05,0.012607566082338583,0.002892022550010912,0.002882594362128641,0.002886560222580029,1.0,True
12,0.005,4,1,4,4,4,0.018562412043222343,0.005061997040662367,0.009197160142347687,0.004917228045091133,0.00057323257093168,0.0006441243542800645,5.232784499939186e-05,0.0003463859141116574,0.0037540153523250865,0.005105559695774134,6.141365352200816e-05,0.002524206347735314,1.0,True
12,0.005,4,1,4,4,4,0.03405295254090843,0.005254770662247268,0.013920830652818026,0.008551988567745713,0.0015756164974655685,0.002222270389848618,0.008564230213553488,0.005386955806881985,0.000735511625681431,0.0034087386927980855,0.0029773971716243242,0.0031996198274929096,1.0,True
12,0.005,4,1,4,4,4,0.020176757476636966,0.003428227275336716,0.0021842282793864266,0.0013643757324387608,0.014307962139198525,0.0014320376381772644,0.0018748951237132407,0.00022314223078280632,0.01192525338236352,0.0013851390360069902,0.002200193547844281,0.0004088965071921171,1.0,True
12,0.005,4,1,4,4,4,0.02198602636820585,0.0032314680227892682,0.004055054618143303,0.003163727323605483,0.013591848566372704,9.358581398493965e-05,0.002175277289110027,0.0010397937148175825,0.08800306694100209,0.010996831110347952,0.028086027243580135,0.019537149585298487,1.0,True
12,0.005,4,1,4,4,4,0.012538505653366396,0.0032335163919954787,0.009498104905995541,0.005927078377613395,0.006627566274911034,0.0029852695731932594,0.0005412837918037595,0.0017676486890830735,0.0012952443740110737,0.025336983854880517,0.09807203535178324,0.061668135631285564,1.0,True
12,0.005,4,1,4,4,4,0.0717948132480762,0.002662494824203714,0.023291949049149965,0.010766835635334484,0.03634591556034904,0.001811862585227245,0.003047114457302422,0.0005916890643805922,0.22699182536100262,0.004391804544324043,0.1524044947770174,0.0738732596693912,1.0,True
12,0.005,4,1,4,4,4,0.05837035388810127,0.005839828372870761,0.011203415139710793,0.006253661438236818,0.01384502524526734,0.005442281074351298,0.0040295638569099075,0.004749744189126725,0.10156937712586525,0.007397251573600721,0.019402953460365198,0.013375091519365133,1.0,True
12,0.005,4,1,4,4,4,0.01564730567376925,0.003624580231897799,0.007970845727344397,0.0040253742903077205,0.002934914575511384,0.0014456459575183196,0.000861754422084773,0.00028647482017078594,0.008594603836389653,0.001913699285443806,0.003047246323896519,0.0005665067800924772,1.0,True
12,0.005,4,1,4,4,4,0.021735583757186303,0.00088014790975915,0.004697285105853908,0.002459918860844819,0.008231164676727949,0.0007259409697957179,0.002931664503460863,0.0018315669747628201,0.3540477167561451,0.02057451224195708,0.07933338519917207,0.02941310664691588,1.0,True
12,0.005,4,1,4,4,4,0.0090963679272562,0.0034416014031359364,0.00617580261414234,0.003002898750935114,0.006748188022693784,0.00026906706315565546,0.0025578631367379505,0.001409044945580995,0.011762945919268998,0.002134475914850761,0.00538532209178937,0.001628005348694292,1.0,True
12,0.005,4,1,4,4,4,0.009848092390452914,0.002429716057694084,0.0041736727037225575,0.0022475398800702023,0.0020123792520200688,0.0008559273636777594,0.0006350343031963097,0.0007446508665173893,3.9947757527512136e-05,0.0023378225512842134,0.0007563712921752499,0.000790173807031511,1.0,True
12,0.005,4,1,4,4,4,0.016972756818424407,0.006805817771725241,0.015088758473153868,0.007911819570623643,0.0004994193783338046,0.0012959885783807206,0.002346064573276407,0.0018293686131865942,0.002817214628040321,0.001613989196211962,0.0009561031498362145,0.0012766061842678683,1.0,True
12,0.005,4,1,4,4,4,0.05597409126167029,0.002676204129177864,0.009816042331376833,0.004303547942252806,0.04330512317519602,0.0005930741177522284,0.008370710697148483,0.004470701516748417,0.029644411174863654,0.0019805959249474888,0.006684325558696228,0.004329296651144529,1.0,True
12,0.005,4,1,4,4,4,0.004122346280479685,0.0025189145367147977,0.018658802050320528,0.009838232759439076,0.0017118935729580824,0.0020389151149489493,0.012000857071401343,0.007047309371475626,0.0033261933672674338,0.002567195178383038,0.013443462265637831,0.00800529250098885,1.0,True
12,0.005,4,1,4,4,4,0.06044290107146338,0.005344212547068961,0.008517285645349508,0.0035696246275427152,0.030167219967001942,0.0026547745754556752,0.0014019939477473398,0.0006310861292572314,0.013033713467584297,0.0002746900349323906,0.000161002340946458,0.00021830509710783376,1.0,True
12,0.005,4,1,4,4,4,0.06756218271758967,0.005869373402452379,0.014226571090729966,0.009309922270099543,0.023280103131827275,0.005926742500327131,0.007496078251015818,0.0007553299660980364,0.019654402199800917,0.013187409510391343,0.004441876997181017,0.008847525645749145,1.0,True
12,0.005,4,1,4,4,4,0.01604482653636897,0.003243050008141,0.00817435692668971,0.004420488004912307,0.003982223229742542,0.0014543896469966268,0.005469898856328065,0.003467412896685343,0.30425989650452445,0.018850790161411023,0.0530641236421122,0.036009907120323044,1.0,True
12,0.005,4,1,4,4,4,0.037945341506519674,0.004315695409063511,0.008346836617344616,0.004323664206060271,0.011517936750742246,0.0008095661072455064,0.003689159952856769,0.001435367957423588,0.0065510144642384645,0.0014603480113894985,0.004636852228401619,0.0030507844930612944,1.0,True
12,0.005,4,1,4,4,4,0.02825490428744806,0.0030236617668633597,0.006346194728586803,0.0033103031723227517,0.002885539508168345,0.0017873648997101567,0.002129115501767147,0.0001632760757316221,0.4584975752460128,0.016894137407187194,0.014434708625431603,0.001170750723760402,1.0,True
12,0.005,4,1,4,4,4,0.03437507046442467,0.004209641839883687,0.010948037080887181,0.006756478342701414,0.00735829583996561,0.0031397918944333467,0.0109752892221307,0.007044633197157773,0.14428649622712658,0.012669909940350145,0.052507941807379395,0.032541238187649923,1.0,True
12,0.005,4,1,4,4,4,0.05392749806229309,0.002626044029566934,0.009154879438108877,0.005453039502571911,0.020659619399959105,0.0006342488294698811,0.001512909822381045,0.0004425063876449138,0.01540196149297936,0.003407773545351753,0.012163464516135819,0.007782022850170638,1.0,True
12,0.005,4,1,4,4,4,0.02642151869430303,0.0041284738971299265,0.008372154176439639,0.0032002825143983816,0.017169634752975366,0.003787455952543899,0.007772092140012979,0.0019817298825925145,0.0011287986328047388,0.0025061425071591812,0.004332946659444308,0.000914297868261022,1.0,True
12,0.005,4,1,4,4,4,0.02023577399224596,0.0021395441279377426,0.0070020746944097784,0.003830407381549713,0.023588418179505855,0.0007260622294539879,0.0016130702993459383,0.0004365799308255706,0.1558905685483794,0.004400578612440155,0.02300215686464638,0.009353943148616102,1.0,True
12,0.005,4,1,4,4,4,0.05482093368404584,0.0035682486922929127,0.02412505807227566,0.012576099406294812,0.03795395262563734,0.002049435794004107,0.0074610935481264,0.004770501684280299,0.05534588494136073,9.153074951922186e-05,0.024943002102311523,0.012520630523603589,1.0,True
12,0.005,4,1,4,4,4,0.05298734383415896,0.00247748179984212,0.007253521046960461,0.004599737977547189,0.02792963267695675,0.0009985802128020904,0.0024093276480890084,0.0017047478585413434,0.015851841560614723,0.004738196230918984,0.010704790971519438,0.007721453527822124,1.0,True
12,0.005,4,1,4,4,4,0.0213631696448932,0.0037890806226614808,0.02437478483286629,0.012693674447794935,0.004020611698819581,0.0021871586730880643,0.0013502976174791556,0.00040715524664434197,0.020278598352509655,0.0036590142871715838,0.012389683577621406,0.004372484020069748,1.0,True
12,0.005,4,1,4,4,4,0.018076681373746826,0.004631614568684792,0.010522806864282697,0.005927019684086801,0.01844838754450546,0.0007564798777737239,0.013992226100092363,0.006587772633194103,0.010542198772822305,0.019162155998733384,0.020975854412525197,0.0008767916413147367,1.0,True
12,0.005,4,1,4,4,4,0.013095072564313403,0.0025436262747959002,0.0059340625488154405,0.003885719840201037,0.015120341203683059,0.002063839466929975,0.004477648276834431,0.0032689270991355154,0.004687953441381969,0.0035496265234829143,0.007820868460681911,0.002129591738608588,1.0,True
12,0.005,4,1,4,4,4,0.019620547255945642,0.004765095355145629,0.00846048988393939,0.004685417421970017,0.002011515166219231,0.000989201379439871,0.0017242421035739807,0.00036095024152330425,0.030814179898769337,0.005735448840782216,0.015004256490304431,0.0046339686560235354,1.0,True
12,0.005,4,1,4,4,4,0.01341061432277109,0.00214946377849404,0.012514469122434266,0.006622093515395335,0.0023546329382170936,0.00025072914602374376,0.004418227895135263,0.002328490348510692,0.014467341195697689,0.0003874257332397339,0.004505882381373321,0.0020660759935980525,1.0,True
12,0.005,4,1,4,4,4,0.013975145719435271,0.003592703888958715,0.010931884599928277,0.003787648436395781,0.010630737288379223,0.0011787105348341318,0.004696857651180212,0.0017731958373168601,0.01177304104649965,0.0009703254499974188,0.0034001592599410824,0.0012250058971288004,1.0,True
12,0.005,4,1,4,4,4,0.03830942302015821,0.004113940092772493,0.01564898615858814,0.0075290426856353945,0.004949709735125045,0.00515625217489958,0.01898717204523137,0.006962353536153784,0.03546729281500902,0.008377242912998177,0.040081280845479204,0.02431074904296912,1.0,True
12,0.005,4,1,4,4,4,0.030354346829973306,0.003992044876893303,0.016598518958399925,0.007756460860146064,0.04365853891688848,0.0014466789221679601,0.015600081653273869,0.007000616742272901,0.07102687245214107,0.006327940697931295,0.0169927503907101,0.005275157115896809,1.0,True
12,0.005,4,1,4,4,4,0.007628683605060497,0.0032913445179048916,0.01020957152254936,0.00619514480758686,0.008384342343261802,0.00033933545745583755,0.001046738192704268,0.0003603986341880469,0.0029591449783744903,5.451411690138395e-05,0.01856817592633234,0.009321721392947,1.0,True
12,0.005,4,1,4,4,4,0.01742858164114957,0.0036406712150918136,0.01086265020317074,0.005557916753364187,0.027819559237224636,0.0015766602875975568,0.020383554979507387,0.010941486438058765,0.3975939351445753,0.13188133342367186,0.14080124481749307,0.003775395086797434,1.0,True
12,0.005,4,1,4,4,4,0.030972419739186092,0.0014418673070163432,0.01090025115036574,0.005698037436725617,0.019298869958737787,0.001166201091141372,0.0002649298675712908,0.0007078157426837487,0.009501821035615948,0.0006973548159573651,0.012148623431486925,0.006433130661644041,1.0,True
12,0.005,4,1,4,4,4,0.04723377236263927,0.001567058382555281,0.012752673466009553,0.0069071941264993745,0.007076851044116611,0.0010051897222926956,0.008673944804633744,0.004831774275733867,0.24269079603013152,0.0030211095356600516,0.028158357325966946,0.01555428544730647,1.0,True
12,0.005,4,1,4,4,4,0.03939862470533074,0.0027227572118588565,0.007907839465518195,0.003611466539314323,0.03046399204153507,0.0012392635519102276,0.0003328119056616401,0.000792703118020104,0.0012411426043307833,0.003462899796151569,0.008210801344671005,0.002362422553129502,1.0,True
12,0.005,4,1,4,4,4,0.043695106821753836,0.002709440688874451,0.017727363456880307,0.008216260963385673,0.013794169647043636,3.6665793764508334e-05,0.001191908147110747,0.0005674260018989298,0.007686518815870487,0.000320733606747946,0.006213272416133702,0.003258353580775632,1.0,True
12,0.01,4,1,4,4,4,0.014393891694898903,0.009043851687329909,0.013321749956710443,0.004303406503823423,0.00763407586434794,0.001925432537379431,0.0047970466810819505,0.0014565823271129614,0.0008096825959130542,0.0021902426104096987,0.007505795666868372,0.004835346196233081,1.0,True
12,0.01,4,1,4,4,4,0.04966580195320139,0.0033974492848319274,0.011376511920760165,0.005905463474012337,0.04761616852045736,0.0009104066264464227,0.003313504887520077,0.002139847132393544,0.04701236327704706,0.0018035053832542553,0.0014614760190269699,0.00014231976219588856,1.0,True
12,0.01,4,1,4,4,4,0.03598501135267773,0.007527098310881678,0.011066400167255035,0.0070311571515434875,0.006385449229642984,0.0013228647871960048,0.005934250322629459,0.0036236919393237686,0.012502854622979872,0.002372728091556204,0.007777392196652458,0.005071286733213971,1.0,True
12,0.01,4,1,4,4,4,0.05519758205719531,0.004653145308351102,0.02874552240376196,0.013681417375797618,0.004108273312192269,0.0005324933726964659,0.010521536607045943,0.004966682217735487,0.04528635918750981,0.006248331396129877,0.004692588637462478,0.00546036806413323,1.0,True
12,0.01,4,1,4,4,4,0.07382883670381084,0.004066544897490066,0.016144417842680465,0.008236317352687787,0.02801172959635857,0.0005713857518554367,0.003099276937399562,0.0018460353962715106,0.05507400883059414,0.017573740964987244,0.001196957596334184,0.008121292970162959,1.0,True
12,0.01,4,1,4,4,4,0.05655355175091136,0.007212970422879449,0.011845239080399647,0.006779393430068146,0.03224564362194109,0.0025326648137711243,0.009399249022715397,0.005977172234470389,0.050267851653165566,0.001411625107680596,0.010418635022216419,0.005921362759365353,1.0,True
12,0.01,4,1,4,4,4,0.0631616259317937,0.00934961265034011,0.03673925060481353,0.01444046589085943,0.05940209206261095,0.00448091993082921,0.03378477298424655,0.0148412912437775,0.058672858042874206,0.00440353125488774,0.013935001144040378,0.00906604205113372,1.0,True
12,0.01,4,1,4,4,4,0.017944643832594878,0.004079650033644631,0.0442917095656886,0.023912219909480992,0.0006706238359660252,0.002701481699916542,0.011488195526509188,0.007163827261227894,0.044055335378854844,0.0043589863869464745,0.04495068895222461,0.024639381577523125,1.0,True
12,0.01,4,1,4,4,4,0.03595985407388461,0.00866840857044383,0.015827208462209787,0.011232176997591258,0.02958259064508145,0.004706887320792141,0.010844887226081833,0.007761758724173884,0.23507094388391053,0.08003503712197843,0.09114147522479277,0.0054613498887087115,1.0,True
12,0.01,4,1,4,4,4,0.05137432840478682,0.008099093295951753,0.009943297556139572,0.006618448393754085,0.043693301141420046,0.0032042919971031493,0.003084230766688914,6.851778402166249e-05,0.007860185478612853,0.021936139562856196,0.01278501265547863,0.017371629747772892,1.0,True
12,0.01,4,1,4,4,4,0.005977549190624393,0.00743347534579967,0.019968497084870036,0.012764690085360178,0.0009656743918102163,0.0027078653871621546,0.007908517310211619,0.005321392148502581,0.003619468933044983,0.004362820447251184,0.017952478366660647,0.011182382108939485,1.0,True
12,0.01,4,1,4,4,4,0.01959330210410134,0.004732978407281038,0.014191131283113483,0.008490794385163687,0.003030669486911722,0.004740913712994785,0.007729300186524475,0.006205623353701556,0.004870869547796907,0.0028523910096332453,0.022875582625131317,0.009972715984750649,1.0,True
12,0.01,4,1,4,4,4,0.049898970222270356,0.004921502455265694,0.022303968168400527,0.011224999048432526,0.01590522823142729,0.0011009659898725977,0.006385693228987697,0.0037080966694028675,0.021038016016917925,0.0069989470614761785,0.019474399010187868,0.00625794533341876,1.0,True
12,0.01,4,1,4,4,4,0.019806404763399104,0.007905876268351875,0.02319104157897897,0.008953820396630325,0.012165696698916557,0.0015242672023743757,0.0028627125994137932,0.000718220740081944,0.049646921214900455,0.010299253975833209,0.0327443197098617,0.011265308335355651,1.0,True
12,0.01,4,1,4,4,4,0.025189876328268627,0.00724512721200188,0.008883615439776555,0.007503299826776484,0.01668636323530216,0.005509091478291485,0.007671786525593893,0.006588150061209797,0.004777815672728607,0.005711968993158709,0.00808290378683009,0.0068954717007802,1.0,True
12,0.01,4,1,4,4,4,0.05055654180910094,0.007820473443826807,0.014320237956364112,0.0082654799356088,0.052570758084366766,0.0024539325025895427,0.017417752775879466,0.009986298616219833,0.08684934155194697,0.008649448922107648,0.022561092304390806,0.015583245673460196,1.0,True
12,0.01,4,1,4,4,4,0.019643325721353324,0.008143078648485987,0.03018072375153786,0.015092326854413448,0.002709294327173481,0.0009141417398390949,0.014052369418903466,0.007441398859348465,0.011651473686017582,0.01944725004450814,0.16455047931739236,0.09174183007873053,1.0,True
12,0.01,4,1,4,4,4,0.04503073810584969,0.00762780158262144,0.017521671490967797,0.010864529583652196,0.07179747718591976,0.002174189298928967,0.020089169201205452,0.011079141589483348,0.12843637247870926,0.021232717497017745,0.033078255821080475,0.005864588082134436,1.0,True
12,0.01,4,1,4,4,4,0.055246134636470746,0.005706161641550041,0.024551927790682722,0.01145473171410192,0.0534792948307329,0.0022568147775580594,0.016292547120915213,0.009215809378236657,0.051705353211506086,0.0032371244769281043,0.012170373870111469,0.007716785085116719,1.0,True
12,0.01,4,1,4,4,4,0.05112668457615159,0.0074519386880689065,0.01776972952785873,0.009135747474255385,0.009765674445190954,0.0015226558434987118,0.000911746691024395,0.0012052533596725523,0.01364927391872672,0.0034041548403851325,0.0010356790225681761,0.002207873787348042,1.0,True
12,0.01,4,1,4,4,4,0.018713070736822855,0.005111566838616323,0.029329643606562254,0.014878144002570143,0.014903292946924291,0.0002896725176233108,0.009713445647962967,0.004762874006057142,0.00904020413625971,0.002082318240763459,0.034416582146383344,0.018223705583048356,1.0,True
12,0.01,4,1,4,4,4,0.03196150675689181,0.004505428417621755,0.027100894329536662,0.01440003648483704,0.007974848828511846,0.0025500112329385257,0.004711336809499049,0.0036517493654707545,0.0042227836603733445,0.0019463758362031779,0.004594441028792036,0.0032654374766052405,1.0,True
12,0.01,4,1,4,4,4,0.05371340318091656,0.013957317930369998,0.02218675518619987,0.011134773605696592,0.033429218957572726,0.013826494584992695,0.0013382636299741272,0.0060748806494241355,0.026071213761155572,0.07588776430020534,0.010860761143654881,0.04344309260950264,1.0,True
12,0.01,4,1,4,4,4,0.07111473421501224,0.007118524757905874,0.015562468776843176,0.010236728285670084,0.022593887892085617,0.0035031418319175487,0.0028630002242407654,0.0031904775246929845,0.031995782284284305,0.006076959343355558,0.008971337667411816,0.007525058933159262,1.0,True
12,0.01,4,1,4,4,4,0.008195255611165509,0.007592850458543448,0.023329965484360674,0.012936471790977172,0.0033975217898128975,0.0024535500966145905,0.0001580295675933229,0.0012973798077670397,0.012705795418136476,0.0014005885748576423,0.14038975246864138,0.0695476687849044,1.0,True
12,0.01,4,1,4,4,4,0.08816271594443091,0.015566913178186481,0.0232168169852956,0.015513684346936804,0.022860210293706246,0.001951523860354305,0.014028449997490705,0.007960050747600056,0.06750684693786682,0.020946516812574423,0.007138801562860681,0.014058950957668053,1.0,True
12,0.01,4,1,4,4,4,0.015539029811491545,0.006793564468831046,0.015734583613851487,0.007783579509517614,0.005263575208637128,0.001414574691261445,0.007527847357364626,0.0030398214889264434,0.017107379716337728,0.0061537647341772285,0.0203034806220017,0.007050907700956817,1.0,True
12,0.01,4,1,4,4,4,0.04683981791041292,0.004872274480511951,0.03313512456478915,0.015601416558703366,0.06768369406473031,0.007489282027619413,0.04695725967081101,0.019480847433942995,0.08616797785119319,0.011299351320784455,0.024879302062024853,0.0066890535192448185,1.0,True
12,0.01,4,1,4,4,4,0.02696821329430434,0.005335114924261045,0.014540499060949622,0.007766038799054835,0.02094276275678353,0.00157938355113924,0.013864748595238433,0.007740177893594917,0.565027860809982,0.3794605232202259,0.7007484863901327,0.1636377621046411,1.0,True
12,0.01,4,1,4,4,4,0.012929030624085215,0.01252386648813308,0.014893300520053682,0.005980963018299531,0.01012584603864274,0.0010979155590573188,0.007554602505607325,0.0031931726317546865,0.005669707393245715,0.002995510661526269,0.04596611926202222,0.024445738604814103,1.0,True
12,0.01,4,1,4,4,4,0.027559604689628175,0.005096989564821053,0.024243553722931698,0.013188916796502278,0.006407267045662789,0.0018891420169418823,0.010934272936910516,0.00447320881226827,0.08254448252626918,0.01867278720083062,0.008979708697811091,0.013723656581245766,1.0,True
12,0.01,4,1,4,4,4,0.005231115395110802,0.010032682440293745,0.015248843289639347,0.007697723599546309,0.0012580350848749268,0.001512237344053053,0.006753199653482223,0.0041218528546739,0.007222777220483025,0.03514199790369365,0.011432216796717142,0.011852436804403682,1.0,True
12,0.01,4,1,4,4,4,0.020027335663941676,0.005798049118466284,0.016098911359571495,0.006810169884487282,0.007426062499786163,0.0007585035022274309,0.0019498684994384789,0.0006141369976533786,0.028766626971344095,0.012322603193410199,0.03800194272465284,0.012862890520938773,1.0,True
12,0.01,4,1,4,4,4,0.026384659549130808,0.0056262326498556095,0.04773715817136255,0.023005150074463746,0.003339016263037932,0.002592268398213541,0.02242815267749223,0.009861006116687335,0.002988232110850549,0.007363863734643742,0.011591646538132888,0.00209236616395656,1.0,True
12,0.01,4,1,4,4,4,0.090247762513259,0.011570162487479881,0.048027905636244,0.01996228334986487,0.1380263095329602,1.0644793011757133e-05,0.024752563421560965,0.011901842475243597,0.24449152244429045,0.010413185112600065,0.023447603253137612,0.01653281821377418,1.0,True
12,0.01,4,1,4,4,4,0.040827616573818774,0.005545802200428916,0.024899478087758685,0.01029429795544685,0.0366091293322052,0.00199747220033327,0.002310565819551053,0.0018514596150289964,0.08303031703076376,4.048719699956804e-05,0.01934404824404192,0.009798189430195937,1.0,True
12,0.01,4,1,4,4,4,0.022873533675719912,0.006275943150242882,0.019909088090757632,0.011268878047053442,0.005957191549929779,0.00014177287957564346,0.00405979895806919,0.0019732339464573144,0.04775285425462407,0.007281898080043551,0.032376997874526685,0.019809050576908648,1.0,True
12,0.01,4,1,4,4,4,0.014175944729558802,0.0069995611830080615,0.031031895228799653,0.014885917129817829,0.007022712935245534,0.0004310252050159996,0.0011733026126333353,0.0008950647883167177,0.015308970785494157,0.0158672570798001,0.03746089438615965,0.010788652791139513,1.0,True
12,0.01,4,1,4,4,4,0.026377469953257845,0.005554471648581883,0.015554694994859874,0.0077116067177715,0.008383139675572275,0.0036468395172073974,0.0015197197490017843,0.0011006401481570712,0.1846240257561711,0.001722040350551623,0.2002355771715211,0.09922038519147218,1.0,True
12,0.01,4,1,4,4,4,0.03427349135204516,0.005565363837001762,0.028164378868597604,0.013242203420860025,0.0002598692365234314,0.0013242866887991733,0.009921581106263308,0.005547573701342951,0.021068268845844312,0.006860586522095453,0.08320134965403797,0.03815358108372444,1.0,True
12,0.01,4,1,4,4,4,0.016437491597839495,0.011834231933281156,0.007712349823552776,0.004592063307537088,0.0030792758420997548,0.00844858698673019,0.001614494516547995,0.003392104761593692,0.027803128709266364,0.009022076445590823,0.012166794853257789,0.0016357655595911171,1.0,True
12,0.01,4,1,4,4,4,0.03864027847386913,0.008112734415615032,0.008070907409547239,0.00575764349884481,0.025593560395884528,0.011106656035386873,0.005582617625486325,0.008375845918172965,0.29786643592404183,0.027221474044193682,0.08380152128783974,0.05548991985217738,1.0,True
12,0.01,4,1,4,4,4,0.031462388234661035,0.011507187956933654,0.021080962058714472,0.012078672640603331,0.014072069287399817,0.0027679813898175416,0.012634965436229922,0.007674890505006841,0.07404450485720487,0.029642567452439355,0.0344893121578895,0.03199938133759865,1.0,True
12,0.01,4,1,4,4,4,0.015140831002764884,0.01181543269216599,0.023831525581024082,0.016636860415436463,0.0014965081611623288,0.00331833959504027,0.002000288007083202,0.00064771106792776,0.002212753808206015,0.004207710127560938,0.005482330634540048,0.0006435738956472144,1.0,True
12,0.01,4,1,4,4,4,0.022645791344203924,0.006906823048981559,0.022470345934939167,0.01240400217170183,0.004823738412294987,0.002326770714778509,0.00898446381405606,0.005644841860155376,0.06506248009714197,0.019085750403027804,0.009369760344158326,0.014263220323146801,1.0,True
12,0.01,4,1,4,4,4,0.044250568341387846,0.009293923441092661,0.01843133332823513,0.012524317554964732,0.006158638740149221,0.005132458827828214,0.01674399016237426,0.010927161882859167,0.07627433520374077,0.018666600159778717,0.02375176072502861,0.021209663936359435,1.0,True
12,0.01,4,1,4,4,4,0.060450334843212,0.012749172842602735,0.02319721001241396,0.014014265060331607,0.05901696337487095,0.011874188062077943,0.0133531694663909,0.012654063301284728,0.07182248644365412,0.005945684614565585,0.014958392219045907,0.010405013299783389,1.0,True
12,0.01,4,1,4,4,4,0.028754718697212023,0.00760726018825631,0.005322636156282959,0.0024955166008306727,0.005012681647002029,0.0038258761474873177,0.0006610741797058704,0.0015913735240394853,0.013875450214352218,0.0027904712733374955,0.0035110651959462218,0.0003505785225366975,1.0,True
