s,round8_attack_deficit,round9_seed_deficit
4.940000000000000502e-01,0.000000000000000000e+00,2.565628677009587633e-03
4.942000000000000282e-01,0.000000000000000000e+00,2.604164534019036414e-03
4.944000000000000061e-01,0.000000000000000000e+00,2.642638882966320824e-03
4.946000000000000396e-01,0.000000000000000000e+00,2.681052241536890923e-03
4.948000000000000176e-01,0.000000000000000000e+00,2.719405107373756847e-03
4.950000000000000511e-01,0.000000000000000000e+00,2.757697958443411368e-03
4.952000000000000290e-01,0.000000000000000000e+00,2.795931253392239246e-03
4.954000000000000070e-01,0.000000000000000000e+00,2.834105431895633798e-03
4.956000000000000405e-01,0.000000000000000000e+00,2.872220914995761432e-03
4.958000000000000185e-01,0.000000000000000000e+00,2.910278105430881557e-03
4.959999999999999964e-01,0.000000000000000000e+00,2.948277387957241868e-03
4.962000000000000299e-01,0.000000000000000000e+00,2.986219129659628546e-03
4.964000000000000079e-01,0.000000000000000000e+00,3.024103680255768589e-03
4.966000000000000414e-01,0.000000000000000000e+00,3.061931372390899742e-03
4.968000000000000194e-01,0.000000000000000000e+00,3.099702521923694554e-03
4.969999999999999973e-01,0.000000000000000000e+00,3.137417428205863112e-03
4.972000000000000308e-01,0.000000000000000000e+00,3.175076510002587671e-03
4.974000000000000088e-01,0.000000000000000000e+00,3.212679956689376559e-03
4.976000000000000423e-01,0.000000000000000000e+00,3.250227959247890819e-03
4.978000000000000203e-01,0.000000000000000000e+00,3.287720753640102633e-03
4.979999999999999982e-01,0.000000000000000000e+00,3.325158560593954871e-03
4.982000000000000317e-01,0.000000000000000000e+00,3.362541585836063829e-03
4.984000000000000097e-01,0.000000000000000000e+00,3.399870020314728347e-03
4.986000000000000432e-01,0.000000000000000000e+00,3.437144040418983748e-03
4.988000000000000211e-01,0.000000000000000000e+00,3.474363808187101721e-03
4.989999999999999991e-01,0.000000000000000000e+00,3.511529471511135037e-03
4.992000000000000326e-01,0.000000000000000000e+00,3.548641164333260489e-03
4.994000000000000106e-01,0.000000000000000000e+00,3.585699006836147451e-03
4.996000000000000441e-01,0.000000000000000000e+00,3.622703105626540188e-03
4.998000000000000220e-01,0.000000000000000000e+00,3.659653553913254365e-03
5.000000000000000000e-01,0.000000000000000000e+00,3.696550431678373438e-03
5.001999999999999780e-01,0.000000000000000000e+00,3.733393805842970259e-03
5.004000000000000670e-01,0.000000000000000000e+00,3.770183730426659996e-03
5.006000000000000449e-01,0.000000000000000000e+00,3.806920246701789301e-03
5.008000000000000229e-01,0.000000000000000000e+00,3.843603383342386604e-03
5.010000000000000009e-01,0.000000000000000000e+00,3.880233156567214348e-03
5.011999999999999789e-01,0.000000000000000000e+00,3.916809570277651753e-03
5.014000000000000679e-01,0.000000000000000000e+00,3.953332616191546078e-03
5.016000000000000458e-01,0.000000000000000000e+00,3.989802273970964597e-03
5.018000000000000238e-01,0.000000000000000000e+00,4.026218511345672213e-03
5.020000000000000018e-01,0.000000000000000000e+00,4.062581284232362477e-03
5.021999999999999797e-01,0.000000000000000000e+00,4.098890536849329747e-03
5.024000000000000687e-01,0.000000000000000000e+00,4.135146201826797596e-03
5.026000000000000467e-01,0.000000000000000000e+00,4.171348200313000631e-03
5.028000000000000247e-01,0.000000000000000000e+00,4.207496442077060528e-03
5.030000000000000027e-01,0.000000000000000000e+00,4.243590825607358730e-03
5.031999999999999806e-01,0.000000000000000000e+00,4.279631238206509092e-03
5.034000000000000696e-01,0.000000000000000000e+00,4.315617556083388429e-03
5.036000000000000476e-01,0.000000000000000000e+00,4.351549644441482512e-03
5.038000000000000256e-01,0.000000000000000000e+00,4.387427357563936092e-03
5.040000000000000036e-01,0.000000000000000000e+00,4.423250538896542072e-03
5.041999999999999815e-01,0.000000000000000000e+00,4.459019021126789384e-03
5.044000000000000705e-01,0.000000000000000000e+00,4.494732626261765951e-03
5.046000000000000485e-01,0.000000000000000000e+00,4.530391165702148115e-03
5.048000000000000265e-01,0.000000000000000000e+00,4.565994440315232494e-03
5.050000000000000044e-01,0.000000000000000000e+00,4.601542240505011871e-03
5.051999999999999824e-01,0.000000000000000000e+00,4.637034346281418418e-03
5.054000000000000714e-01,0.000000000000000000e+00,4.672470527326264000e-03
5.056000000000000494e-01,0.000000000000000000e+00,4.707850543059471926e-03
5.058000000000000274e-01,0.000000000000000000e+00,4.743174142702658025e-03
5.060000000000000053e-01,0.000000000000000000e+00,4.778441065342170502e-03
5.061999999999999833e-01,0.000000000000000000e+00,4.813651039990922420e-03
5.064000000000000723e-01,0.000000000000000000e+00,4.848803785649280496e-03
5.066000000000000503e-01,0.000000000000000000e+00,4.883899011366432674e-03
5.068000000000000282e-01,0.000000000000000000e+00,4.918936416299271586e-03
5.070000000000000062e-01,0.000000000000000000e+00,4.953915689773234765e-03
5.071999999999999842e-01,0.000000000000000000e+00,4.988836511341812607e-03
5.074000000000000732e-01,0.000000000000000000e+00,5.023698550846056321e-03
5.076000000000000512e-01,0.000000000000000000e+00,5.058501468475327945e-03
5.078000000000000291e-01,0.000000000000000000e+00,5.093244914828709557e-03
5.080000000000000071e-01,0.000000000000000000e+00,5.127928530974802668e-03
5.081999999999999851e-01,0.000000000000000000e+00,5.162551948515912981e-03
5.084000000000000741e-01,0.000000000000000000e+00,5.197114789651180455e-03
5.086000000000000520e-01,0.000000000000000000e+00,5.231616676852533787e-03
5.088000000000000300e-01,0.000000000000000000e+00,5.266057325726276883e-03
5.090000000000000080e-01,0.000000000000000000e+00,5.300436208131920068e-03
5.091999999999999860e-01,0.000000000000000000e+00,5.334752909368849216e-03
5.094000000000000750e-01,0.000000000000000000e+00,5.369007005674122923e-03
5.096000000000000529e-01,0.000000000000000000e+00,5.403198064296670100e-03
5.098000000000000309e-01,0.000000000000000000e+00,5.437325643574290879e-03
5.100000000000000089e-01,0.000000000000000000e+00,5.471389293012593469e-03
5.101999999999999869e-01,0.000000000000000000e+00,5.505388553367511484e-03
5.104000000000000759e-01,0.000000000000000000e+00,5.539322956729798852e-03
5.106000000000000538e-01,0.000000000000000000e+00,5.573192026614860739e-03
5.108000000000000318e-01,0.000000000000000000e+00,5.606995278053417131e-03
5.110000000000000098e-01,0.000000000000000000e+00,5.640732217687426109e-03
5.111999999999999877e-01,0.000000000000000000e+00,5.674402343869636156e-03
5.114000000000000767e-01,0.000000000000000000e+00,5.708005146766392812e-03
5.116000000000000547e-01,0.000000000000000000e+00,5.741540108465163772e-03
5.118000000000000327e-01,0.000000000000000000e+00,5.775006703086824067e-03
5.120000000000000107e-01,0.000000000000000000e+00,5.808404396900813949e-03
5.121999999999999886e-01,0.000000000000000000e+00,5.841732648447263421e-03
5.124000000000000776e-01,0.000000000000000000e+00,5.874990908661913147e-03
5.126000000000000556e-01,0.000000000000000000e+00,5.908178621007217912e-03
5.128000000000000336e-01,0.000000000000000000e+00,5.941152048184641932e-03
5.130000000000000115e-01,0.000000000000000000e+00,5.973047267628782409e-03
5.131999999999999895e-01,0.000000000000000000e+00,6.003715482363503053e-03
5.134000000000000785e-01,0.000000000000000000e+00,6.033152774715194733e-03
5.136000000000000565e-01,0.000000000000000000e+00,6.061355339452803581e-03
5.138000000000000345e-01,0.000000000000000000e+00,6.088319485828601330e-03
5.140000000000000124e-01,0.000000000000000000e+00,6.114041639576420217e-03
5.141999999999999904e-01,0.000000000000000000e+00,6.138518344867095744e-03
5.144000000000000794e-01,0.000000000000000000e+00,6.161746266217828227e-03
5.146000000000000574e-01,0.000000000000000000e+00,6.183722190353069248e-03
5.148000000000000353e-01,0.000000000000000000e+00,6.204443028016759509e-03
5.150000000000000133e-01,0.000000000000000000e+00,6.223905815731428648e-03
5.151999999999999913e-01,0.000000000000000000e+00,6.242107717504725983e-03
5.153999999999999693e-01,0.000000000000000000e+00,6.259046026479427038e-03
5.156000000000000583e-01,0.000000000000000000e+00,6.274718166526443985e-03
5.158000000000000362e-01,0.000000000000000000e+00,6.289121693778515487e-03
5.160000000000000142e-01,0.000000000000000000e+00,6.302254298102667740e-03
5.161999999999999922e-01,0.000000000000000000e+00,6.314113804510357308e-03
5.163999999999999702e-01,0.000000000000000000e+00,6.324698174502769998e-03
5.166000000000000592e-01,0.000000000000000000e+00,6.334005507351206377e-03
5.168000000000000371e-01,0.000000000000000000e+00,6.342034041308959591e-03
5.170000000000000151e-01,0.000000000000000000e+00,6.348782154755511220e-03
5.171999999999999931e-01,0.000000000000000000e+00,6.354248367270137754e-03
5.173999999999999710e-01,0.000000000000000000e+00,6.358431340634192186e-03
5.176000000000000600e-01,0.000000000000000000e+00,6.361329879760894979e-03
5.178000000000000380e-01,0.000000000000000000e+00,6.362942933551891944e-03
5.180000000000000160e-01,0.000000000000000000e+00,6.363269595678323898e-03
5.181999999999999940e-01,0.000000000000000000e+00,6.362309105287233812e-03
5.183999999999999719e-01,0.000000000000000000e+00,6.360060847630820413e-03
5.186000000000000609e-01,0.000000000000000000e+00,6.356524354618982298e-03
5.188000000000000389e-01,0.000000000000000000e+00,6.351699305293584397e-03
5.190000000000000169e-01,0.000000000000000000e+00,6.345585526224592487e-03
5.191999999999999948e-01,0.000000000000000000e+00,6.338182991826903090e-03
5.193999999999999728e-01,0.000000000000000000e+00,6.329491824598208749e-03
5.196000000000000618e-01,0.000000000000000000e+00,6.319512295276746849e-03
5.198000000000000398e-01,0.000000000000000000e+00,6.308244822919605033e-03
5.200000000000000178e-01,0.000000000000000000e+00,6.295689974900542385e-03
5.201999999999999957e-01,0.000000000000000000e+00,6.281848466828214572e-03
5.203999999999999737e-01,0.000000000000000000e+00,6.266721162384032706e-03
5.206000000000000627e-01,0.000000000000000000e+00,6.250309073080391464e-03
5.208000000000000407e-01,0.000000000000000000e+00,6.232613357939460752e-03
5.210000000000000187e-01,0.000000000000000000e+00,6.213635323092187024e-03
5.211999999999999966e-01,0.000000000000000000e+00,6.193376421299266743e-03
5.213999999999999746e-01,0.000000000000000000e+00,6.171838251393252373e-03
5.216000000000000636e-01,0.000000000000000000e+00,6.149022557643088471e-03
5.218000000000000416e-01,0.000000000000000000e+00,6.124931229041882808e-03
5.220000000000000195e-01,0.000000000000000000e+00,6.099566298518183105e-03
5.221999999999999975e-01,0.000000000000000000e+00,6.072929942072133325e-03
5.223999999999999755e-01,0.000000000000000000e+00,6.045024477837258881e-03
5.226000000000000645e-01,0.000000000000000000e+00,6.015852365068651009e-03
5.228000000000000425e-01,0.000000000000000000e+00,5.985416203059271134e-03
5.230000000000000204e-01,0.000000000000000000e+00,5.953718729984618097e-03
5.231999999999999984e-01,0.000000000000000000e+00,5.920762821678561549e-03
5.233999999999999764e-01,0.000000000000000000e+00,5.886551490339314574e-03
5.236000000000000654e-01,0.000000000000000000e+00,5.851087883169479864e-03
5.238000000000000433e-01,0.000000000000000000e+00,5.814375280950065394e-03
5.240000000000000213e-01,0.000000000000000000e+00,5.776417096550114094e-03
5.241999999999999993e-01,0.000000000000000000e+00,5.737216873374181847e-03
5.243999999999999773e-01,0.000000000000000000e+00,5.696778283748558935e-03
5.246000000000000663e-01,0.000000000000000000e+00,5.655105127248587216e-03
5.248000000000000442e-01,0.000000000000000000e+00,5.612201328968370595e-03
5.250000000000000222e-01,0.000000000000000000e+00,5.568070937734717618e-03
5.252000000000000002e-01,0.000000000000000000e+00,5.522718124267446405e-03
5.253999999999999782e-01,0.000000000000000000e+00,5.476147179287287059e-03
5.256000000000000671e-01,0.000000000000000000e+00,5.428362511574393034e-03
5.258000000000000451e-01,0.000000000000000000e+00,5.379368645977870844e-03
5.260000000000000231e-01,0.000000000000000000e+00,5.329227627573852877e-03
5.262000000000000011e-01,0.000000000000000000e+00,5.278994126599989567e-03
5.263999999999999790e-01,0.000000000000000000e+00,5.228666437790151222e-03
5.266000000000000680e-01,0.000000000000000000e+00,5.178305106592361040e-03
5.268000000000000460e-01,0.000000000000000000e+00,5.128037885780679928e-03
5.270000000000000240e-01,0.000000000000000000e+00,5.077648204316879965e-03
5.272000000000000020e-01,0.000000000000000000e+00,5.027337652941131496e-03
5.273999999999999799e-01,0.000000000000000000e+00,4.977005829953105864e-03
5.276000000000000689e-01,0.000000000000000000e+00,4.926570357751063056e-03
5.278000000000000469e-01,0.000000000000000000e+00,4.876287130231762856e-03
5.280000000000000249e-01,0.000000000000000000e+00,4.825887126126020277e-03
5.282000000000000028e-01,0.000000000000000000e+00,4.775489398533803997e-03
5.283999999999999808e-01,0.000000000000000000e+00,4.725143492303691961e-03
5.286000000000000698e-01,0.000000000000000000e+00,4.674672134008329982e-03
5.288000000000000478e-01,0.000000000000000000e+00,4.624317077010130228e-03
5.290000000000000258e-01,0.000000000000000000e+00,4.573897925966893818e-03
5.292000000000000037e-01,0.000000000000000000e+00,4.523405793248613804e-03
5.293999999999999817e-01,0.000000000000000000e+00,4.473037757359278610e-03
5.296000000000000707e-01,0.000000000000000000e+00,4.422542904305784561e-03
5.298000000000000487e-01,0.000000000000000000e+00,4.372089932468632700e-03
5.300000000000000266e-01,0.000000000000000000e+00,4.321644794580359328e-03
5.302000000000000046e-01,0.000000000000000000e+00,4.271076281229323202e-03
5.303999999999999826e-01,0.000000000000000000e+00,4.220656842369878425e-03
5.306000000000000716e-01,0.000000000000000000e+00,4.170132899217735001e-03
5.308000000000000496e-01,0.000000000000000000e+00,4.119578027392288566e-03
5.310000000000000275e-01,0.000000000000000000e+00,4.069102153228601471e-03
5.312000000000000055e-01,0.000000000000000000e+00,4.018498166198446186e-03
5.313999999999999835e-01,0.000000000000000000e+00,3.967979387712636252e-03
5.316000000000000725e-01,0.000000000000000000e+00,3.917422893657984684e-03
5.318000000000000504e-01,0.000000000000000000e+00,3.866764714368427225e-03
5.320000000000000284e-01,0.000000000000000000e+00,3.816255071628950335e-03
5.322000000000000064e-01,0.000000000000000000e+00,3.765617502926470184e-03
5.323999999999999844e-01,0.000000000000000000e+00,3.714994791990604284e-03
5.326000000000000734e-01,0.000000000000000000e+00,3.664404460648827688e-03
5.328000000000000513e-01,0.000000000000000000e+00,3.613685833223134747e-03
5.330000000000000293e-01,0.000000000000000000e+00,3.563099476163400503e-03
5.332000000000000073e-01,0.000000000000000000e+00,3.512428345348400649e-03
5.333999999999999853e-01,0.000000000000000000e+00,3.461703334682382505e-03
5.336000000000000743e-01,0.000000000000000000e+00,3.411080051093168253e-03
5.338000000000000522e-01,0.000000000000000000e+00,3.360328911102064553e-03
5.340000000000000302e-01,0.000000000000000000e+00,3.309642144018194732e-03
5.342000000000000082e-01,0.000000000000000000e+00,3.258939619782887098e-03
5.343999999999999861e-01,0.000000000000000000e+00,3.208126226209889742e-03
5.346000000000000751e-01,0.000000000000000000e+00,3.157462860790466452e-03
5.348000000000000531e-01,0.000000000000000000e+00,3.106682635360402678e-03
5.350000000000000311e-01,0.000000000000000000e+00,3.055900487022998602e-03
5.352000000000000091e-01,0.000000000000000000e+00,3.005170817896238300e-03
5.353999999999999870e-01,0.000000000000000000e+00,2.954314862250236040e-03
5.356000000000000760e-01,0.000000000000000000e+00,2.903576493192436270e-03
5.358000000000000540e-01,0.000000000000000000e+00,2.852772629207696309e-03
5.360000000000000320e-01,0.000000000000000000e+00,2.801902136702172363e-03
5.362000000000000099e-01,0.000000000000000000e+00,2.751151544098981439e-03
5.363999999999999879e-01,0.000000000000000000e+00,2.700276137408197386e-03
5.366000000000000769e-01,0.000000000000000000e+00,2.649454433691397770e-03
5.368000000000000549e-01,0.000000000000000000e+00,2.598634270329039375e-03
5.370000000000000329e-01,0.000000000000000000e+00,2.547700474665903769e-03
5.372000000000000108e-01,0.000000000000000000e+00,2.496920887054179805e-03
5.373999999999999888e-01,0.000000000000000000e+00,2.446034429259467957e-03
5.376000000000000778e-01,0.000000000000000000e+00,2.395139357489174670e-03
5.378000000000000558e-01,0.000000000000000000e+00,2.344311968708143179e-03
5.380000000000000338e-01,0.000000000000000000e+00,2.293362835947304612e-03
5.382000000000000117e-01,0.000000000000000000e+00,2.242526640433992191e-03
5.383999999999999897e-01,0.000000000000000000e+00,2.191639159604616416e-03
5.386000000000000787e-01,0.000000000000000000e+00,2.140682297947067714e-03
5.388000000000000567e-01,0.000000000000000000e+00,2.089858310780401407e-03
5.390000000000000346e-01,0.000000000000000000e+00,2.038914873145031281e-03
5.392000000000000126e-01,0.000000000000000000e+00,1.988024401988627843e-03
5.393999999999999906e-01,0.000000000000000000e+00,1.937147361122978917e-03
5.396000000000000796e-01,0.000000000000000000e+00,1.886159959199662506e-03
5.398000000000000576e-01,0.000000000000000000e+00,1.835333100547578700e-03
5.400000000000000355e-01,0.000000000000000000e+00,1.784407582140726256e-03
5.402000000000000135e-01,0.000000000000000000e+00,1.733476582270472577e-03
5.403999999999999915e-01,0.000000000000000000e+00,1.682622672059111424e-03
5.406000000000000805e-01,0.000000000000000000e+00,1.631653479259198569e-03
5.408000000000000584e-01,0.000000000000000000e+00,1.580802329565790532e-03
5.410000000000000364e-01,0.000000000000000000e+00,1.529908053664714995e-03
5.412000000000000144e-01,0.000000000000000000e+00,1.478951354995629297e-03
5.413999999999999924e-01,0.000000000000000000e+00,1.428134278894495346e-03
5.416000000000000814e-01,0.000000000000000000e+00,1.377204756772901217e-03
5.418000000000000593e-01,0.000000000000000000e+00,1.326337107435314466e-03
5.420000000000000373e-01,0.000000000000000000e+00,1.275488279881893672e-03
5.422000000000000153e-01,0.000000000000000000e+00,1.224537896266489345e-03
5.423999999999999932e-01,0.000000000000000000e+00,1.173755837765390331e-03
5.425999999999999712e-01,0.000000000000000000e+00,1.122880616991721314e-03
5.428000000000000602e-01,0.000000000000000000e+00,1.072012582724338192e-03
5.430000000000000382e-01,0.000000000000000000e+00,1.021224076960640381e-03
5.432000000000000162e-01,0.000000000000000000e+00,9.703279277221490973e-04
5.433999999999999941e-01,0.000000000000000000e+00,9.195644029755742355e-04
5.435999999999999721e-01,0.000000000000000000e+00,8.687586557011850452e-04
5.438000000000000611e-01,0.000000000000000000e+00,8.179068814308174118e-04
5.440000000000000391e-01,0.000000000000000000e+00,7.671940301754442970e-04
5.442000000000000171e-01,0.000000000000000000e+00,7.163766264978721487e-04
5.443999999999999950e-01,0.000000000000000000e+00,6.656393875772020907e-04
5.445999999999999730e-01,0.000000000000000000e+00,6.149186251778182566e-04
5.448000000000000620e-01,0.000000000000000000e+00,5.641101486135238763e-04
5.450000000000000400e-01,0.000000000000000000e+00,5.134784841486217388e-04
5.452000000000000179e-01,0.000000000000000000e+00,4.627554478275480720e-04
5.453999999999999959e-01,0.000000000000000000e+00,4.120615769606372769e-04
5.455999999999999739e-01,0.000000000000000000e+00,3.614414606867774604e-04
5.458000000000000629e-01,0.000000000000000000e+00,3.107217880477936012e-04
5.460000000000000409e-01,0.000000000000000000e+00,2.601585965595273886e-04
5.462000000000000188e-01,0.000000000000000000e+00,2.095455930422387980e-04
5.463999999999999968e-01,0.000000000000000000e+00,1.589122120008237826e-04
5.465999999999999748e-01,0.000000000000000000e+00,1.084083792991241690e-04
5.468000000000000638e-01,0.000000000000000000e+00,5.780808118645286431e-05
5.470000000000000417e-01,0.000000000000000000e+00,7.315469204037527984e-06
5.472000000000000197e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.473999999999999977e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.475999999999999757e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.478000000000000647e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.480000000000000426e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.482000000000000206e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.483999999999999986e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.485999999999999766e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.488000000000000655e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.490000000000000435e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.492000000000000215e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.493999999999999995e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.495999999999999774e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.498000000000000664e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.502000000000000224e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.504000000000000004e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.505999999999999783e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.508000000000000673e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.510000000000000453e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.512000000000000233e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.514000000000000012e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.515999999999999792e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.518000000000000682e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.520000000000000462e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.522000000000000242e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.524000000000000021e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.525999999999999801e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.528000000000000691e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.530000000000000471e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.532000000000000250e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.534000000000000030e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.535999999999999810e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.538000000000000700e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.540000000000000480e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.542000000000000259e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.544000000000000039e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.545999999999999819e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.548000000000000709e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.550000000000000488e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.552000000000000268e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.554000000000000048e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.555999999999999828e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.558000000000000718e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.560000000000000497e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.562000000000000277e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.564000000000000057e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.565999999999999837e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.568000000000000727e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.570000000000000506e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.572000000000000286e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.574000000000000066e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.575999999999999845e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.578000000000000735e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.580000000000000515e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.582000000000000295e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.584000000000000075e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.585999999999999854e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.588000000000000744e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.590000000000000524e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.592000000000000304e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.594000000000000083e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.595999999999999863e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.598000000000000753e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.600000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.602000000000000313e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.604000000000000092e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.605999999999999872e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.608000000000000762e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.610000000000000542e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.612000000000000322e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.614000000000000101e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.615999999999999881e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.618000000000000771e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.620000000000000551e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.622000000000000330e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.624000000000000110e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.625999999999999890e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.628000000000000780e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.630000000000000560e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.632000000000000339e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.634000000000000119e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.635999999999999899e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.638000000000000789e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.640000000000000568e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.642000000000000348e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.644000000000000128e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.645999999999999908e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.648000000000000798e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.650000000000000577e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.652000000000000357e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.654000000000000137e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.655999999999999917e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.658000000000000806e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.660000000000000586e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.662000000000000366e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.664000000000000146e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.665999999999999925e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.668000000000000815e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.670000000000000595e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.672000000000000375e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.674000000000000155e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.675999999999999934e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.678000000000000824e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.680000000000000604e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.682000000000000384e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.684000000000000163e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.685999999999999943e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.687999999999999723e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.690000000000000613e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.692000000000000393e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.694000000000000172e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.695999999999999952e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.697999999999999732e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.700000000000000622e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.702000000000000401e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.704000000000000181e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.705999999999999961e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.707999999999999741e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.710000000000000631e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.712000000000000410e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.714000000000000190e-01,0.000000000000000000e+00,0.000000000000000000e+00
