t,psi
-2.650000000000001243e-01,-2.431883050847996608e-01
-2.624999999999997335e-01,-2.441376891412925243e-01
-2.599999999999997868e-01,-2.450497719075150349e-01
-2.574999999999998401e-01,-2.457651876637420851e-01
-2.549999999999998934e-01,-2.462643842746442269e-01
-2.524999999999999467e-01,-2.465485222087087647e-01
-2.500000000000000000e-01,-2.466183421038325441e-01
-2.475000000000000533e-01,-2.464740258671095918e-01
-2.450000000000001066e-01,-2.461151974627686922e-01
-2.425000000000001599e-01,-2.455409213767633658e-01
-2.399999999999997691e-01,-2.447533234186421713e-01
-2.374999999999998224e-01,-2.438894441325708540e-01
-2.349999999999998757e-01,-2.435098374827874834e-01
-2.324999999999999289e-01,-2.442209641927674812e-01
-2.299999999999999822e-01,-2.462268986382008251e-01
-2.275000000000000355e-01,-2.493794417689926823e-01
-2.250000000000000888e-01,-2.533728653493550476e-01
-2.225000000000001421e-01,-2.578776827893299872e-01
-2.199999999999997513e-01,-2.626016597766755445e-01
-2.174999999999998046e-01,-2.673080300219456418e-01
-2.149999999999998579e-01,-2.718142092758437656e-01
-2.124999999999999112e-01,-2.759835073000306838e-01
-2.099999999999999645e-01,-2.797155223785610101e-01
-2.075000000000000178e-01,-2.829374415653703179e-01
-2.050000000000000711e-01,-2.855968975286510281e-01
-2.025000000000001243e-01,-2.876563885182668034e-01
-1.999999999999997335e-01,-2.890890458931537621e-01
-1.974999999999997868e-01,-2.898754906370563655e-01
-1.949999999999998401e-01,-2.900015456914527556e-01
-1.924999999999998934e-01,-2.894566169932022981e-01
-1.899999999999999467e-01,-2.882326038585351080e-01
-1.875000000000000000e-01,-2.863232425848207807e-01
-1.850000000000000533e-01,-2.837238250478820167e-01
-1.825000000000001066e-01,-2.804312680425277149e-01
-1.800000000000001599e-01,-2.764445413662417472e-01
-1.774999999999997691e-01,-2.717654957151079409e-01
-1.749999999999998224e-01,-2.664001680151754647e-01
-1.724999999999998757e-01,-2.603606845145441939e-01
-1.699999999999999289e-01,-2.536679331063529386e-01
-1.674999999999999822e-01,-2.463552368537982595e-01
-1.650000000000000355e-01,-2.384733275540677211e-01
-1.625000000000000888e-01,-2.300969786488023805e-01
-1.600000000000001421e-01,-2.213336752370166360e-01
-1.574999999999997513e-01,-2.123345884253149407e-01
-1.549999999999998046e-01,-2.033076835422991113e-01
-1.524999999999998579e-01,-1.945315971609164751e-01
-1.499999999999999112e-01,-1.863660889311871127e-01
-1.474999999999999645e-01,-1.792488050745330019e-01
-1.450000000000000178e-01,-1.736566093268288036e-01
-1.425000000000000711e-01,-1.699934120812105487e-01
-1.400000000000001243e-01,-1.683652077036801309e-01
-1.374999999999997335e-01,-1.683054443813856160e-01
-1.349999999999997868e-01,-1.688570095843147101e-01
-1.324999999999998401e-01,-1.693622290986797618e-01
-1.299999999999998934e-01,-1.697192383369982571e-01
-1.274999999999999467e-01,-1.699279508953693008e-01
-1.250000000000000000e-01,-1.699889108438624452e-01
-1.225000000000000533e-01,-1.699022770090200807e-01
-1.200000000000001066e-01,-1.696678236616169788e-01
-1.175000000000001599e-01,-1.692849395463597306e-01
-1.149999999999997691e-01,-1.687537682799524485e-01
-1.124999999999998224e-01,-1.681317271789476153e-01
-1.099999999999998757e-01,-1.676923348000091407e-01
-1.074999999999999289e-01,-1.677614126091657720e-01
-1.049999999999999822e-01,-1.684642020503531179e-01
-1.025000000000000355e-01,-1.697347273670107293e-01
-1.000000000000000888e-01,-1.714169621032660962e-01
-9.750000000000014211e-02,-1.733380745595283490e-01
-9.499999999999975131e-02,-1.753428273850623220e-01
-9.249999999999980460e-02,-1.773044040263790921e-01
-8.999999999999985789e-02,-1.791242928332427709e-01
-8.749999999999991118e-02,-1.807281392345141124e-01
-8.499999999999996447e-02,-1.820607475134057296e-01
-8.250000000000001776e-02,-1.830814960183387852e-01
-8.000000000000007105e-02,-1.837605512274613773e-01
-7.750000000000012434e-02,-1.840759025235080004e-01
-7.499999999999973355e-02,-1.840111116553123094e-01
-7.249999999999978684e-02,-1.835536436709105934e-01
-6.999999999999984013e-02,-1.826936579172006858e-01
-6.749999999999989342e-02,-1.814231617812300523e-01
-6.499999999999994671e-02,-1.797354555156952804e-01
-6.250000000000000000e-02,-1.776248202011709576e-01
-6.000000000000005329e-02,-1.750864221697718270e-01
-5.750000000000010658e-02,-1.721164268341614234e-01
-5.500000000000015987e-02,-1.687123341290074074e-01
-5.249999999999976907e-02,-1.648735682035466221e-01
-4.999999999999982236e-02,-1.606023772556767482e-01
-4.749999999999987566e-02,-1.559051271659583904e-01
-4.499999999999992895e-02,-1.507941063841556628e-01
-4.249999999999998224e-02,-1.452900000173823480e-01
-4.000000000000003553e-02,-1.394252364916735987e-01
-3.750000000000008882e-02,-1.332484525116653662e-01
-3.500000000000014211e-02,-1.268303386761239770e-01
-3.249999999999975131e-02,-1.202710633615982627e-01
-2.999999999999980460e-02,-1.137091989037547629e-01
-2.749999999999985789e-02,-1.073313142043244989e-01
-2.499999999999991118e-02,-1.013795814273810436e-01
-2.249999999999996447e-02,-9.615081363763218480e-02
-2.000000000000001776e-02,-9.197280839635076088e-02
-1.750000000000007105e-02,-8.913270843459865367e-02
-1.500000000000012434e-02,-8.772893602207806896e-02
-1.249999999999973355e-02,-8.747826696879874853e-02
-9.999999999999786837e-03,-8.773339902870658236e-02
-7.499999999999840128e-03,-8.800200207640844485e-02
-4.999999999999893419e-03,-8.819427073630951852e-02
-2.499999999999946709e-03,-8.830943181344014237e-02
0.000000000000000000e+00,-8.834778552915160954e-02
2.499999999999946709e-03,-8.830943181344014237e-02
4.999999999999893419e-03,-8.819427073630951852e-02
7.500000000000284217e-03,-8.800200207640838934e-02
1.000000000000023093e-02,-8.773339902870651297e-02
1.250000000000017764e-02,-8.747826696879873465e-02
1.500000000000012434e-02,-8.772893602207806896e-02
1.750000000000007105e-02,-8.913270843459865367e-02
2.000000000000001776e-02,-9.197280839635076088e-02
2.249999999999996447e-02,-9.615081363763218480e-02
2.499999999999991118e-02,-1.013795814273810436e-01
2.749999999999985789e-02,-1.073313142043244989e-01
3.000000000000024869e-02,-1.137091989037558870e-01
3.250000000000019540e-02,-1.202710633615994285e-01
3.500000000000014211e-02,-1.268303386761239770e-01
3.750000000000008882e-02,-1.332484525116653662e-01
4.000000000000003553e-02,-1.394252364916735987e-01
4.249999999999998224e-02,-1.452900000173823480e-01
4.499999999999992895e-02,-1.507941063841556628e-01
4.749999999999987566e-02,-1.559051271659583904e-01
5.000000000000026645e-02,-1.606023772556775531e-01
5.250000000000021316e-02,-1.648735682035473715e-01
5.500000000000015987e-02,-1.687123341290074074e-01
5.750000000000010658e-02,-1.721164268341614234e-01
6.000000000000005329e-02,-1.750864221697718270e-01
6.250000000000000000e-02,-1.776248202011709576e-01
6.499999999999994671e-02,-1.797354555156952804e-01
6.749999999999989342e-02,-1.814231617812300523e-01
7.000000000000028422e-02,-1.826936579172009079e-01
7.250000000000023093e-02,-1.835536436709107044e-01
7.500000000000017764e-02,-1.840111116553123649e-01
7.750000000000012434e-02,-1.840759025235080004e-01
8.000000000000007105e-02,-1.837605512274613773e-01
8.250000000000001776e-02,-1.830814960183387852e-01
8.499999999999996447e-02,-1.820607475134057296e-01
8.749999999999991118e-02,-1.807281392345141124e-01
8.999999999999985789e-02,-1.791242928332427709e-01
9.250000000000024869e-02,-1.773044040263787591e-01
9.500000000000019540e-02,-1.753428273850620445e-01
9.750000000000014211e-02,-1.733380745595283490e-01
1.000000000000000888e-01,-1.714169621032660962e-01
1.025000000000000355e-01,-1.697347273670107293e-01
1.049999999999999822e-01,-1.684642020503531179e-01
1.074999999999999289e-01,-1.677614126091657720e-01
1.099999999999998757e-01,-1.676923348000091407e-01
1.125000000000002665e-01,-1.681317271789477541e-01
1.150000000000002132e-01,-1.687537682799526428e-01
1.175000000000001599e-01,-1.692849395463597306e-01
1.200000000000001066e-01,-1.696678236616169788e-01
1.225000000000000533e-01,-1.699022770090200807e-01
1.250000000000000000e-01,-1.699889108438624452e-01
1.274999999999999467e-01,-1.699279508953693008e-01
1.299999999999998934e-01,-1.697192383369982571e-01
1.325000000000002842e-01,-1.693622290986797063e-01
1.350000000000002309e-01,-1.688570095843146268e-01
1.375000000000001776e-01,-1.683054443813855605e-01
1.400000000000001243e-01,-1.683652077036801309e-01
1.425000000000000711e-01,-1.699934120812105487e-01
1.450000000000000178e-01,-1.736566093268288036e-01
1.474999999999999645e-01,-1.792488050745330019e-01
1.499999999999999112e-01,-1.863660889311871127e-01
1.524999999999998579e-01,-1.945315971609164751e-01
1.550000000000002487e-01,-2.033076835423006656e-01
1.575000000000001954e-01,-2.123345884253166060e-01
1.600000000000001421e-01,-2.213336752370166360e-01
1.625000000000000888e-01,-2.300969786488023805e-01
1.650000000000000355e-01,-2.384733275540677211e-01
1.674999999999999822e-01,-2.463552368537982595e-01
1.699999999999999289e-01,-2.536679331063529386e-01
1.724999999999998757e-01,-2.603606845145441939e-01
1.750000000000002665e-01,-2.664001680151764639e-01
1.775000000000002132e-01,-2.717654957151088291e-01
1.800000000000001599e-01,-2.764445413662417472e-01
1.825000000000001066e-01,-2.804312680425277149e-01
1.850000000000000533e-01,-2.837238250478820167e-01
1.875000000000000000e-01,-2.863232425848207807e-01
1.899999999999999467e-01,-2.882326038585351080e-01
1.924999999999998934e-01,-2.894566169932022981e-01
1.950000000000002842e-01,-2.900015456914528111e-01
1.975000000000002309e-01,-2.898754906370563100e-01
2.000000000000001776e-01,-2.890890458931535956e-01
2.025000000000001243e-01,-2.876563885182668034e-01
2.050000000000000711e-01,-2.855968975286510281e-01
2.075000000000000178e-01,-2.829374415653703179e-01
2.099999999999999645e-01,-2.797155223785610101e-01
2.124999999999999112e-01,-2.759835073000306838e-01
2.149999999999998579e-01,-2.718142092758437656e-01
2.175000000000002487e-01,-2.673080300219448646e-01
2.200000000000001954e-01,-2.626016597766746563e-01
2.225000000000001421e-01,-2.578776827893299872e-01
2.250000000000000888e-01,-2.533728653493550476e-01
2.275000000000000355e-01,-2.493794417689926823e-01
2.299999999999999822e-01,-2.462268986382008251e-01
2.324999999999999289e-01,-2.442209641927674812e-01
2.349999999999998757e-01,-2.435098374827874834e-01
2.375000000000002665e-01,-2.438894441325709372e-01
2.400000000000002132e-01,-2.447533234186423101e-01
2.425000000000001599e-01,-2.455409213767633658e-01
2.450000000000001066e-01,-2.461151974627686922e-01
2.475000000000000533e-01,-2.464740258671095918e-01
2.500000000000000000e-01,-2.466183421038325441e-01
2.524999999999999467e-01,-2.465485222087087647e-01
2.549999999999998934e-01,-2.462643842746442269e-01
2.575000000000002842e-01,-2.457651876637419186e-01
2.600000000000002309e-01,-2.450497719075148961e-01
2.625000000000001776e-01,-2.441376891412923578e-01
2.650000000000001243e-01,-2.431883050847996608e-01
2.675000000000000711e-01,-2.424599118755904614e-01
2.700000000000000178e-01,-2.420902712423641800e-01
2.724999999999999645e-01,-2.420581230709884513e-01
2.749999999999999112e-01,-2.422548625549791057e-01
2.774999999999998579e-01,-2.425477442344887435e-01
2.800000000000002487e-01,-2.428123774997334727e-01
2.825000000000001954e-01,-2.429443712956033397e-01
2.850000000000001421e-01,-2.428607291755648101e-01
2.875000000000000888e-01,-2.424971987436906895e-01
2.900000000000000355e-01,-2.418045426214910365e-01
2.924999999999999822e-01,-2.407449611273557999e-01
2.949999999999999289e-01,-2.392890803961899571e-01
2.974999999999998757e-01,-2.374135722282178784e-01
3.000000000000002665e-01,-2.350993432308440823e-01
3.025000000000002132e-01,-2.323301974689904736e-01
3.050000000000001599e-01,-2.290918817983721434e-01
3.075000000000001066e-01,-2.253714412835363667e-01
3.100000000000000533e-01,-2.211568334165627259e-01
3.125000000000000000e-01,-2.164367707671539243e-01
3.149999999999999467e-01,-2.112007816714359665e-01
3.174999999999998934e-01,-2.054394983536441677e-01
3.200000000000002842e-01,-1.991452028173605060e-01
3.225000000000002309e-01,-1.923126846289218428e-01
3.250000000000001776e-01,-1.849404932924150202e-01
3.275000000000001243e-01,-1.770327034126095711e-01
3.300000000000000711e-01,-1.686013553183350333e-01
3.325000000000000178e-01,-1.596697885245145221e-01
3.349999999999999645e-01,-1.502771489095001967e-01
3.374999999999999112e-01,-1.404844142345810509e-01
3.399999999999998579e-01,-1.303823210343303951e-01
3.425000000000002487e-01,-1.201015244975810331e-01
3.450000000000001954e-01,-1.098250319516202583e-01
3.475000000000001421e-01,-9.980208971434322007e-02
3.500000000000000888e-01,-9.036058190986240302e-02
3.525000000000000355e-01,-8.191029223116243208e-02
3.549999999999999822e-01,-7.492000137585244635e-02
3.574999999999999289e-01,-6.983610839632592437e-02
3.599999999999998757e-01,-6.689891414545694193e-02
3.625000000000002665e-01,-6.586203766717441122e-02
3.650000000000002132e-01,-6.587831135996956300e-02
3.675000000000001599e-01,-6.608809768621297376e-02
3.700000000000001066e-01,-6.624776367647663977e-02
3.725000000000000533e-01,-6.634939865574741857e-02
3.750000000000000000e-01,-6.639326696103690917e-02
3.774999999999999467e-01,-6.637948290134373930e-02
3.799999999999998934e-01,-6.630801056451547659e-02
3.825000000000002842e-01,-6.617866366168005665e-02
3.850000000000002309e-01,-6.599081892220290402e-02
3.875000000000001776e-01,-6.567667750227171308e-02
3.900000000000001243e-01,-6.462933163886303012e-02
3.925000000000000711e-01,-6.175712616884422579e-02
3.950000000000000178e-01,-5.640923093651737524e-02
3.974999999999999645e-01,-4.860813651237404220e-02
3.999999999999999112e-01,-3.876476701704391348e-02
4.024999999999998579e-01,-2.740509103932380758e-02
4.050000000000002487e-01,-1.502495501738177613e-02
4.075000000000001954e-01,-2.036049665960354416e-03
4.100000000000001421e-01,1.124240837913306063e-02
4.125000000000000888e-01,2.457356684064709862e-02
4.150000000000000355e-01,3.778762085251028552e-02
4.174999999999999822e-01,5.076683645280403306e-02
4.199999999999999289e-01,6.343282045752401954e-02
4.224999999999998757e-01,7.573637614759845538e-02
4.250000000000002665e-01,8.764969058516382250e-02
4.275000000000002132e-01,9.916043132386825887e-02
4.300000000000001599e-01,1.102673329436155147e-01
4.325000000000001066e-01,1.209769142611162307e-01
4.350000000000000533e-01,1.313010380828003310e-01
4.375000000000000000e-01,1.412550892481647113e-01
4.399999999999999467e-01,1.508565983204202543e-01
4.424999999999998934e-01,1.601241774568263887e-01
4.450000000000002842e-01,1.690766632161656569e-01
4.475000000000002309e-01,1.777323800685791100e-01
4.500000000000001776e-01,1.861084496222291662e-01
4.525000000000001243e-01,1.942200751191086872e-01
4.550000000000000711e-01,2.020797292759788644e-01
4.575000000000000178e-01,2.096961666381684519e-01
4.599999999999999645e-01,2.170731702731432400e-01
4.624999999999999112e-01,2.242079294368514719e-01
4.649999999999998579e-01,2.310889365059390910e-01
4.675000000000002487e-01,2.376933043423765102e-01
4.700000000000001954e-01,2.439834771101919708e-01
4.725000000000001421e-01,2.499035217093758254e-01
4.750000000000000888e-01,2.553757183390384378e-01
4.775000000000000355e-01,2.602993564153727735e-01
4.799999999999999822e-01,2.645560339921363413e-01
4.824999999999999289e-01,2.680297590494668536e-01
4.849999999999998757e-01,2.706536613710130990e-01
4.875000000000002665e-01,2.724845349587533549e-01
4.900000000000002132e-01,2.737433296509079739e-01
4.925000000000001599e-01,2.746747457385863012e-01
4.950000000000001066e-01,2.753595699805494457e-01
4.975000000000000533e-01,2.758030163530235113e-01
5.000000000000000000e-01,2.760062420550949414e-01
5.024999999999999467e-01,2.759697766595714530e-01
5.049999999999998934e-01,2.756935251626569938e-01
5.075000000000002842e-01,2.751767675723786888e-01
5.100000000000002309e-01,2.744183254364153113e-01
5.125000000000001776e-01,2.734824343943559333e-01
5.150000000000001243e-01,2.730846630701324051e-01
5.175000000000000711e-01,2.746670491010547166e-01
5.200000000000000178e-01,2.791707560709148495e-01
5.224999999999999645e-01,2.866257559754866180e-01
5.249999999999999112e-01,2.965065844854070098e-01
5.274999999999998579e-01,3.081090918895972863e-01
5.300000000000002487e-01,3.207572496338170764e-01
5.325000000000001954e-01,3.338828191568664616e-01
5.350000000000001421e-01,3.470398913946600161e-01
5.375000000000000888e-01,3.598926441992582048e-01
5.400000000000000355e-01,3.721951562203844044e-01
5.424999999999999822e-01,3.837712860858351616e-01
5.449999999999999289e-01,3.944974383127980433e-01
5.474999999999998757e-01,4.042887873769260842e-01
5.500000000000002665e-01,4.130886677032303278e-01
5.525000000000002132e-01,4.208605842219745319e-01
5.550000000000001599e-01,4.275822928028892300e-01
5.575000000000001066e-01,4.332414810413012796e-01
5.600000000000000533e-01,4.378326800166760790e-01
5.625000000000000000e-01,4.413551314604641784e-01
5.649999999999999467e-01,4.438114151961008447e-01
5.674999999999998934e-01,4.452067091524364861e-01
5.700000000000002842e-01,4.455486118697176146e-01
5.725000000000002309e-01,4.448475092190242175e-01
5.750000000000001776e-01,4.431175171724095474e-01
5.775000000000001243e-01,4.403780848952345561e-01
5.800000000000000711e-01,4.366564008232304839e-01
5.825000000000000178e-01,4.319908113650795523e-01
5.849999999999999645e-01,4.264355373222762924e-01
5.874999999999999112e-01,4.200670499638976541e-01
5.899999999999998579e-01,4.129925232456951867e-01
5.925000000000002487e-01,4.053607493264387296e-01
5.950000000000001954e-01,3.973756461431294795e-01
5.975000000000001421e-01,3.893116752640424783e-01
6.000000000000000888e-01,3.815284427343413332e-01
6.025000000000000355e-01,3.744771380693137641e-01
6.049999999999999822e-01,3.686820628327996396e-01
6.074999999999999289e-01,3.646643959548214187e-01
6.099999999999998757e-01,3.627594590692354570e-01
6.125000000000002665e-01,3.628128715934560433e-01
6.150000000000002132e-01,3.639773902073873413e-01
6.175000000000001599e-01,3.652187646039287139e-01
6.200000000000001066e-01,3.661575742791489119e-01
6.225000000000000533e-01,3.667751935268875330e-01
6.250000000000000000e-01,3.670732223937683836e-01
6.274999999999999467e-01,3.670524375287017582e-01
6.299999999999998934e-01,3.667127847808883123e-01
6.325000000000002842e-01,3.660533789652200554e-01
6.350000000000002309e-01,3.650724965537848199e-01
6.375000000000001776e-01,3.637651553873659793e-01
6.400000000000001243e-01,3.620959900666343989e-01
6.425000000000000711e-01,3.599885038156790951e-01
6.450000000000000178e-01,3.573857895311960409e-01
6.474999999999999645e-01,3.542765242689152605e-01
6.499999999999999112e-01,3.506784347643493449e-01
6.524999999999998579e-01,3.466186118124472970e-01
6.550000000000002487e-01,3.421223064058198093e-01
6.575000000000001954e-01,3.372084508214349685e-01
6.600000000000001421e-01,3.318887017797118033e-01
6.625000000000000888e-01,3.261679617380634499e-01
6.650000000000000355e-01,3.200453610301129959e-01
6.674999999999999822e-01,3.135152648123661900e-01
6.699999999999999289e-01,3.065681505219723380e-01
6.724999999999998757e-01,2.991913256828893641e-01
6.750000000000002665e-01,2.913695054359673464e-01
6.775000000000002132e-01,2.830852860600085452e-01
6.800000000000001599e-01,2.743195548408293161e-01
6.825000000000001066e-01,2.650518769898598248e-01
6.850000000000000533e-01,2.552609009972747200e-01
6.875000000000000000e-01,2.449248267642339383e-01
6.899999999999999467e-01,2.340219872286662950e-01
6.924999999999998934e-01,2.225316049600793711e-01
6.950000000000002842e-01,2.104348015114693438e-01
6.975000000000002309e-01,1.977159607078103620e-01
7.000000000000001776e-01,1.843645795149521927e-01
7.025000000000001243e-01,1.703777841165874940e-01
7.050000000000000711e-01,1.557637469611705128e-01
7.075000000000000178e-01,1.405463147770542598e-01
7.099999999999999645e-01,1.247712469264911916e-01
7.124999999999999112e-01,1.085145587835273234e-01
7.149999999999998579e-01,9.189353661079965874e-02
7.175000000000002487e-01,7.508096240474144978e-02
7.200000000000001954e-01,5.832277934409847708e-02
7.225000000000001421e-01,4.195843891825912220e-02
7.250000000000000888e-01,2.644064635347168415e-02
7.275000000000000355e-01,1.234547648911564141e-02
7.299999999999999822e-01,3.520147352946020555e-04
7.324999999999999289e-01,-8.850000036463301356e-03
7.349999999999998757e-01,-1.478846674159331638e-02
7.375000000000002665e-01,-1.760325706219923250e-02
7.400000000000002132e-01,-1.835570866254291125e-02
7.425000000000001599e-01,-1.846136764197775851e-02
7.450000000000001066e-01,-1.851029616286553603e-02
7.475000000000000533e-01,-1.854293281795563533e-02
7.500000000000000000e-01,-1.855940483669713675e-02
7.524999999999999467e-01,-1.855975514647882629e-02
7.549999999999998934e-01,-1.854398465996161607e-02
7.575000000000002842e-01,-1.851205227903251344e-02
7.600000000000002309e-01,-1.846391191268337284e-02
7.625000000000001776e-01,-1.844969445763262189e-02
7.650000000000001243e-01,-1.928701459786911696e-02
7.675000000000000711e-01,-2.306093871003397910e-02
7.700000000000000178e-01,-3.140694141023181452e-02
7.724999999999999645e-01,-4.458702330887054366e-02
7.749999999999999112e-01,-6.192288152046696720e-02
7.774999999999998579e-01,-8.239105947594722867e-02
7.800000000000002487e-01,-1.049740240824268006e-01
7.825000000000001954e-01,-1.288044295345101287e-01
7.850000000000001421e-01,-1.531985518762655207e-01
7.875000000000000888e-01,-1.776423694766641470e-01
7.900000000000000355e-01,-2.017623972814388267e-01
7.924999999999999822e-01,-2.252952662768604175e-01
7.949999999999999289e-01,-2.480611886168019586e-01
7.974999999999998757e-01,-2.699425429185693948e-01
8.000000000000002665e-01,-2.908672737261242536e-01
8.025000000000002132e-01,-3.107963124098202523e-01
8.050000000000001599e-01,-3.297141744601936320e-01
8.075000000000001066e-01,-3.476219922214270341e-01
8.100000000000000533e-01,-3.645323845073029645e-01
8.125000000000000000e-01,-3.804656994192532893e-01
8.149999999999999467e-01,-3.954472795931515128e-01
8.174999999999998934e-01,-4.095054883942604862e-01
8.200000000000002842e-01,-4.226703042229231211e-01
8.225000000000002309e-01,-4.349723422043911825e-01
8.250000000000001776e-01,-4.464422020458904683e-01
8.275000000000001243e-01,-4.571100710724103622e-01
8.300000000000000711e-01,-4.670055350463445110e-01
8.325000000000000178e-01,-4.761575683514783774e-01
8.349999999999999645e-01,-4.845946908792417851e-01
8.374999999999999112e-01,-4.923452921395887194e-01
8.399999999999998579e-01,-4.994381331451670514e-01
8.425000000000002487e-01,-5.059030404888917865e-01
8.450000000000001954e-01,-5.117717967004792312e-01
8.475000000000001421e-01,-5.170791877469477216e-01
8.500000000000000888e-01,-5.218640521619641870e-01
8.525000000000000355e-01,-5.261699062698338425e-01
8.549999999999999822e-01,-5.300441571133817087e-01
8.574999999999999289e-01,-5.335339090739921186e-01
8.599999999999998757e-01,-5.366751912750357123e-01
8.625000000000002665e-01,-5.394736334289567115e-01
8.650000000000002132e-01,-5.418872111323520535e-01
8.675000000000001599e-01,-5.438496429050244663e-01
8.700000000000001066e-01,-5.453319578552322522e-01
8.725000000000000533e-01,-5.463351734875228072e-01
8.750000000000000000e-01,-5.468619012690312253e-01
8.774999999999999467e-01,-5.469135139672353096e-01
8.799999999999998934e-01,-5.464901460489672846e-01
8.825000000000002842e-01,-5.455906942629590306e-01
8.850000000000002309e-01,-5.442128264204494359e-01
8.875000000000001776e-01,-5.423925933219349016e-01
8.900000000000001243e-01,-5.409315379847815519e-01
8.925000000000000711e-01,-5.421545146634464407e-01
8.950000000000000178e-01,-5.480561297133058618e-01
8.974999999999999645e-01,-5.590580061249262878e-01
8.999999999999999112e-01,-5.744337427743571034e-01
9.025000000000003020e-01,-5.930088718048925900e-01
9.050000000000002487e-01,-6.135903599560432742e-01
9.075000000000001954e-01,-6.351485435491188714e-01
9.100000000000001421e-01,-6.568631122579882131e-01
9.125000000000000888e-01,-6.781099174665099483e-01
9.150000000000000355e-01,-6.984280574259250640e-01
9.174999999999999822e-01,-7.174846444678006918e-01
9.199999999999999289e-01,-7.350437757894611179e-01
9.224999999999998757e-01,-7.509413870982591943e-01
9.250000000000002665e-01,-7.650657372494749087e-01
9.275000000000002132e-01,-7.773426459142906975e-01
9.300000000000001599e-01,-7.877245232876035619e-01
9.325000000000001066e-01,-7.961823476494440666e-01
9.350000000000000533e-01,-8.026999169617472507e-01
9.375000000000000000e-01,-8.072698677449928750e-01
9.399999999999999467e-01,-8.098911005153817122e-01
9.424999999999998934e-01,-8.105673746713686345e-01
9.450000000000002842e-01,-8.093069417811261657e-01
9.475000000000002309e-01,-8.061231817214928874e-01
9.500000000000001776e-01,-8.010362985469769992e-01
9.525000000000001243e-01,-7.940762297727042007e-01
9.550000000000000711e-01,-7.852870309493834577e-01
9.575000000000000178e-01,-7.747331225848046454e-01
9.599999999999999645e-01,-7.625079300913851776e-01
9.624999999999999112e-01,-7.487456001516771265e-01
9.650000000000003020e-01,-7.336366030187286835e-01
9.675000000000002487e-01,-7.174480333863090253e-01
9.700000000000001954e-01,-7.005490710217076034e-01
9.725000000000001421e-01,-6.834408341866700098e-01
9.750000000000000888e-01,-6.667866344796321565e-01
9.775000000000000355e-01,-6.514311742807489258e-01
9.799999999999999822e-01,-6.383815638697565298e-01
9.824999999999999289e-01,-6.286945642480454843e-01
9.849999999999998757e-01,-6.231788214800312309e-01
9.875000000000002665e-01,-6.218431880235741893e-01
9.900000000000002132e-01,-6.233483818656220254e-01
9.925000000000001599e-01,-6.255423022851045456e-01
9.950000000000001066e-01,-6.272954992467930646e-01
9.975000000000000533e-01,-6.284975233780918380e-01
1.000000000000000000e+00,-6.291511281447957904e-01
1.002500000000000391e+00,-6.292580170814713325e-01
1.004999999999999893e+00,-6.288184686685484026e-01
1.007500000000000284e+00,-6.278313375387137851e-01
1.009999999999999787e+00,-6.262940501075889843e-01
1.012500000000000178e+00,-6.242068442269406159e-01
1.014999999999999680e+00,-6.216741101728129326e-01
1.017500000000000071e+00,-6.190507515705188091e-01
1.020000000000000462e+00,-6.166688738772020395e-01
1.022499999999999964e+00,-6.146092955607526109e-01
1.025000000000000355e+00,-6.127561578630257300e-01
1.027499999999999858e+00,-6.109116015622870766e-01
1.030000000000000249e+00,-6.088691655633797772e-01
1.032499999999999751e+00,-6.064457956576124742e-01
1.035000000000000142e+00,-6.034905252463390601e-01
1.037499999999999645e+00,-5.998828153134296848e-01
1.040000000000000036e+00,-5.955273404478409471e-01
1.042500000000000426e+00,-5.903482539989400868e-01
1.044999999999999929e+00,-5.842840927612101831e-01
1.047500000000000320e+00,-5.772836425631177049e-01
1.049999999999999822e+00,-5.693027492757034569e-01
1.052500000000000213e+00,-5.603019498610398719e-01
1.054999999999999716e+00,-5.502447840779604027e-01
1.057500000000000107e+00,-5.390966703065189769e-01
1.060000000000000497e+00,-5.268242636913506027e-01
1.062500000000000000e+00,-5.133952521264656399e-01
1.065000000000000391e+00,-4.987785832442453993e-01
1.067499999999999893e+00,-4.829451544464870016e-01
1.070000000000000284e+00,-4.658690405903307408e-01
1.072499999999999787e+00,-4.475293836172519746e-01
1.075000000000000178e+00,-4.279131293420537219e-01
1.077499999999999680e+00,-4.070188736207392965e-01
1.080000000000000071e+00,-3.848621783424632792e-01
1.082500000000000462e+00,-3.614828415208198864e-01
1.084999999999999964e+00,-3.369547557960593798e-01
1.087500000000000355e+00,-3.113991554567865916e-01
1.089999999999999858e+00,-2.850021954432421789e-01
1.092500000000000249e+00,-2.580378236600330832e-01
1.094999999999999751e+00,-2.308965522208087096e-01
1.097500000000000142e+00,-2.041194427282142232e-01
1.099999999999999645e+00,-1.784331870897494787e-01
1.102500000000000036e+00,-1.547741463474267554e-01
1.105000000000000426e+00,-1.342722356033476394e-01
1.107499999999999929e+00,-1.181341669665563615e-01
1.110000000000000320e+00,-1.073240066071283472e-01
1.112499999999999822e+00,-1.019517826050507781e-01
1.115000000000000213e+00,-1.006078515745478380e-01
1.117499999999999716e+00,-1.008091525911405939e-01
1.120000000000000107e+00,-1.010986459662159692e-01
1.122500000000000497e+00,-1.013001195300844842e-01
1.125000000000000000e+00,-1.014131534284768849e-01
1.127500000000000391e+00,-1.014380422875448551e-01
1.129999999999999893e+00,-1.013748509516350788e-01
1.132500000000000284e+00,-1.012234147641771637e-01
