s,x,y,kappa
3.071786310517529150e-01,1.451188500518643398e-01,1.808933895146196402e-01,-2.638147055339089775e+00
3.088480801335559134e-01,1.439738363222320128e-01,1.821082959126156808e-01,-3.513781206664604806e+00
3.105175292153589672e-01,1.428359792297663189e-01,1.833299059641754492e-01,-4.444451347102495120e+00
3.121869782971619656e-01,1.417072267106189998e-01,1.845599312211528287e-01,-5.422367930888743359e+00
3.138564273789649639e-01,1.405896625049729565e-01,1.858001278309633353e-01,-6.435751035281943366e+00
3.155258764607679622e-01,1.394854925385230759e-01,1.870522610257432383e-01,-7.468529526497096782e+00
3.171953255425709606e-01,1.383970218258366025e-01,1.883180613170476470e-01,-8.500348914073475370e+00
3.188647746243739589e-01,1.373266206691092506e-01,1.895991737252775700e-01,-9.507006996580175340e+00
3.205342237061769572e-01,1.362766794549003513e-01,1.908971024679387285e-01,-1.046140932149787339e+01
3.222036727879799556e-01,1.352495527619678728e-01,1.922131548780656174e-01,-1.133506804909484877e+01
3.238731218697829539e-01,1.342474945122369978e-01,1.935483890988003441e-01,-1.210007072658218696e+01
3.255425709515860078e-01,1.332725878344352133e-01,1.949035707157686925e-01,-1.273132292979381397e+01
3.272120200333890061e-01,1.323266746544090045e-01,1.962791430920910185e-01,-1.320876308489132711e+01
3.288814691151920044e-01,1.314112907943861819e-01,1.976752150010022691e-01,-1.351920031950817425e+01
3.305509181969950028e-01,1.305276127871979885e-01,1.990915672340821119e-01,-1.365745144285600432e+01
3.322203672787980011e-01,1.296764213344674399e-01,2.005276774888377078e-01,-1.362658612761303090e+01
3.338898163606009994e-01,1.288580847546013375e-01,2.019827605680747096e-01,-1.343724556348436217e+01
3.355592654424039978e-01,1.280725631614654525e-01,2.034558192570730117e-01,-1.310621771430262505e+01
3.372287145242069961e-01,1.273194318203479947e-01,2.049457004279463812e-01,-1.265453530829765505e+01
3.388981636060100500e-01,1.265979200663616966e-01,2.064511511077065375e-01,-1.210544356975172242e+01
3.405676126878130483e-01,1.259069610945303952e-01,2.079708701086050160e-01,-1.148252789329974810e+01
3.422370617696160466e-01,1.252452474091021450e-01,2.095035523371240882e-01,-1.080819976804355065e+01
3.439065108514190450e-01,1.246112874466831638e-01,2.110479241272215367e-01,-1.010263699047933450e+01
3.455759599332220433e-01,1.240034595134878737e-01,2.126027694580668870e-01,-9.383171734660376018e+00
3.472454090150250416e-01,1.234200605539883533e-01,2.141669475741700690e-01,-8.664063582774765848e+00
3.489148580968280400e-01,1.228593481738440019e-01,2.157394033414480328e-01,-7.956559816207220415e+00
3.505843071786310383e-01,1.223195754092911702e-01,2.173191717010950208e-01,-7.269145706353742575e+00
