s,x,y,kappa
4.223706176961602998e-01,3.088905887452343402e-01,2.414477509873215744e-01,3.141592653589793116e+00
4.240400667779632982e-01,3.092894596192692358e-01,2.430688481077632190e-01,3.141592653589793116e+00
4.257095158597662965e-01,3.096798228313561441e-01,2.446920148923873162e-01,3.141592653589793116e+00
4.273789649415692948e-01,3.100616676437278896e-01,2.463172066925519710e-01,3.141592653589793116e+00
4.290484140233722932e-01,3.104349835529336410e-01,2.479443788039131236e-01,3.141592653589793116e+00
4.307178631051752915e-01,3.107997602901284018e-01,2.495734864676539821e-01,3.141592653589793116e+00
4.323873121869782898e-01,3.111559878213550068e-01,2.512044848717163159e-01,3.141592653589793116e+00
4.340567612687812882e-01,3.115036563478204568e-01,2.528373291520329968e-01,3.141592653589793116e+00
4.357262103505843420e-01,3.118427563061652030e-01,2.544719743937624012e-01,3.141592653589793116e+00
4.373956594323873404e-01,3.121732783687264368e-01,2.561083756325231997e-01,3.141592653589793116e+00
4.390651085141903387e-01,3.124952134437943285e-01,2.577464878556320338e-01,3.141592653589793116e+00
4.407345575959933370e-01,3.128085526758626056e-01,2.593862660033411927e-01,3.141592653589793116e+00
4.424040066777963354e-01,3.131132874458716908e-01,2.610276649700781770e-01,3.141592653589793116e+00
4.440734557595993337e-01,3.134094093714461238e-01,2.626706396056863180e-01,3.141592653589793116e+00
4.457429048414023320e-01,3.136969103071247655e-01,2.643151447166670054e-01,3.141592653589793116e+00
4.474123539232053304e-01,3.139757823445851748e-01,2.659611350674225272e-01,3.141592653589793116e+00
4.490818030050083842e-01,3.142460178128611559e-01,2.676085653815005738e-01,3.141592653589793116e+00
4.507512520868113826e-01,3.145076092785534794e-01,2.692573903428395754e-01,3.141592653589793116e+00
4.524207011686143809e-01,3.147605495460346070e-01,2.709075645970152602e-01,3.141592653589793116e+00
4.540901502504173792e-01,3.150048316576465335e-01,2.725590427524881010e-01,3.141592653589793116e+00
4.557595993322203776e-01,3.152404488938921334e-01,2.742117793818522054e-01,3.141592653589793116e+00
4.574290484140233759e-01,3.154673947736200690e-01,2.758657290230843717e-01,3.141592653589793116e+00
4.590984974958263742e-01,3.156856630542030917e-01,2.775208461807953109e-01,3.141592653589793116e+00
